id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.16831e-06,0,-8.49943e-07,0,0,-4.6399e-09,0,1.22471e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,-7.7168e-07,0,3.67695e-07,0,0,-1.11735e-08,0,1.45233e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,2.66677e-06,0,2.42463e-06,0,0,-4.5942e-09,0,1.16265e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,-1.01421e-06,0,-1.58668e-07,0,0,-7.46911e-09,0,6.50824e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.20366e-06,0,-1.07516e-08,0,0,1.0266e-08,0,6.44211e-10,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.62787e-06,0,-1.2869e-06,0,0,-8.18341e-09,0,1.18337e-08,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.06213e-06,0,7.80602e-07,0,0,-2.39892e-08,0,-6.33476e-09,0,0,False,69.0|162,84
8|84|cc|8|1|162,-9.08293e-07,0,-4.37198e-07,0,0,4.91036e-09,0,1.28926e-08,0,0,False,69.0|162,84
8|84|sample|10|162,2.27222e-06,0,1.05081e-07,0,0,3.35194e-09,0,-9.74259e-09,0,0,True,32.0|162,84
8|84|sample|11|162,4.88977e-07,0,-1.01649e-06,0,0,-6.1396e-09,0,1.26876e-08,0,0,True,22.0|162,84
8|84|sample|12|162,1.06489e-06,0,2.28142e-06,0,0,-6.84565e-10,0,-1.3129e-08,0,0,True,22.0|162,84
8|84|sample|3|162,-1.05721e-06,0,-1.07162e-06,0,0,-7.82836e-09,0,3.6975e-09,0,0,True,55.0|162,84
8|84|sample|4|162,1.16687e-06,0,-1.13407e-06,0,0,2.65607e-08,0,2.94269e-09,0,0,True,55.0|162,84
8|84|sample|5|162,1.06722e-06,0,-1.17406e-06,0,0,8.72086e-09,0,1.36972e-08,0,0,True,55.0|162,84
8|84|sample|6|162,8.88226e-07,0,-1.11693e-06,0,0,7.621e-09,0,1.58442e-09,0,0,True,55.0|162,84
8|84|sample|7|162,-6.16365e-07,0,5.22878e-07,0,0,9.72858e-09,0,3.89669e-09,0,0,True,32.0|162,84
8|84|sample|8|162,3.87554e-07,0,-9.43898e-08,0,0,-1.14141e-08,0,1.08089e-09,0,0,True,32.0|162,84
8|84|sample|9|162,-1.94512e-06,0,-8.03995e-07,0,0,-3.52884e-09,0,1.75523e-08,0,0,True,32.0|162,84
8|84|vc|1|2|162,4.02424e-07,0,1.91531e-06,0,0,-2.09542e-08,0,-4.39718e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,-1.71115e-07,0,-4.40864e-07,0,0,1.23874e-08,0,-2.00371e-08,0,0,False,69.0|162,84
8|84|vc|3|2|162,-2.57493e-06,0,-1.79355e-06,0,0,-4.72028e-10,0,6.14045e-10,0,0,False,69.0|162,84
8|84|vc|4|2|162,2.85296e-06,0,6.10287e-07,0,0,-5.12102e-09,0,-1.12037e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,-3.56771e-07,0,-9.24475e-08,0,0,-1.13058e-08,0,1.05247e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,-2.10107e-07,0,1.37119e-07,0,0,-1.11805e-08,0,-2.10485e-09,0,0,False,69.0|162,84
8|84|vc|7|2|162,-1.43744e-06,0,1.89523e-07,0,0,-1.20713e-08,0,-1.20441e-08,0,0,False,69.0|162,84
8|84|vc|8|2|162,-2.4003e-07,0,1.68926e-06,0,0,3.90719e-09,0,-6.22027e-09,0,0,False,69.0|162,84
8|719|cc|1|1|274,-6.05884e-07,0,-1.12584e-06,0,0,-6.4648e-10,0,-1.08216e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,-3.52603e-08,0,1.0698e-06,0,0,-1.84364e-08,0,2.14176e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,-5.26911e-07,0,1.7835e-07,0,0,-1.08627e-08,0,-7.93951e-09,0,0,False,69.0|274,719
8|719|cc|4|1|274,2.67896e-06,0,1.73324e-06,0,0,-1.02209e-08,0,-2.76911e-09,0,0,False,69.0|274,719
8|719|cc|5|1|274,-7.66002e-08,0,1.17488e-06,0,0,3.69243e-08,0,6.16858e-08,0,0,False,69.0|274,719
8|719|cc|6|1|274,9.36072e-07,0,2.63422e-07,0,0,1.27148e-08,0,3.36142e-09,0,0,False,69.0|274,719
8|719|cc|7|1|274,-3.24804e-07,0,7.46671e-07,0,0,4.45118e-09,0,1.48653e-08,0,0,False,69.0|274,719
8|719|cc|8|1|274,8.30863e-08,0,-1.38185e-07,0,0,1.26e-08,0,-8.69317e-09,0,0,False,69.0|274,719
8|719|sample|10|274,-9.49221e-07,0,-1.37366e-07,0,0,1.02588e-08,0,-2.05941e-09,0,0,True,32.0|274,719
8|719|sample|11|274,-7.64334e-07,0,-2.55641e-06,0,0,-9.20249e-09,0,6.1107e-09,0,0,True,22.0|274,719
8|719|sample|12|274,-6.54513e-07,0,-2.31145e-07,0,0,-4.42139e-09,0,6.39774e-09,0,0,True,22.0|274,719
8|719|sample|3|274,-1.92073e-06,0,-1.15692e-06,0,0,1.74313e-08,0,1.82453e-09,0,0,True,55.0|274,719
8|719|sample|4|274,7.20511e-07,0,2.87784e-07,0,0,-2.33741e-08,0,-3.57307e-08,0,0,True,55.0|274,719
8|719|sample|5|274,-3.27432e-07,0,-3.85614e-07,0,0,-1.47304e-08,0,-6.04623e-09,0,0,True,55.0|274,719
8|719|sample|6|274,1.68559e-06,0,-4.60576e-07,0,0,1.04142e-08,0,1.35097e-08,0,0,True,55.0|274,719
8|719|sample|7|274,1.14609e-06,0,-5.75629e-07,0,0,-6.98026e-09,0,2.34119e-09,0,0,True,32.0|274,719
