id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.590088,1.59428,0.590003,0.584052,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.325195,1.59428,0.590003,0.33008,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.664711,1.59428,0.590003,0.650455,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.669533,1.59428,0.590003,0.70043,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.437649,1.59428,0.590003,0.451313,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.408139,1.59428,0.590003,0.419598,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.578864,1.59428,0.590003,0.594704,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.682046,1.59428,0.590003,0.690265,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.402369,1.59428,0.590003,0.404343,1.60288,0.590003,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.480712,1.59428,0.590003,0.463232,1.60288,0.590003,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,25.1191,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,11.8,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,8.11509,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,10.068,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,17.5466,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,14.2199,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,9.42516,1.59428,5.75488,0.999999,1.60288,5.75488,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,11.7864,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,23.4779,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,12.3905,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,8.46761,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,11.6049,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,9.25916,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,17.2723,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,7.70507,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,10.1202,1.59428,5.75488,1,1.60288,5.75488,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.333815,1.59428,5.56195,0.327016,1.60288,5.56195,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.365389,1.59428,5.56195,0.362964,1.60288,5.56195,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.373615,1.59428,5.56195,0.375631,1.60288,5.56195,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.329138,1.59428,5.56195,0.317621,1.60288,5.56195,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.132473,1.59428,1.83538,0.12999,1.60288,1.83538,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.143671,1.59428,1.83538,0.141459,1.60288,1.83538,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.130216,1.59428,1.83538,0.132419,1.60288,1.83538,28.0|322,152
