rep,id,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,273.717,0.421516,0.861052,164.265,7.69104,False,69.0|162,84
1,8|84|cc|2|1|162,273.717,0.946645,0.861065,164.265,7.69104,False,69.0|162,84
1,8|84|cc|3|1|162,273.717,0.796787,0.861042,164.265,7.69104,False,69.0|162,84
1,8|84|cc|4|1|162,273.717,0.479693,0.861043,164.265,7.69104,False,69.0|162,84
1,8|84|cc|5|1|162,273.717,0.407958,0.861042,164.265,7.69104,False,69.0|162,84
1,8|84|cc|6|1|162,273.717,1.49197,0.861043,164.265,7.69104,False,69.0|162,84
1,8|84|cc|7|1|162,273.717,0.14626,0.861058,164.265,7.69104,False,69.0|162,84
1,8|84|cc|8|1|162,273.717,0.239868,0.861046,164.265,7.69104,False,69.0|162,84
1,8|84|sample|10|162,268.977,0.177642,668.108,164.265,7.69104,True,32.0|162,84
1,8|84|sample|11|162,271.19,0.296628,64.0484,164.265,7.69104,True,22.0|162,84
1,8|84|sample|12|162,271.19,0.385569,64.0478,164.265,7.69104,True,22.0|162,84
1,8|84|sample|3|162,270.808,0.0744551,275.457,164.265,7.69104,True,55.0|162,84
1,8|84|sample|4|162,270.808,0.00622091,275.456,164.265,7.69104,True,55.0|162,84
1,8|84|sample|5|162,270.808,0.00244061,275.461,164.265,7.69104,True,55.0|162,84
1,8|84|sample|6|162,270.808,-0.153489,275.457,164.265,7.69104,True,55.0|162,84
1,8|84|sample|7|162,268.977,0.130875,668.101,164.265,7.69104,True,32.0|162,84
1,8|84|sample|8|162,268.977,0.0486467,668.11,164.265,7.69104,True,32.0|162,84
1,8|84|sample|9|162,268.977,0.123395,668.112,164.265,7.69104,True,32.0|162,84
1,8|84|vc|1|2|162,273.717,0.240515,0.861062,164.265,7.69104,False,69.0|162,84
1,8|84|vc|2|2|162,273.717,1.1229,0.861037,164.265,7.69104,False,69.0|162,84
1,8|84|vc|3|2|162,273.717,0.381785,0.861058,164.265,7.69104,False,69.0|162,84
1,8|84|vc|4|2|162,273.717,0.625092,0.861035,164.265,7.69104,False,69.0|162,84
1,8|84|vc|5|2|162,273.717,0.896253,0.861065,164.265,7.69104,False,69.0|162,84
1,8|84|vc|6|2|162,273.717,0.27901,0.861057,164.265,7.69104,False,69.0|162,84
1,8|84|vc|7|2|162,273.717,0.426165,0.861055,164.265,7.69104,False,69.0|162,84
1,8|84|vc|8|2|162,273.717,0.619603,0.861061,164.265,7.69104,False,69.0|162,84
1,8|719|cc|1|1|274,272.575,0.643522,1.52361,164.265,7.69103,False,69.0|274,719
1,8|719|cc|2|1|274,272.575,0.514168,1.5236,164.265,7.69103,False,69.0|274,719
1,8|719|cc|3|1|274,272.575,0.989564,1.52359,164.265,7.69103,False,69.0|274,719
1,8|719|cc|4|1|274,272.575,0.154253,1.52362,164.265,7.69103,False,69.0|274,719
1,8|719|cc|5|1|274,272.575,0.82907,1.5236,164.265,7.69103,False,69.0|274,719
1,8|719|cc|6|1|274,272.575,0.0805406,1.52363,164.265,7.69103,False,69.0|274,719
1,8|719|cc|7|1|274,272.575,0.806208,1.52362,164.265,7.69103,False,69.0|274,719
1,8|719|cc|8|1|274,272.575,0.519513,1.52361,164.265,7.69103,False,69.0|274,719
1,8|719|sample|10|274,269.368,0.70715,50.9795,164.265,7.69103,True,32.0|274,719
1,8|719|sample|11|274,270.078,1.03844,26.7843,164.265,7.69103,True,22.0|274,719
1,8|719|sample|12|274,270.078,1.01353,26.784,164.265,7.69103,True,22.0|274,719
1,8|719|sample|3|274,272.254,0.101569,242.544,164.265,7.69103,True,55.0|274,719
1,8|719|sample|4|274,272.254,0.151859,242.545,164.265,7.69103,True,55.0|274,719
1,8|719|sample|5|274,272.254,0.111378,242.544,164.265,7.69103,True,55.0|274,719
1,8|719|sample|6|274,272.254,0.128449,242.544,164.265,7.69103,True,55.0|274,719
1,8|719|sample|7|274,269.368,0.591776,50.9794,164.265,7.69103,True,32.0|274,719
1,8|719|sample|8|274,269.368,0.573272,50.9793,164.265,7.69103,True,32.0|274,719
1,8|719|sample|9|274,269.368,0.636905,50.9802,164.265,7.69103,True,32.0|274,719
1,8|719|vc|1|2|274,272.575,0.762205,1.52364,164.265,7.69103,False,69.0|274,719
1,8|719|vc|2|2|274,272.575,0.93801,1.52362,164.265,7.69103,False,69.0|274,719
1,8|719|vc|3|2|274,272.575,0.945146,1.52363,164.265,7.69103,False,69.0|274,719
1,8|719|vc|4|2|274,272.575,0.400116,1.52362,164.265,7.69103,False,69.0|274,719
1,8|719|vc|5|2|274,272.575,0.454134,1.52363,164.265,7.69103,False,69.0|274,719
1,8|719|vc|6|2|274,272.575,0.633932,1.52366,164.265,7.69103,False,69.0|274,719
1,8|719|vc|7|2|274,272.575,1.14908,1.52362,164.265,7.69103,False,69.0|274,719
1,8|719|vc|8|2|274,272.575,0.639289,1.52363,164.265,7.69103,False,69.0|274,719
1,8|488|cc|1|1|322,271.768,0.254139,1.87146,164.265,25.2816,False,69.0|322,488
1,8|488|cc|2|1|322,271.768,1.02105,1.87146,164.265,25.2816,False,69.0|322,488
1,8|488|cc|3|1|322,271.768,0.754466,1.87145,164.265,25.2816,False,69.0|322,488
1,8|488|cc|4|1|322,271.768,1.13262,1.87149,164.265,25.2816,False,69.0|322,488
1,8|488|cc|5|1|322,271.768,0.652421,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|cc|6|1|322,271.768,0.095341,1.87149,164.265,25.2816,False,69.0|322,488
1,8|488|cc|7|1|322,271.768,0.573415,1.87148,164.265,25.2816,False,69.0|322,488
1,8|488|cc|8|1|322,271.768,0.887775,1.87146,164.265,25.2816,False,69.0|322,488
1,8|488|sample|10|322,270.7,0.117878,29587.5,164.265,25.2816,True,32.0|322,488
1,8|488|sample|11|322,273.617,0.704549,32.0003,164.265,25.2816,True,22.0|322,488
1,8|488|sample|12|322,273.617,0.924682,32.0007,164.265,25.2816,True,22.0|322,488
1,8|488|sample|3|322,272.75,0.103084,43.267,164.265,25.2816,True,55.0|322,488
1,8|488|sample|4|322,272.75,0.0728534,43.2678,164.265,25.2816,True,55.0|322,488
1,8|488|sample|5|322,272.75,0.0681162,43.2672,164.265,25.2816,True,55.0|322,488
1,8|488|sample|6|322,272.75,-0.0120934,43.268,164.265,25.2816,True,55.0|322,488
1,8|488|sample|7|322,270.7,0.0554834,29587.5,164.265,25.2816,True,32.0|322,488
1,8|488|sample|8|322,270.7,0.0801729,29587.0,164.265,25.2816,True,32.0|322,488
1,8|488|sample|9|322,270.7,0.124576,29587.2,164.265,25.2816,True,32.0|322,488
1,8|488|vc|1|2|322,271.768,0.480074,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|vc|2|2|322,271.768,1.0116,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|vc|3|2|322,271.768,0.504368,1.87149,164.265,25.2816,False,69.0|322,488
1,8|488|vc|4|2|322,271.768,0.598823,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|vc|5|2|322,271.768,0.276549,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|vc|6|2|322,271.768,0.65096,1.87146,164.265,25.2816,False,69.0|322,488
1,8|488|vc|7|2|322,271.768,0.688408,1.87147,164.265,25.2816,False,69.0|322,488
1,8|488|vc|8|2|322,271.768,0.680131,1.87148,164.265,25.2816,False,69.0|322,488
1,8|847|cc|1|1|69,270.946,1.01025,0.485403,164.265,32.2085,False,69.0|69,847
1,8|847|cc|2|1|69,270.946,0.31134,0.4854,164.265,32.2085,False,69.0|69,847
1,8|847|cc|3|1|69,270.946,0.597181,0.485407,164.265,32.2085,False,69.0|69,847
1,8|847|cc|4|1|69,270.946,0.879932,0.485403,164.265,32.2085,False,69.0|69,847
1,8|847|cc|5|1|69,270.946,0.22673,0.485412,164.265,32.2085,False,69.0|69,847
1,8|847|cc|6|1|69,270.946,1.03328,0.485391,164.265,32.2085,False,69.0|69,847
1,8|847|cc|7|1|69,270.946,-0.0289042,0.485406,164.265,32.2085,False,69.0|69,847
1,8|847|cc|8|1|69,270.946,0.722854,0.485399,164.265,32.2085,False,69.0|69,847
1,8|847|sample|10|69,276.466,0.878805,72.9286,164.265,32.2085,True,32.0|69,847
1,8|847|sample|11|69,269.662,0.722636,30.2828,164.265,32.2085,True,22.0|69,847
1,8|847|sample|12|69,269.662,0.481108,30.2825,164.265,32.2085,True,22.0|69,847
1,8|847|sample|3|69,272.079,-0.0288711,2004.7,164.265,32.2085,True,55.0|69,847
1,8|847|sample|4|69,272.079,-0.0497615,2004.76,164.265,32.2085,True,55.0|69,847
1,8|847|sample|5|69,272.079,0.191839,2004.74,164.265,32.2085,True,55.0|69,847
1,8|847|sample|6|69,272.079,0.1334,2004.7,164.265,32.2085,True,55.0|69,847
1,8|847|sample|7|69,276.466,0.849889,72.9272,164.265,32.2085,True,32.0|69,847
1,8|847|sample|8|69,276.466,0.881353,72.9273,164.265,32.2085,True,32.0|69,847
1,8|847|sample|9|69,276.466,0.808999,72.9275,164.265,32.2085,True,32.0|69,847
1,8|847|vc|1|2|69,270.946,0.628678,0.485399,164.265,32.2085,False,69.0|69,847
1,8|847|vc|2|2|69,270.946,0.53549,0.485401,164.265,32.2085,False,69.0|69,847
1,8|847|vc|3|2|69,270.946,0.47381,0.485401,164.265,32.2085,False,69.0|69,847
1,8|847|vc|4|2|69,270.946,0.885085,0.48539,164.265,32.2085,False,69.0|69,847
1,8|847|vc|5|2|69,270.946,0.548729,0.485404,164.265,32.2085,False,69.0|69,847
1,8|847|vc|6|2|69,270.946,0.545044,0.485401,164.265,32.2085,False,69.0|69,847
1,8|847|vc|7|2|69,270.946,0.531928,0.485408,164.265,32.2085,False,69.0|69,847
1,8|847|vc|8|2|69,270.946,0.580586,0.485401,164.265,32.2085,False,69.0|69,847
1,8|474|cc|1|1|276,273.887,0.537262,1.34939,164.265,7.47175,False,69.0|276,474
1,8|474|cc|2|1|276,273.887,1.05937,1.34938,164.265,7.47175,False,69.0|276,474
1,8|474|cc|3|1|276,273.887,0.307629,1.34939,164.265,7.47175,False,69.0|276,474
1,8|474|cc|4|1|276,273.887,-0.199278,1.34939,164.265,7.47175,False,69.0|276,474
1,8|474|cc|5|1|276,273.887,1.4325,1.34939,164.265,7.47175,False,69.0|276,474
1,8|474|cc|6|1|276,273.887,0.67147,1.34938,164.265,7.47175,False,69.0|276,474
1,8|474|cc|7|1|276,273.887,0.440671,1.34937,164.265,7.47175,False,69.0|276,474
1,8|474|cc|8|1|276,273.887,0.86567,1.34941,164.265,7.47175,False,69.0|276,474
1,8|474|sample|10|276,270.285,1.0115,136.924,164.265,7.47175,True,32.0|276,474
1,8|474|sample|11|276,271.043,1.06342,23.0911,164.265,7.47175,True,22.0|276,474
1,8|474|sample|12|276,271.043,0.881828,23.0911,164.265,7.47175,True,22.0|276,474
1,8|474|sample|3|276,274.42,0.465644,15.785,164.265,7.47175,True,55.0|276,474
1,8|474|sample|4|276,274.42,0.601406,15.7849,164.265,7.47175,True,55.0|276,474
1,8|474|sample|5|276,274.42,0.604903,15.785,164.265,7.47175,True,55.0|276,474
1,8|474|sample|6|276,274.42,0.604503,15.7852,164.265,7.47175,True,55.0|276,474
