id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.16483e-06,-0.0285479,1.15455e-06,0,0,8.01492e-12,7.22557e-07,-2.6828e-12,0,0,False,69.0|162,84
8|84|cc|2|1|162,-2.53182e-07,0.00533679,8.68339e-07,0,0,-1.66551e-11,2.09435e-07,6.35758e-12,0,0,False,69.0|162,84
8|84|cc|3|1|162,1.53528e-07,-0.0153938,-9.93747e-07,0,0,2.02931e-11,2.1134e-07,-2.49892e-12,0,0,False,69.0|162,84
8|84|cc|4|1|162,-2.33558e-07,0.0440395,1.23951e-07,0,0,-1.71667e-11,3.49283e-07,-3.56648e-12,0,0,False,69.0|162,84
8|84|cc|5|1|162,-6.66298e-07,0.0195643,-1.89562e-06,0,0,5.91172e-12,-3.88253e-07,-9.51328e-12,0,0,False,69.0|162,84
8|84|cc|6|1|162,-3.84477e-06,0.0474396,-2.89521e-06,0,0,-3.18323e-12,5.3354e-07,-4.87016e-12,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.5317e-06,-0.012091,-3.61242e-07,0,0,-4.43379e-12,2.47031e-07,5.42305e-12,0,0,False,69.0|162,84
8|84|cc|8|1|162,-5.93452e-07,-0.00923157,6.668e-07,0,0,-1.3074e-12,-3.8533e-07,-1.47671e-12,0,0,False,69.0|162,84
8|84|sample|10|162,4.94392e-07,-0.545965,-5.60058e-07,0,0,-1.36993e-10,-0.510581,-7.63407e-11,0,0,True,32.0|162,84
8|84|sample|11|162,3.4982e-07,-0.349129,6.98636e-08,0,0,-7.61702e-12,-0.306552,-2.26577e-10,0,0,True,22.0|162,84
8|84|sample|12|162,7.1665e-07,-0.315583,5.9497e-07,0,0,5.5195e-11,-0.269552,-2.40687e-10,0,0,True,22.0|162,84
8|84|sample|3|162,-6.8381e-07,-0.588865,6.13821e-08,0,0,2.02363e-11,-0.571893,-1.05773e-11,0,0,True,55.0|162,84
8|84|sample|4|162,-1.28307e-06,-0.577363,-4.55146e-07,0,0,7.50333e-11,-0.559383,-1.68497e-10,0,0,True,55.0|162,84
8|84|sample|5|162,3.11216e-07,-0.587424,-3.18528e-07,0,0,-7.38964e-12,-0.522602,-1.19413e-10,0,0,True,55.0|162,84
8|84|sample|6|162,-3.3398e-06,-0.584649,1.80092e-06,0,0,-3.16049e-11,-0.537223,-2.19179e-10,0,0,True,55.0|162,84
8|84|sample|7|162,-1.8872e-06,-0.586391,-1.62255e-08,0,0,-6.63931e-11,-0.552124,-9.73968e-11,0,0,True,32.0|162,84
8|84|sample|8|162,9.28279e-07,-0.59678,-1.95813e-06,0,0,-4.89422e-11,-0.552298,-9.27729e-11,0,0,True,32.0|162,84
8|84|sample|9|162,-1.40276e-06,-0.569533,-8.09226e-08,0,0,5.86624e-11,-0.532508,-1.15939e-10,0,0,True,32.0|162,84
8|84|vc|1|2|162,-3.61806e-07,0.00647572,9.5217e-08,0,0,2.0691e-11,-5.93851e-08,-8.97449e-12,0,0,False,69.0|162,84
