id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.629745,1.66739,-7.20828,0.613009,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.353088,1.66739,-7.20828,0.34667,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.691833,1.66739,-7.20828,0.679364,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.747007,1.66739,-7.20828,0.740875,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.472903,1.66739,-7.20828,0.474462,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.441189,1.66739,-7.20828,0.44008,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.647387,1.66739,-7.20828,0.626519,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.741763,1.66739,-7.20828,0.720456,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.440868,1.66739,-7.20828,0.428189,1.66585,-6.80295,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.48931,1.66739,-7.20828,0.487685,1.66585,-6.80295,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.900474,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.03169,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.29021,1.66739,-7.20828,0.526244,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.967058,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.891386,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.07513,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.16629,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.98315,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.92583,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.93722,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.1213,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.21775,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.890914,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.874018,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.00532,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.936236,1.66739,-7.20828,0.526243,1.66585,-6.80296,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.184245,1.11893,-7.20823,0.177912,1.11507,-6.80292,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.203226,1.11893,-7.20823,0.198,1.11507,-6.80292,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.190124,1.11893,-7.20823,0.19075,1.11507,-6.80292,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.177025,1.11893,-7.20823,0.171353,1.11507,-6.80292,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0578243,1.11893,-7.20715,0.0565792,1.11507,-6.8018,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0682709,1.11893,-7.20715,0.0669306,1.11507,-6.8018,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0665731,1.11893,-7.20715,0.0656173,1.11507,-6.8018,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.081282,1.11893,-7.20715,0.0780067,1.11507,-6.8018,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.145093,1.11893,-7.22566,0.140931,1.11507,-6.82047,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.167003,1.11893,-7.22566,0.157129,1.11507,-6.82047,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.274797,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.304117,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.245494,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.255633,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.230312,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.210891,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.270966,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.28154,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.259191,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.259828,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.232775,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.204529,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.253077,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.283334,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.238708,1.11893,-7.20828,0.126854,1.11507,-6.80296,69.0|322,152
