rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.0914831,0,0,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.274605,0,0,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.319345,0,0,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.309455,0,0,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.0901252,0,0,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.0439402,0,0,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.147738,0,0,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.488426,0,0,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.328486,0,0,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.112556,0,0,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.924306,0,0,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.497521,0,0,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,2.75662,0,0,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.321072,0,0,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.98725,0,0,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.62251,0,0,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.0747254,0,0,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.509872,0,0,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.63396,0,0,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-1.2988,0,0,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.331266,0,0,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.823578,0,0,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.49963,0,0,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.322498,0,0,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.320922,0,0,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-0.198972,0,0,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.366996,0,0,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.574586,0,0,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.365688,0,0,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.23451,0,0,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.848712,0,0,28.0|322,152
