rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,5.43278,463.9,1.31909,2.19311,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|3|274,5.43278,463.9,1.31909,4.44191,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|5|274,5.43278,463.9,1.31909,1.7232,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|6|274,5.43278,463.9,1.31909,1.61774,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|8|274,5.43278,463.9,1.31909,2.57963,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|7|274,5.43278,463.9,1.31909,2.64327,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|9|274,5.43278,463.9,1.31909,1.37982,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|10|274,5.43278,463.9,1.31909,1.41412,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|12|274,5.43278,463.9,1.31909,3.04497,5604.47,11.4968,True,70.0|274,411
1,9|411|sample|11|274,5.43278,463.9,1.31909,2.55758,5604.47,11.4968,True,70.0|274,411
1,9|411|cc|1|1|274,5.43259,463.9,1.31899,0.0634175,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|2|1|274,5.43259,463.9,1.31899,0.000219447,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|3|1|274,5.43259,463.9,1.31899,0.00413695,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|4|1|274,5.43259,463.9,1.31899,0.000719151,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|5|1|274,5.43259,463.9,1.31899,0.182288,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|6|1|274,5.43259,463.9,1.31899,0.000786941,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|7|1|274,5.43259,463.9,1.31899,0.00815185,5604.47,11.4968,False,69.0|274,411
1,9|411|cc|8|1|274,5.43259,463.9,1.31899,0.00117457,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|1|2|274,5.43259,463.9,1.31899,0.0240701,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|2|2|274,5.43259,463.9,1.31899,0.000121584,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|3|2|274,5.43259,463.9,1.31899,0.000611718,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|4|2|274,5.43259,463.9,1.31899,0.000245928,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|5|2|274,5.43259,463.9,1.31899,0.0158296,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|6|2|274,5.43259,463.9,1.31899,0.00381765,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|7|2|274,5.43259,463.9,1.31899,0.0066156,5604.47,11.4968,False,69.0|274,411
1,9|411|vc|8|2|274,5.43259,463.9,1.31899,0.000296681,5604.47,11.4968,False,69.0|274,411
1,14|783|sample|3|71,5.43568,463.9,1.31909,0.0283288,5604.47,11.497,True,6.0|71,783
1,14|783|sample|4|71,5.43568,463.9,1.31909,0.0327587,5604.47,11.497,True,6.0|71,783
1,14|783|sample|5|71,5.43568,463.9,1.31909,0.0795853,5604.47,11.497,True,6.0|71,783
1,14|783|sample|6|71,5.43568,463.9,1.31909,0.0744499,5604.47,11.497,True,6.0|71,783
1,14|783|sample|7|71,5.43568,463.9,1.31909,13.9663,5604.47,11.497,True,6.0|71,783
1,14|783|sample|8|71,5.43568,463.9,1.31909,13.1437,5604.47,11.497,True,6.0|71,783
1,14|783|sample|10|71,5.43568,463.9,1.31909,0.0425677,5604.47,11.497,True,6.0|71,783
1,14|783|sample|9|71,5.43568,463.9,1.31909,0.0228989,5604.47,11.497,True,6.0|71,783
1,14|783|sample|12|71,5.43568,463.9,1.31909,60.0998,5604.47,11.497,True,6.0|71,783
1,14|783|sample|11|71,5.43568,463.9,1.31909,45.8212,5604.47,11.497,True,6.0|71,783
1,14|783|cc|1|1|71,5.43252,463.9,1.31899,0.00395029,5604.47,11.497,False,69.0|71,783
1,14|783|cc|2|1|71,5.43252,463.9,1.31899,0.000360041,5604.47,11.497,False,69.0|71,783
1,14|783|cc|3|1|71,5.43252,463.9,1.31899,0.0199003,5604.47,11.497,False,69.0|71,783
1,14|783|cc|4|1|71,5.43252,463.9,1.31899,0.0734909,5604.47,11.497,False,69.0|71,783
1,14|783|cc|5|1|71,5.43252,463.9,1.31899,3.37584e-06,5604.47,11.497,False,69.0|71,783
1,14|783|cc|6|1|71,5.43252,463.9,1.31899,1.18276e-05,5604.47,11.497,False,69.0|71,783
1,14|783|cc|7|1|71,5.43252,463.9,1.31899,5.59273e-05,5604.47,11.497,False,69.0|71,783
