id,f_SAEM,h_SAEM,L_SAEM,U_diff_SAEM,alpha_SAEM,m_SAEM,f_mean,h_mean,L_mean,U_diff_mean,alpha_mean,m_mean,f_mode,h_mode,L_mode,U_diff_mode,alpha_mode,m_mode,f_sd,h_sd,L_sd,U_diff_sd,alpha_sd,m_sd,goes_down,mab_virus,run_id
411|4,0.581636,1.52217,761.71,1049.15,0.0633808,0.0176431,0.603631,1.54716,761.71,1196.65,0.115229,0.0189186,0.577645,1.52774,761.71,1.00809,0.168801,0.0225041,0.0766117,0.108209,9.21863e-05,3166.42,0.195003,0.0191825,True,70.0|274,411
411|3,0.331037,1.54357,761.71,294.205,-0.134366,0.0232151,0.332469,1.54037,761.71,758.818,-0.0854842,0.0168639,0.324868,1.52739,761.71,1.00237,-0.0318939,0.0185775,0.0413421,0.106839,9.40615e-05,2600.2,0.17877,0.0183647,True,70.0|274,411
411|5,0.869719,1.55126,761.71,9104.13,0.249,-0.035219,0.633565,1.36125,761.71,1951.37,0.384096,-0.0110922,0.567501,1.34918,761.71,1.03302,0.390937,0.000803379,0.12509,0.156302,9.94751e-05,3425.61,0.280084,0.0250241,True,70.0|274,411
411|6,0.529055,1.26263,761.71,217.369,0.0424292,-0.00665351,0.550446,1.2541,761.71,201.465,0.107627,-0.0125032,0.538342,1.25599,761.71,1.00135,0.141121,-0.0102032,0.0694468,0.107665,0.000107355,679.517,0.257552,0.0220249,True,70.0|274,411
411|8,0.571127,1.6626,761.71,7458.16,0.0850273,0.00731924,0.466378,1.53779,761.71,1597.25,0.247141,0.0132942,0.449891,1.53156,761.71,1.00736,0.303759,0.0179535,0.0620857,0.101689,9.28156e-05,4149.71,0.214341,0.0198095,True,70.0|274,411
411|7,0.419179,1.52252,761.71,349.14,0.160684,0.0149997,0.441904,1.58306,761.71,495.639,0.128869,0.0212991,0.434111,1.57465,761.71,1.00538,0.171294,0.0235209,0.0483681,0.110374,0.000101215,1754.84,0.188297,0.0178676,True,70.0|274,411
411|9,0.497656,1.2897,761.71,149.716,0.37671,-0.00293724,0.520034,1.35893,761.71,402.98,0.289158,0.00457471,0.497099,1.35017,761.71,1.00922,0.305539,0.00893951,0.0655868,0.110027,8.49573e-05,1326.41,0.241835,0.0217036,True,70.0|274,411
411|10,0.712382,1.28498,761.71,473.467,0.578537,-0.0316107,0.67732,1.3285,761.71,562.266,0.462126,-0.0178981,0.649184,1.32986,761.71,1.01581,0.494656,-0.0148473,0.10518,0.141397,0.000102926,1580.51,0.242309,0.0230048,True,70.0|274,411
411|12,0.401198,1.48013,761.71,556.443,0.216812,0.0150019,0.396787,1.4639,761.71,2400.96,0.155353,0.0121578,0.379758,1.45115,761.71,1.00321,0.211611,0.0170448,0.0645286,0.099949,0.000112647,6445.6,0.136555,0.02172,True,70.0|274,411
411|11,0.407305,1.39916,761.71,410.015,0.106043,0.00707507,0.429751,1.44473,761.71,874.063,0.108825,0.00956587,0.414817,1.42346,761.71,1.00403,0.159656,0.0094163,0.0583425,0.103229,0.000105716,3169.64,0.148097,0.0187167,True,70.0|274,411
411|1,20.8822,1.25171,769.422,6.08582e+06,0.276115,-0.00383785,56.7406,1.29665,769.422,2.03874e+09,0.271881,0.00261467,1.10185,1.28759,769.422,0.999999,0.272054,0.00150841,415.24,0.533161,0.000101215,7.5157e+10,0.371323,0.0318038,False,69.0|274,411
411|2,16.9455,1.23695,769.422,265.263,0.181816,-0.00724006,41.4606,1.3425,769.422,182.058,0.183132,-0.00830824,1.10185,1.28759,769.422,1.00057,0.210132,-0.00836194,308.231,0.508817,8.69885e-05,633.151,0.0995445,0.0121305,False,69.0|274,411
783|3,11.3014,0.719358,394.985,149.135,0.0257609,-0.00178676,14.5456,0.731904,394.985,257.459,0.164636,-0.0156465,12.1804,0.725413,394.985,1.00215,0.160026,-0.011096,5.45679,0.0922606,5.2858e-05,908.854,0.253402,0.0245147,True,6.0|71,783
783|4,10.5059,0.675375,394.985,97.0687,0.0259947,-0.0105508,11.238,0.668081,394.985,263.078,0.0849735,-0.0140926,10.0555,0.667694,394.985,0.999843,0.108625,-0.0107018,3.4574,0.0799729,5.55428e-05,975.418,0.250705,0.0222882,True,6.0|71,783
783|5,3.5924,0.651335,394.985,225.59,0.0957387,-0.00481598,3.87562,0.652972,394.985,505.187,0.145709,-0.00841372,3.54104,0.650629,394.985,1.00535,0.184425,-0.00587702,1.01888,0.071022,5.3948e-05,1541.06,0.256336,0.023568,True,6.0|71,783
783|6,3.82517,0.596519,394.985,149.337,0.220719,-0.0338527,3.77512,0.620659,394.985,301.195,0.121305,-0.0269133,3.42749,0.625123,394.985,1.00046,0.130072,-0.0215863,0.965628,0.0776046,4.67203e-05,1127.89,0.288065,0.0245117,True,6.0|71,783
783|7,0.0540797,1.33169,394.985,206.625,-0.330495,0.0500457,0.0550797,1.34819,394.985,506.896,-0.412878,0.053122,0.0539952,1.34321,394.985,1.005,-0.367246,0.0549401,0.00761826,0.105312,5.83536e-05,1664.1,0.212087,0.0197622,True,6.0|71,783
783|8,0.0606048,1.30307,394.985,376.336,-0.144361,0.0393287,0.0624072,1.31747,394.985,1134.42,-0.15379,0.0356023,0.0593323,1.30127,394.985,1.00539,-0.102687,0.0383129,0.00950638,0.0904584,5.20255e-05,3502.46,0.211575,0.0203954,True,6.0|71,783
783|10,12.502,0.73912,394.985,705.109,-0.0249262,-0.0204361,13.128,0.724385,394.985,212.343,-0.00130858,-0.0225766,11.2962,0.724765,394.985,0.999648,-0.00220688,-0.0183108,4.88452,0.0868696,4.97376e-05,780.733,0.244479,0.0233292,True,6.0|71,783
783|9,2.27221,-0.0947391,394.985,1075.27,0.447546,-0.138693,13.8622,0.724187,394.985,285.641,0.0352529,-0.017899,12.0312,0.723588,394.985,1.00259,0.0373753,-0.0135595,4.77089,0.096872,5.00293e-05,1035.79,0.263848,0.0240033,True,6.0|71,783
783|12,0.0205268,1.53182,394.985,548.146,0.146146,0.0166368,0.0219963,1.58561,394.985,2059.4,0.111191,0.0213298,0.0212531,1.57231,394.985,1.00519,0.15086,0.0257552,0.00283509,0.104348,5.23045e-05,5211.36,0.123249,0.020835,True,6.0|71,783
783|11,0.0211757,1.63694,394.985,403.484,-0.0969947,0.0320704,0.0218586,1.65697,394.985,1383.19,-0.0783924,0.0250826,0.021154,1.63915,394.985,1.0046,-0.0301224,0.0272405,0.00256517,0.111817,5.88503e-05,3618.58,0.179115,0.0206208,True,6.0|71,783
783|1,77.0704,1.26482,480.374,9.7111e+06,0.296005,-0.00167599,53.7418,1.28831,480.374,1.66057e+08,0.264024,-5.59948e-05,1.10185,1.28114,480.374,1,0.272054,0.0015084,468.307,0.538534,6.86646e-05,4.6707e+09,0.369213,0.0319006,False,69.0|71,783
783|2,49.0416,1.26274,480.374,167.469,0.135567,-0.0198933,38.5107,1.25696,480.374,163.706,0.1399,-0.0190282,1.10185,1.28114,480.374,0.998339,0.168641,-0.0190058,261.887,0.524961,6.36037e-05,650.814,0.102928,0.0118577,False,69.0|71,783
491|10,0.00651731,1.60623,369.66,167.083,0.416886,0.00207816,0.0066564,1.61764,369.66,471.888,0.364403,0.00280767,0.00635925,1.58163,369.66,1.00459,0.391706,0.00480168,0.000848352,0.127561,4.73391e-05,1654.86,0.189398,0.0182208,True,6.0|99,491
491|9,0.00653556,1.57139,369.66,338.102,0.440074,0.0224547,0.00672289,1.59132,369.66,893.161,0.456051,0.0220171,0.00643032,1.56358,369.66,1.01311,0.514016,0.0236137,0.00078147,0.110789,5.23045e-05,2378.49,0.208644,0.019522,True,6.0|99,491
491|12,0.0155405,0.977785,369.66,145.138,0.316231,-0.00392693,0.0153381,0.967474,369.66,201.145,0.305364,-0.00102711,0.0151672,0.975957,369.66,0.996132,0.312535,0.00159948,0.00260993,0.0608627,5.03193e-05,778.564,0.116727,0.0227505,True,6.0|99,491
491|11,0.0201343,0.964818,369.66,222.135,0.430721,-0.00557751,0.0198842,0.984709,369.66,296.22,0.318766,0.00487975,0.0194001,0.97929,369.66,0.99806,0.361233,0.00454953,0.00291072,0.0619363,4.48125e-05,1054.22,0.187767,0.0227331,True,6.0|99,491
491|4,0.0887625,1.75408,1022.26,3535.62,0.907582,-0.0164727,0.0909651,1.80395,1022.26,3374.31,0.929776,-0.0132971,0.0816158,1.74492,1022.26,1.04168,1.03661,-0.0035763,0.0136146,0.17593,0.000135623,4011.07,0.192418,0.0178961,True,44.0|99,491
491|3,0.0963604,1.67165,1022.26,1339.83,0.972975,-0.0232181,0.10027,1.72136,1022.26,1326.12,0.93264,-0.0228895,0.0951092,1.69348,1022.26,1.02901,0.995699,-0.0192691,0.0132799,0.148628,0.000131704,2671.43,0.171133,0.0166856,True,44.0|99,491
491|6,0.0574592,0.967712,1022.26,423.784,0.669288,0.0318899,0.0617329,0.989893,1022.26,722.188,0.66389,0.029598,0.0571523,0.967529,1022.26,1.02055,0.73249,0.0301101,0.011033,0.0892349,0.000135193,1776.56,0.232062,0.0209425,True,44.0|99,491
491|5,0.0555104,0.974412,1022.26,1656.8,0.527376,0.0151199,0.053572,0.945799,1022.26,1550.41,0.56542,0.0136403,0.0472215,0.928067,1022.26,1.02338,0.627756,0.0187718,0.0139108,0.0863791,0.000146357,3106.13,0.232634,0.023119,True,44.0|99,491
491|7,0.00361142,1.62625,335.701,11312.9,0.446122,0.00915615,0.00303453,1.5648,335.701,5550.88,0.532717,0.0256337,0.00264298,1.53589,335.701,1.02405,0.667246,0.0428541,0.000636888,0.120738,4.76456e-05,7465.65,0.262332,0.0310969,True,63.0|99,491
491|8,0.00304206,1.63282,335.701,1340.76,0.497892,0.0225766,0.00300913,1.63142,335.701,831.593,0.466274,0.0253474,0.0029312,1.62696,335.701,1.01302,0.509301,0.0287688,0.000341142,0.110368,4.71852e-05,2337.34,0.206483,0.0196024,True,63.0|99,491
491|1,238.22,1.24727,296.488,3.21769e+09,0.234083,-0.00431027,83.2544,1.30696,296.488,3.24838e+07,0.248941,0.00167283,1.10185,1.28114,296.488,0.999999,0.272054,0.00150841,911.223,0.549405,4.31584e-05,5.75187e+08,0.363967,0.0326578,False,69.0|99,491
491|2,16.2174,1.3399,296.488,496.051,0.466226,-0.0083693,81.0163,1.25763,296.488,231.732,0.501222,-0.00637729,1.10185,1.28114,296.488,1.00415,0.525515,-0.00627435,899.111,0.527344,3.89024e-05,817.231,0.0961953,0.0103477,False,69.0|99,491
433|4,0.0355308,0.990806,369.66,52426.3,0.815518,0.037387,0.0393448,1.02009,369.66,53898.8,0.732226,0.0373178,0.0424871,1.03756,369.66,55987.1,0.710396,0.0343064,0.0101743,0.0735499,5.2858e-05,4109.83,0.2281,0.0241823,True,6.0|99,433
433|3,0.0257994,1.18185,369.66,30688.1,0.814243,0.0460909,0.0182356,1.13044,369.66,11976.2,0.929698,0.0688551,0.0130813,1.07702,369.66,1.01101,1.07221,0.077227,0.00686374,0.0844149,5.17451e-05,13919,0.211286,0.0254297,True,6.0|99,433
433|6,0.30822,0.883696,369.66,1679.06,0.7745,-0.00451261,0.347408,0.897724,369.66,5606.85,0.651447,-0.00558792,0.273544,0.877404,369.66,1.01929,0.730305,0.00822682,0.118072,0.0867951,5.06077e-05,7467.61,0.289288,0.026749,True,6.0|99,433
433|5,0.471082,0.941298,369.66,24629.3,0.768223,0.0176956,0.589732,0.964358,369.66,28849.7,0.739415,0.00214888,0.561391,0.953836,369.66,29644.3,0.775778,0.00246791,0.161906,0.0855527,4.24787e-05,4899.65,0.255897,0.0253469,True,6.0|99,433
433|8,0.00855228,1.40337,369.66,7182.39,0.392098,0.0238376,0.00772981,1.36371,369.66,3875.82,0.490325,0.0212109,0.00721185,1.35157,369.66,1.00853,0.577368,0.0268452,0.0013572,0.0863959,5.34058e-05,7715.9,0.230833,0.0217833,True,6.0|99,433
433|7,0.0143453,1.78602,369.66,26423.2,0.323096,0.00314283,0.013624,1.75489,369.66,23273.3,0.334307,0.00244963,0.0145407,1.75907,369.66,31604.4,0.236842,-0.0105078,0.00326527,0.183015,4.85532e-05,12679.6,0.304055,0.0286349,True,6.0|99,433
433|10,0.0856602,1.25129,369.66,18474.2,0.963969,0.0261398,0.0681906,1.20107,369.66,6528.06,1.06925,0.0443146,0.0567834,1.16739,369.66,1.01374,1.13425,0.0538272,0.0168219,0.0825552,4.67203e-05,8926.25,0.186917,0.022409,True,6.0|99,433
433|9,0.0723237,1.16785,369.66,20690.1,0.554813,0.0173444,0.072949,1.17761,369.66,18677.4,0.571805,0.0214834,0.0758141,1.18036,369.66,23052.9,0.561822,0.0159118,0.0183179,0.0816744,5.23045e-05,10527.2,0.262942,0.026704,True,6.0|99,433
433|11,0.163057,0.946917,369.66,280.149,0.702558,0.0376508,0.166228,0.922261,369.66,602.397,0.797929,0.0276685,0.16041,0.919677,369.66,1.00451,0.813926,0.0295888,0.023509,0.0542181,4.51361e-05,2072.76,0.149964,0.0192026,True,6.0|99,433
433|12,0.180303,0.892467,369.66,26925.3,0.00695631,-0.0138723,0.145082,0.837759,369.66,16487.3,0.212097,-0.0121614,0.196271,0.914134,369.66,32445.7,-0.042551,-0.0178544,0.0545556,0.0767421,5.47512e-05,14269.8,0.261981,0.0266798,True,6.0|99,433
433|1,67.7424,1.32855,296.488,2.39774e+08,0.279547,0.0026731,77.5677,1.25674,296.488,1.48775e+08,0.290712,0.00202277,1.10185,1.28114,296.488,1,0.272054,0.0015084,945.813,0.513924,3.5785e-05,2.68861e+09,0.360655,0.0326662,False,69.0|99,433
433|2,65.2323,1.30711,296.488,129.327,0.956048,-0.0165234,38.9193,1.2421,296.488,311.113,0.95395,-0.0158345,1.10185,1.28114,296.488,1.00559,0.975901,-0.0159648,350.176,0.501665,3.21432e-05,1157.21,0.0711269,0.00833705,False,69.0|99,433
297|3,0.152327,0.787468,394.985,4962.1,0.797689,0.000519662,0.151077,0.80266,394.985,3151.71,0.777693,0.00903778,0.129043,0.779424,394.985,1.00933,0.897729,0.00794737,0.0472134,0.0613728,4.64078e-05,6384.41,0.227837,0.0237987,True,6.0|71,297
297|4,0.115737,0.722461,394.985,615.877,1.11008,-0.00364088,0.125784,0.758059,394.985,876.8,0.968163,0.0101075,0.117959,0.746646,394.985,1.0058,1.05083,0.00812123,0.0280185,0.0556838,4.8852e-05,3062.3,0.243043,0.0226921,True,6.0|71,297
297|5,0.022112,1.69847,394.985,499.679,0.415989,0.0634296,0.022905,1.71049,394.985,2227.32,0.409931,0.0590812,0.0219605,1.69498,394.985,1.01019,0.453199,0.0639354,0.00274333,0.116741,4.795e-05,5087.54,0.203402,0.0203147,True,6.0|71,297
297|6,0.0288971,1.80256,394.985,12484.5,0.298967,0.0235645,0.0255537,1.73374,394.985,4938.02,0.445378,0.0369265,0.0236977,1.70692,394.985,1.01384,0.526042,0.0465493,0.00352224,0.109585,4.97376e-05,7854.96,0.213174,0.0224616,True,6.0|71,297
297|8,0.0676763,1.75269,394.985,2645.47,0.36932,0.0416925,0.10925,2.20934,394.985,24186.3,0.115704,-0.0088328,0.107853,2.15167,394.985,25966,0.111672,-0.0113647,0.0147837,0.254553,5.00293e-05,5348.79,0.234239,0.0226569,True,6.0|71,297
297|7,0.0649823,1.84928,394.985,5684.92,0.189366,0.033442,0.0662323,1.86608,394.985,5344.82,0.183399,0.0366301,0.0593393,1.79495,394.985,1.01524,0.277107,0.0486132,0.0115114,0.168755,5.08944e-05,7735.43,0.229781,0.0231942,True,6.0|71,297
297|9,0.0457773,2.1495,394.985,25596,0.32353,-0.00769337,0.0408325,2.12651,394.985,11371.4,0.474432,0.0278851,0.0358912,2.07375,394.985,1.01626,0.642039,0.0484579,0.00575896,0.135652,4.60932e-05,11266.5,0.247124,0.027804,True,6.0|71,297
297|10,0.0373425,1.90932,394.985,18574.4,0.331357,0.00926004,0.0336361,1.90707,394.985,5523.46,0.497803,0.034812,0.0310871,1.87494,394.985,1.01367,0.603201,0.0427382,0.00478612,0.122429,4.70307e-05,8843.25,0.203411,0.0231732,True,6.0|71,297
297|12,1.7332,0.928626,394.985,28898.9,0.280888,-0.0220295,1.20472,0.644284,394.985,3961.75,0.761975,-0.0363383,1.04362,0.60814,394.985,1.00679,0.842619,-0.0396928,0.498354,0.113295,5.11795e-05,8363.11,0.16352,0.0199888,True,6.0|71,297
297|11,1.45194,0.925877,394.985,2280.92,0.875141,-0.0121728,1.57738,0.876302,394.985,1022.39,1.00592,-0.022218,1.5035,0.85456,394.985,1.0052,1.09214,-0.026106,0.390151,0.115199,4.70307e-05,3316.73,0.183323,0.0226202,True,6.0|71,297
