rep,id,eta_L_gap,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.05157e-08,1.55534,-0.464634,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-5.33899e-08,1.53846,-1.15556,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.47782e-08,1.53722,-0.319075,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-6.86601e-08,1.33385,-0.627905,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-3.49929e-08,1.75446,-0.587931,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.03765e-08,1.86872,-0.375677,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.11789e-08,1.54771,-0.607585,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-2.60163e-08,1.63251,-0.210821,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.83934e-08,1.406,-1.07954,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-1.91971e-08,1.63391,-0.542268,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-3.15188e-08,-0.583645,-1.14457,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,2.3173e-08,-3.19753,-1.74342,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-6.16193e-08,-0.519929,-3.2643,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.84018e-08,-0.449459,3.51322,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.24794e-08,0.367107,0.747852,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-3.64859e-08,-0.916397,1.85734,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,9.31653e-09,1.76017,-0.394812,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-4.94023e-08,-0.0927074,-6.26305,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-3.62942e-08,1.90864,-4.58553,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,4.2867e-08,1.57951,3.55803,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-3.81395e-09,-0.922942,4.81878,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.56102e-08,0.224938,-2.1604,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-5.95957e-09,1.29612,4.08457,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,5.41576e-09,-1.05451,2.82641,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.28082e-08,0.480902,-1.5798,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.07347e-08,-2.48064,-1.90444,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,2.46711e-08,0.778499,2.68776,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,4.03497e-08,0.79209,2.44097,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,-5.55624e-10,0.725952,1.65394,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,4.20094e-08,0.695241,1.31152,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,8.48621e-09,1.4384,-2.75804,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,-5.6165e-08,1.37186,-2.92931,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,-3.98297e-08,0.813706,2.69755,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,-4.20277e-08,0.729822,2.47143,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,-4.6352e-08,1.79168,-3.77681,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,4.13663e-08,1.71881,-3.79536,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,-2.99523e-08,-1.22814,0.968106,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,-7.61426e-08,-0.380202,-3.09652,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,7.2714e-08,1.12582,-0.003676,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,-1.20576e-07,-3.67559,3.78275,0,0,False,69.0|71,783
