id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,2.21435e-07,0,0,0,0,0,-9.31944e-09,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-8.76795e-09,0,0,0,0,0,2.14937e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,1.46977e-06,0,0,0,0,0,2.09438e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,6.20018e-07,0,0,0,0,0,-2.26094e-09,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,1.08619e-06,0,0,0,0,0,7.13266e-09,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-8.57833e-07,0,0,0,0,0,-1.0191e-09,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,1.82206e-06,0,0,0,0,0,3.46092e-09,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-3.311e-07,0,0,0,0,0,3.68131e-09,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-5.87967e-07,0,0,0,0,0,-5.26499e-09,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-5.51018e-07,0,0,0,0,0,2.61415e-09,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,3.86363e-07,0,0,0,0,0,7.64968e-08,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,1.72433e-07,0,0,0,0,0,-1.30079e-09,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-2.94212e-07,0,0,0,0,0,-4.4072e-09,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,3.92693e-07,0,0,0,0,0,-1.28103e-08,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,1.18379e-06,0,0,0,0,0,1.67602e-08,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,1.0051e-06,0,0,0,0,0,-1.67251e-08,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-4.93061e-07,0,0,0,0,0,4.29392e-09,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,3.17998e-07,0,0,0,0,0,-3.98009e-09,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,-1.69167e-06,0,0,0,0,0,-8.30455e-09,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,-9.78518e-07,0,0,0,0,0,8.80412e-09,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,8.58433e-07,0,0,0,0,0,1.86399e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,-1.36125e-06,0,0,0,0,0,-4.14965e-09,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,3.68384e-07,0,0,0,0,0,7.12122e-09,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,-3.92805e-08,0,0,0,0,0,-9.01882e-09,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,-6.27841e-07,0,0,0,0,0,-1.02924e-08,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,5.33522e-07,0,0,0,0,0,-1.75204e-09,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,-1.10888e-06,0,0,0,0,0,-2.66735e-08,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,2.52747e-08,0,0,0,0,0,1.19401e-08,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,-5.98179e-07,0,0,0,0,0,3.0588e-09,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,-1.75205e-06,0,0,0,0,0,2.48969e-08,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,8.51268e-07,0,0,0,0,0,9.59678e-09,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,-5.72291e-07,0,0,0,0,0,-2.44938e-08,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,2.26995e-07,0,0,0,0,0,2.6617e-08,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,1.55217e-06,0,0,0,0,0,-1.09594e-08,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,-6.59657e-08,0,0,0,0,0,-8.57874e-09,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,-1.09629e-06,0,0,0,0,0,-6.53555e-09,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,-1.5736e-06,0,0,0,0,0,-1.69988e-08,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,-1.63306e-06,0,0,0,0,0,1.0883e-08,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,1.28342e-06,0,0,0,0,0,2.29491e-08,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,1.07601e-06,0,0,0,0,0,9.17244e-09,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,-7.03671e-07,0,0,0,0,0,-3.66509e-09,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,1.35319e-06,0,0,0,0,0,-4.32013e-08,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,-8.78513e-07,0,0,0,0,0,-6.12585e-09,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,-1.14369e-06,0,0,0,0,0,-6.98331e-09,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,-1.54837e-06,0,0,0,0,0,-1.19164e-08,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,-6.53703e-07,0,0,0,0,0,-5.2465e-08,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,-9.66506e-07,0,0,0,0,0,8.81904e-09,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,-4.1762e-07,0,0,0,0,0,-3.42553e-09,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,1.90903e-06,0,0,0,0,0,-1.46152e-09,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,3.9964e-07,0,0,0,0,0,1.22182e-08,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,1.44056e-06,0,0,0,0,0,1.10339e-08,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,-9.3343e-07,0,0,0,0,0,-1.15459e-08,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,-1.7676e-06,0,0,0,0,0,-4.17381e-09,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,-3.79396e-07,0,0,0,0,0,1.31204e-08,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,3.96788e-07,0,0,0,0,0,5.92928e-09,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,-9.44415e-08,0,0,0,0,0,4.30953e-09,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,-5.99302e-07,0,0,0,0,0,5.37906e-09,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,-1.89294e-06,0,0,0,0,0,-3.15992e-08,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,-7.64727e-07,0,0,0,0,0,-1.31639e-08,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,-4.31313e-07,0,0,0,0,0,-6.15578e-09,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,4.89897e-07,0,0,0,0,0,-3.75579e-09,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,1.33097e-07,0,0,0,0,0,1.13585e-08,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,1.75369e-07,0,0,0,0,0,-1.86313e-09,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,-1.60021e-06,0,0,0,0,0,-1.21282e-08,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,-6.14246e-07,0,0,0,0,0,-1.49935e-08,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,-3.34011e-07,0,0,0,0,0,1.55458e-09,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,3.85135e-07,0,0,0,0,0,-4.43745e-09,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,1.2154e-06,0,0,0,0,0,-1.11349e-08,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,-9.76897e-08,0,0,0,0,0,-5.0338e-09,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,2.96151e-07,0,0,0,0,0,-6.95196e-09,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,-7.59219e-07,0,0,0,0,0,-7.65508e-09,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,-2.49059e-07,0,0,0,0,0,1.28947e-08,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,-2.8821e-07,0,0,0,0,0,6.38426e-09,0,0,0,False,69.0|322,488
