rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,0,-3.59791e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,0,-4.72901e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,0,5.99679e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,0,3.47223e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,0,7.19798e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,0,-8.70319e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,0,-7.0456e-09,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,0,4.90311e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,0,4.62726e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,0,2.86676e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-2.19453e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,0,4.42694e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-4.54942e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,0,-4.44078e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,0,1.03307e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,0,5.65022e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,0,2.36582e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,0,1.90553e-09,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,0,4.11892e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,0,3.22158e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-1.75103e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-3.72961e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,0,1.20603e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,0,2.12367e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,0,-3.27347e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,0,2.38124e-08,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0,0,1.24924e-09,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0,0,-1.85041e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0,0,-2.62445e-09,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0,0,-2.46864e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0,0,-1.68188e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0,0,1.14244e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0,0,1.45328e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0,0,7.04698e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0,0,-1.81714e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0,0,6.31989e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0,0,9.87868e-10,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0,0,3.14113e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0,0,-2.72763e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0,0,-3.77106e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0,0,3.40724e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0,0,-2.62755e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,0,0,5.45875e-10,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0,0,2.92703e-08,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0,0,-1.65472e-08,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,0,0,-9.33215e-09,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,0,0,-5.55737e-08,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0,0,-4.38954e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,0,0,-6.17026e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0,0,7.62636e-09,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0,0,2.37735e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0,0,-1.85354e-09,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,0,0,-1.27069e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,0,0,-5.64941e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0,0,2.91163e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0,0,5.91681e-09,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,0,0,-7.69757e-09,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,0,0,8.1448e-09,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,0,0,-1.98386e-08,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,0,0,-2.48812e-08,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,0,0,5.03231e-08,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,0,0,-2.58797e-09,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0,0,-2.68287e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0,0,-2.04114e-08,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0,0,-5.09707e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0,0,2.91109e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,0,0,5.90501e-08,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0,0,-1.42098e-08,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,0,0,9.83009e-09,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,0,0,-3.28927e-08,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,0,0,-2.62736e-09,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0,0,-2.931e-08,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0,0,2.77573e-08,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,0,0,4.50318e-09,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0,0,1.93242e-08,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0,0,-1.46496e-08,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,0,0,-1.98476e-08,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0,0,-1.87763e-08,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,0,0,3.70721e-08,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,0,0,-2.86844e-08,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0,0,-5.12005e-08,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,0,0,3.01427e-08,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,0,0,3.47396e-08,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,0,0,1.23815e-08,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,0,0,-1.6059e-08,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,0,0,4.28496e-08,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0,0,-3.30044e-09,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0,0,-1.957e-08,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,0,0,-6.00986e-08,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0,0,2.61371e-09,69.0|292,462
