id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.144389,0.815889,1.50683,0.143967,0.817463,1.54302,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.144389,1.14468,1.50246,0.143967,1.08155,1.54298,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.144389,0.628186,1.53149,0.143967,0.621569,1.54398,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.144389,0.680829,1.53854,0.143967,0.664247,1.54401,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.144389,0.976386,1.6077,0.143967,0.932073,1.54275,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.144389,0.979323,1.48544,0.143967,0.961359,1.54284,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.144389,0.656205,1.62892,0.143967,0.705531,1.54398,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.144389,0.568856,1.56073,0.143967,0.609941,1.54401,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.144389,1.01644,1.53716,0.143967,0.988938,1.54283,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.144389,0.950494,1.54575,0.143967,0.928389,1.54285,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.144389,3.4236,1.58131,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.144389,3.40867,1.56192,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.144389,3.13441,1.5635,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.144389,3.28245,1.56228,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.144389,3.63834,1.53972,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.144389,2.53564,1.58589,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.144389,3.56184,1.55563,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.144389,3.14037,1.54929,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.144389,2.84051,1.57352,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.144389,2.82567,1.56269,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.144389,3.52368,1.52941,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.144389,3.34425,1.56777,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.144389,3.28144,1.55473,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.144389,3.04949,1.56006,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.144389,2.54012,1.54834,0.143967,3.34577,1.54395,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.144389,2.71206,1.5186,0.143967,3.34577,1.54395,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.144389,1.08464,3.26797,0.143967,1.09489,3.26348,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.144389,1.0757,3.2753,0.143967,1.04297,3.26424,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.144389,1.03178,3.25435,0.143967,1.03211,3.26777,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.144389,1.05335,3.23374,0.143967,1.08067,3.26844,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.144389,1.62394,3.15756,0.143967,1.5971,3.26526,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.144389,1.5586,3.26153,0.143967,1.55407,3.26481,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.144389,1.56667,3.34864,0.143967,1.54525,3.2707,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.144389,1.45113,3.22669,0.143967,1.44138,3.26699,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.144389,1.1293,3.22547,0.143967,1.13398,3.27093,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.144389,1.06433,3.22195,0.143967,1.11861,3.26933,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.144389,3.56749,3.28303,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.144389,3.21685,3.28888,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.144389,3.94265,3.29684,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.144389,2.62346,3.28102,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.144389,3.1627,3.24663,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.144389,3.61248,3.24656,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.144389,2.98759,3.27771,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.144389,3.87125,3.26213,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.144389,3.47559,3.22553,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.144389,3.42571,3.24505,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.144389,3.38187,3.27693,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.144389,3.65342,3.24644,0.143967,3.34577,3.26957,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.144389,3.31433,3.26082,0.143967,3.34577,3.26957,69.0|322,152
