rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.6739,0,-2.60139,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.838439,0,-4.31249,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.79768,0,-3.66664,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.77615,0,-6.67987,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.21314,0,10.1798,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.20403,0,-1.59361,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.59505,0,-12.4877,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.65243,0,13.0846,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.16306,0,-1.89459,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.19005,0,-0.234549,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.61454,0,6.57178,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.257914,0,-0.893264,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.05352,0,-10.6963,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.24505,0,0.483815,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.0455092,0,2.19579,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-1.21699,0,10.8221,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-1.28563,0,-9.34113,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.622439,0,1.15383,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.395753,0,-13.7661,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,2.14469,0,-5.1591,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.87424,0,-5.36907,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.71893,0,8.02082,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.92916,0,16.7065,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.486126,0,0.300452,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.63289,0,11.4056,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-1.28617,0,-8.2008,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.00917,0,2.55744,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.15638,0,-6.35431,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,1.31645,0,2.86078,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.00709,0,1.38565,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.0319294,0,-9.02125,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.166119,0,11.1687,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.0719207,0,9.39626,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.262304,0,-2.7089,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.974484,0,1.93907,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,1.01965,0,-9.00919,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.911836,0,2.5736,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-1.6095,0,8.81389,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.207257,0,0.665647,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.37764,0,7.18377,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-0.40707,0,2.45511,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-1.12438,0,-5.11741,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-2.09452,0,23.0559,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-0.712071,0,7.04793,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-0.632859,0,-11.9206,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-0.13699,0,16.7616,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-1.60769,0,-3.33382,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,0.56762,0,1.47221,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-0.152795,0,-10.63,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,0.474133,0,-5.14783,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-1.43964,0,1.17138,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.669139,0,8.5287,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-0.0427108,0,7.92835,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-0.0503545,0,-4.90322,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,0.145315,0,-5.63204,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,0.081297,0,-1.8338,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-1.37325,0,-6.49341,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-1.17726,0,8.56142,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-0.880051,0,0.810949,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-0.720666,0,5.79809,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,-0.267099,0,-15.0219,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,-0.250521,0,0.136919,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,0.84034,0,1.04606,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,-0.112274,0,10.4462,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,0.103351,0,3.25896,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,2.06218,0,4.16853,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,-1.2879,0,-1.48453,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,0.462763,0,7.24063,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,1.46949,0,8.80083,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,2.42175,0,8.10481,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,-0.451445,0,-8.83294,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,0.170296,0,2.75763,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,0.0965908,0,-3.7111,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,3.51101,0,-14.823,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,0.617539,0,-10.3717,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,0.143359,0,5.97824,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,2.08431,0,2.27589,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,0.856604,0,-7.68802,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,1.62705,0,17.6014,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,2.15067,0,17.6501,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,0.211329,0,17.8617,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,2.90578,0,-4.98519,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-2.03523,0,-3.73569,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,-2.00999,0,-5.89876,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-1.85842,0,4.74791,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-1.97902,0,5.99919,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,0.653993,0,-13.1261,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,0.756977,0,-2.4712,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,-0.274522,0,4.19838,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,0.0733352,0,-8.83567,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,-2.23685,0,-4.88233,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,1.49263,0,6.2506,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,-0.878389,0,-11.1889,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-1.58546,0,1.6729,69.0|292,462
1,8|462|8|462|cc|7|1|292|1|292|69.0,-0.744731,0,-4.70575,69.0|292,462
1,8|462|8|462|cc|8|1|292|1|292|69.0,-1.04001,0,0.310436,69.0|292,462
1,8|462|8|462|vc|1|2|292|2|292|69.0,-0.38687,0,-5.38667,69.0|292,462
1,8|462|8|462|vc|2|2|292|2|292|69.0,-0.24417,0,9.09145,69.0|292,462
1,8|462|8|462|vc|3|2|292|2|292|69.0,-0.65631,0,6.63319,69.0|292,462
1,8|462|8|462|vc|4|2|292|2|292|69.0,0.509017,0,13.8409,69.0|292,462
1,8|462|8|462|vc|5|2|292|2|292|69.0,-0.622714,0,18.5119,69.0|292,462
1,8|462|8|462|vc|6|2|292|2|292|69.0,0.565978,0,-6.99479,69.0|292,462
1,8|462|8|462|vc|7|2|292|2|292|69.0,-0.807417,0,6.79398,69.0|292,462
1,8|462|8|462|vc|8|2|292|2|292|69.0,2.35732,0,0.898909,69.0|292,462
1,8|1159|8|1159|sample|8|292|8|292|65.0,0.446788,0,-21.3105,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,0.740803,0,-2.97817,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,0.628717,0,6.61296,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,0.568083,0,-24.6773,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-1.03094,0,-1.72809,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.11221,0,3.72867,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,-0.522266,0,5.81627,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-0.594364,0,-8.18453,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,0.910088,0,-10.4207,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,0.922133,0,-14.3051,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,1.37603,0,-4.27775,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,0.47658,0,10.6837,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,0.576908,0,-2.33038,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,0.349559,0,-5.8175,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,0.102707,0,-5.74203,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,0.400967,0,-0.224701,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,-2.96041,0,-1.80303,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-0.95734,0,-3.45068,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,-2.89367,0,-9.37639,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,-1.19895,0,-2.83231,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,1.9593,0,-0.735948,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,-0.385362,0,-4.49893,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-0.906481,0,22.6652,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,-0.526039,0,12.9259,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,-1.73754,0,-6.69774,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,1.12811,0,-6.00106,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,-1.55978,0,-1.33421,65.0|103,1197
