id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.24188,0,0,7.10009e-09,1.23833,0,0,-5.16032e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.696954,0,0,2.37903e-09,0.684435,0,0,-1.81632e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.32868,0,0,6.6809e-10,1.31851,0,0,3.2907e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.43065,0,0,-4.69335e-09,1.4107,0,0,-3.57492e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.980846,0,0,-2.05595e-09,0.979653,0,0,2.10498e-13,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.930917,0,0,7.59223e-09,0.905911,0,0,-2.08722e-14,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.25076,0,0,7.32078e-10,1.25885,0,0,-2.67342e-13,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.39311,0,0,-4.61266e-09,1.38008,0,0,-9.81437e-14,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.888781,0,0,3.74167e-09,0.888061,0,0,-2.30038e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.0065,0,0,-6.18672e-09,1.00076,0,0,-1.30118e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0793304,0,0,-6.36376e-11,-1.77281e-07,0,0,-1.02141e-14,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.0393639,0,0,1.76279e-09,-5.15257e-07,0,0,-1.37668e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.199014,0,0,-2.20916e-09,-1.36018e-07,0,0,-1.46549e-14,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.119326,0,0,1.89415e-09,1.49857e-07,0,0,-2.70894e-14,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.15216,0,0,-4.76072e-09,-2.47293e-07,0,0,7.99361e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.227967,0,0,3.66105e-09,-3.96025e-07,0,0,4.44089e-16,69.0|274,411
