id,U_offset_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_offset_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,7.66826,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|3|274,7.66852,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|5|274,7.66838,769.526,0.929855,7.05518,40095.8,10.0026,7.66847,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|6|274,7.66853,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|8|274,7.66827,769.526,0.929855,7.05518,40095.8,10.0026,7.66847,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|7|274,7.66835,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|9|274,7.6684,769.526,0.929855,7.05518,40095.8,10.0026,7.66847,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|10|274,7.66872,769.526,0.929855,7.05518,40095.8,10.0026,7.66847,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|12|274,7.66841,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|sample|11|274,7.66837,769.526,0.929855,7.05518,40095.8,10.0026,7.66848,769.526,0.929298,7.0685,40097.3,10.0026,True,70.0|274,411
9|411|cc|1|1|274,9.15133,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|2|1|274,9.15164,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|3|1|274,9.15148,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|4|1|274,9.15172,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|5|1|274,9.15139,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|6|1|274,9.15124,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|7|1|274,9.15109,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|cc|8|1|274,9.15131,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|1|2|274,9.15086,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|2|2|274,9.15109,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|3|2|274,9.15127,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|4|2|274,9.15128,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|5|2|274,9.1515,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|6|2|274,9.15093,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|7|2|274,9.15176,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
9|411|vc|8|2|274,9.15156,769.723,0.929845,7.05525,40095.8,10.0026,9.15134,769.723,0.929287,7.06857,40097.3,10.0026,False,69.0|274,411
14|783|sample|3|71,9.42855,770.631,0.929855,0.149966,40095.8,10.0026,9.42853,770.631,0.929298,0.150059,40097.3,10.0026,True,6.0|71,783
14|783|sample|4|71,9.42857,770.631,0.929855,0.149966,40095.8,10.0026,9.42853,770.631,0.929298,0.150059,40097.3,10.0026,True,6.0|71,783
14|783|sample|5|71,9.42834,770.631,0.929855,0.149966,40095.8,10.0026,9.42854,770.631,0.929298,0.150059,40097.3,10.0026,True,6.0|71,783
14|783|sample|6|71,9.42814,770.631,0.929855,0.149966,40095.8,10.0026,9.42854,770.631,0.929298,0.150059,40097.3,10.0026,True,6.0|71,783
14|783|sample|7|71,9.42895,770.631,0.929855,0.149966,40095.8,10.0026,9.42856,770.631,0.929298,0.150059,40097.3,10.0026,True,6.0|71,783
