id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-2.18081e-05,2.99152e-07,0,0,0,0,-3.60145e-08,-5.06816e-10,0,0,0,0,True,70.0|274,411
9|411|sample|3|274,1.16571e-05,6.58869e-08,0,0,0,0,1.51326e-07,-1.89584e-09,0,0,0,0,True,70.0|274,411
9|411|sample|5|274,-6.53049e-06,1.67081e-07,0,0,0,0,-6.136e-07,6.22549e-10,0,0,0,0,True,70.0|274,411
9|411|sample|6|274,1.31152e-05,-1.82496e-07,0,0,0,0,-1.56317e-07,4.24507e-10,0,0,0,0,True,70.0|274,411
9|411|sample|8|274,-2.09569e-05,1.85504e-07,0,0,0,0,-2.91896e-07,1.74305e-09,0,0,0,0,True,70.0|274,411
9|411|sample|7|274,-9.7348e-06,-9.20444e-08,0,0,0,0,1.17014e-07,2.3108e-09,0,0,0,0,True,70.0|274,411
9|411|sample|9|274,-3.89035e-06,-4.42766e-08,0,0,0,0,-7.30926e-07,2.07933e-10,0,0,0,0,True,70.0|274,411
9|411|sample|10|274,3.78669e-05,5.027e-08,0,0,0,0,-6.19978e-07,-3.08501e-09,0,0,0,0,True,70.0|274,411
9|411|sample|12|274,-1.85579e-06,-1.85869e-07,0,0,0,0,2.7653e-07,-5.80258e-10,0,0,0,0,True,70.0|274,411
9|411|sample|11|274,-7.46968e-06,-3.55744e-07,0,0,0,0,2.72367e-07,-7.68523e-11,0,0,0,0,True,70.0|274,411
9|411|cc|1|1|274,-5.46099e-06,2.00227e-07,0,0,0,0,-2.37488e-07,4.95345e-09,0,0,0,0,False,69.0|274,411
9|411|cc|2|1|274,2.80629e-05,9.27952e-08,0,0,0,0,2.11677e-07,3.25269e-09,0,0,0,0,False,69.0|274,411
9|411|cc|3|1|274,1.09243e-05,4.28556e-07,0,0,0,0,-2.31717e-07,-1.22429e-09,0,0,0,0,False,69.0|274,411
9|411|cc|4|1|274,3.64639e-05,2.98273e-07,0,0,0,0,3.42819e-08,-2.44029e-09,0,0,0,0,False,69.0|274,411
9|411|cc|5|1|274,2.26492e-07,2.90865e-08,0,0,0,0,-4.29642e-08,-1.85355e-09,0,0,0,0,False,69.0|274,411
9|411|cc|6|1|274,-1.54511e-05,3.4985e-08,0,0,0,0,-2.11823e-07,-2.55818e-09,0,0,0,0,False,69.0|274,411
9|411|cc|7|1|274,-3.2182e-05,2.42388e-08,0,0,0,0,6.70783e-08,1.54876e-09,0,0,0,0,False,69.0|274,411
9|411|cc|8|1|274,-7.59692e-06,-2.82772e-07,0,0,0,0,-1.16173e-07,-2.13731e-11,0,0,0,0,False,69.0|274,411
9|411|vc|1|2|274,-5.75901e-05,2.93659e-07,0,0,0,0,3.59441e-07,4.28827e-10,0,0,0,0,False,69.0|274,411
9|411|vc|2|2|274,-3.22506e-05,1.80078e-07,0,0,0,0,-2.95399e-07,-4.23597e-10,0,0,0,0,False,69.0|274,411
9|411|vc|3|2|274,-1.20697e-05,-6.96465e-08,0,0,0,0,-2.96654e-07,-1.73191e-09,0,0,0,0,False,69.0|274,411
9|411|vc|4|2|274,-1.16591e-05,1.73482e-07,0,0,0,0,-3.04765e-07,-4.44788e-09,0,0,0,0,False,69.0|274,411
9|411|vc|5|2|274,1.25758e-05,3.84042e-07,0,0,0,0,-3.66646e-07,-2.1123e-09,0,0,0,0,False,69.0|274,411
9|411|vc|6|2|274,-4.95251e-05,-2.61153e-07,0,0,0,0,1.38033e-07,-5.3808e-10,0,0,0,0,False,69.0|274,411
9|411|vc|7|2|274,4.13958e-05,1.97927e-07,0,0,0,0,-1.80555e-07,2.86718e-10,0,0,0,0,False,69.0|274,411
9|411|vc|8|2|274,1.91103e-05,2.24413e-08,0,0,0,0,6.35624e-09,1.64664e-09,0,0,0,0,False,69.0|274,411
14|783|sample|3|71,2.16916e-05,-2.58347e-07,0,0,0,0,-8.01215e-07,-4.05521e-10,0,0,0,0,True,6.0|71,783
14|783|sample|4|71,2.43014e-05,-1.10985e-07,0,0,0,0,-5.30408e-07,-1.91108e-09,0,0,0,0,True,6.0|71,783
14|783|sample|5|71,-7.5073e-08,-6.33097e-08,0,0,0,0,7.55726e-07,3.80624e-10,0,0,0,0,True,6.0|71,783
14|783|sample|6|71,-2.19127e-05,-9.7463e-08,0,0,0,0,2.67019e-07,1.80023e-09,0,0,0,0,True,6.0|71,783
14|783|sample|7|71,6.4484e-05,4.9637e-07,0,0,0,0,2.22747e-06,-1.26784e-09,0,0,0,0,True,6.0|71,783
14|783|sample|8|71,-1.36864e-05,1.12799e-07,0,0,0,0,1.91987e-06,-3.29601e-09,0,0,0,0,True,6.0|71,783
14|783|sample|10|71,2.0734e-06,5.93415e-08,0,0,0,0,-1.10173e-06,-3.40992e-09,0,0,0,0,True,6.0|71,783
14|783|sample|9|71,5.46511e-06,1.50081e-07,0,0,0,0,-7.15975e-07,-2.05898e-09,0,0,0,0,True,6.0|71,783
14|783|sample|12|71,-7.88947e-06,2.31331e-07,0,0,0,0,-2.10449e-06,-2.73394e-09,0,0,0,0,True,6.0|71,783
14|783|sample|11|71,2.95e-06,-2.49754e-07,0,0,0,0,2.17391e-06,1.87333e-09,0,0,0,0,True,6.0|71,783
14|783|cc|1|1|71,-9.89175e-06,-1.30985e-07,0,0,0,0,-7.1114e-08,-1.43518e-09,0,0,0,0,False,69.0|71,783
14|783|cc|2|1|71,1.74538e-05,2.60007e-07,0,0,0,0,1.67436e-07,2.02158e-09,0,0,0,0,False,69.0|71,783
14|783|cc|3|1|71,2.23086e-06,-3.34591e-07,0,0,0,0,1.78157e-07,2.70347e-09,0,0,0,0,False,69.0|71,783
14|783|cc|4|1|71,2.68681e-05,8.7616e-08,0,0,0,0,-4.35099e-08,1.64937e-09,0,0,0,0,False,69.0|71,783
14|783|cc|5|1|71,-2.84069e-05,8.30592e-08,0,0,0,0,1.53491e-07,-2.93312e-11,0,0,0,0,False,69.0|71,783
