id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|vc|3|2|274|2|274|69.0,-5.21428e-09,2.51216e-09,1.74632e-09,0.202709,0,0,0,1.00392e-12,7.51642e-05,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-6.16565e-09,1.04272e-08,2.4078e-08,0.385763,0,0,-3.41061e-13,-1.28375e-12,6.06204e-05,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,7.33172e-09,-5.18477e-09,1.32647e-09,0.377536,0,0,2.38742e-12,5.85484e-12,0.000758754,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,9.66049e-10,2.50956e-09,1.35837e-08,0.182401,0,0,4.09273e-12,-2.08714e-12,0.186503,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,6.87115e-10,2.40865e-10,-2.51818e-09,-0.600139,0,0,-7.38964e-12,4.24016e-12,0.000202791,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-2.75296e-10,9.16032e-10,-1.20672e-08,-0.0888565,0,-7.27596e-12,0,1.62814e-13,-6.75503e-07,0,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,-2.82023e-09,6.84656e-09,9.24385e-09,-7.3926,0,0,-1.93268e-12,-1.74771e-12,-8.15825,0,False,6.0|233,705
14|705|14|705|sample|4|233|4|233|6.0,8.2387e-09,-6.12576e-09,3.72989e-09,-6.58977,0,0,-4.66116e-12,4.80577e-12,-7.40226,0,False,6.0|233,705
14|705|14|705|sample|5|233|5|233|6.0,1.41527e-08,-9.77273e-11,-9.00006e-09,-7.13854,0,7.27596e-12,-3.75167e-12,4.18779e-11,-7.47285,0,False,6.0|233,705
14|705|14|705|sample|6|233|6|233|6.0,5.07663e-09,-5.14759e-09,-1.8482e-09,-6.79543,0,0,-5.11591e-12,-2.35495e-12,-7.38927,0,False,6.0|233,705
14|705|14|705|sample|7|233|7|233|6.0,5.17076e-09,1.71325e-08,-7.12262e-09,-7.88007,0,0,-5.68434e-12,2.6712e-12,-8.20997,0,False,6.0|233,705
14|705|14|705|sample|8|233|8|233|6.0,-3.21994e-09,1.15109e-08,1.40979e-08,-6.6282,0,0,-2.16005e-12,1.59817e-13,-7.47699,0,False,6.0|233,705
14|705|14|705|sample|10|233|10|233|6.0,-7.0713e-09,1.23363e-08,1.59916e-08,-14.6506,0,0,-7.95808e-13,3.6855e-12,-15.3929,0,True,6.0|233,705
14|705|14|705|sample|9|233|9|233|6.0,3.10287e-10,1.7206e-10,1.57556e-08,-15.4581,0,0,-1.13687e-13,2.47552e-12,-15.3925,0,True,6.0|233,705
14|705|14|705|sample|12|233|12|233|6.0,-2.17419e-09,7.09401e-09,-1.27749e-08,-12.6673,0,0,5.68434e-13,2.64255e-12,-13.3409,0,True,6.0|233,705
14|705|14|705|sample|11|233|11|233|6.0,-3.61079e-09,-1.06407e-08,-2.72919e-08,-14.6253,0,0,-3.06954e-12,2.92655e-12,-15.0494,0,True,6.0|233,705
14|705|14|705|cc|1|1|233|1|233|69.0,8.96927e-10,-4.45806e-09,1.12859e-08,-0.812729,0,0,2.84217e-12,-4.4427e-12,-0.000787173,0,False,69.0|233,705
14|705|14|705|cc|2|1|233|1|233|69.0,-3.19653e-09,-4.24651e-09,-9.65003e-10,-0.988544,0,-7.27596e-12,0,1.32117e-14,1.26544e-05,0,False,69.0|233,705
14|705|14|705|cc|3|1|233|1|233|69.0,-5.42786e-10,4.35321e-09,5.15428e-10,1.29787,0,0,-1.13687e-12,-1.13836e-11,-0.000117418,0,False,69.0|233,705
14|705|14|705|cc|4|1|233|1|233|69.0,-7.40759e-10,-2.36545e-09,-2.00755e-08,0.512433,0,-7.27596e-12,-1.13687e-13,9.76996e-15,-3.812e-07,0,False,69.0|233,705
14|705|14|705|cc|5|1|233|1|233|69.0,3.76134e-09,7.25052e-09,-1.37469e-09,-0.150942,0,7.27596e-12,-7.61702e-12,3.73521e-12,-0.153662,0,False,69.0|233,705
14|705|14|705|cc|6|1|233|1|233|69.0,-6.27121e-10,-6.04119e-09,2.35461e-08,0.0150083,0,7.27596e-12,3.18323e-12,1.56887e-11,0.0153543,0,False,69.0|233,705
14|705|14|705|cc|7|1|233|1|233|69.0,3.05795e-09,4.06397e-09,8.75493e-09,-0.504068,0,0,-1.13687e-13,-1.37668e-14,-9.8256e-08,0,False,69.0|233,705
14|705|14|705|cc|8|1|233|1|233|69.0,-2.72028e-09,-3.02572e-09,-1.4298e-08,0.230054,0,7.27596e-12,1.13687e-13,-9.15934e-15,2.82402e-07,0,False,69.0|233,705
14|705|14|705|vc|1|2|233|2|233|69.0,-8.13743e-09,-8.17551e-10,-5.90257e-09,0.769514,0,-7.27596e-12,0,1.83908e-13,-1.15537e-06,0,False,69.0|233,705
14|705|14|705|vc|2|2|233|2|233|69.0,1.98773e-09,-2.03093e-09,-1.06883e-08,-0.619379,0,0,6.0254e-12,-5.42183e-12,0.000108639,0,False,69.0|233,705
14|705|14|705|vc|3|2|233|2|233|69.0,7.3593e-09,-6.58764e-09,-8.13847e-09,0.855637,0,0,-5.91172e-12,-2.55052e-12,-0.000316084,0,False,69.0|233,705
14|705|14|705|vc|4|2|233|2|233|69.0,-6.59109e-09,2.25033e-09,-2.40403e-10,0.137087,0,-7.27596e-12,1.13687e-13,5.60663e-15,2.95379e-07,0,False,69.0|233,705
14|705|14|705|vc|5|2|233|2|233|69.0,9.00367e-10,-1.10524e-09,-4.77682e-09,0.185253,0,7.27596e-12,0,-1.95954e-14,-7.08782e-07,0,False,69.0|233,705
14|705|14|705|vc|6|2|233|2|233|69.0,3.74236e-09,-3.40511e-09,1.21095e-08,0.0810769,0,0,6.82121e-13,-2.67117e-12,0.0823963,0,False,69.0|233,705
14|705|14|705|vc|7|2|233|2|233|69.0,-3.26208e-09,-6.71639e-10,-4.11268e-09,-0.129859,0,-7.27596e-12,1.13687e-13,3.69149e-15,1.22011e-09,0,False,69.0|233,705
14|705|14|705|vc|8|2|233|2|233|69.0,-1.40697e-09,-8.6072e-09,7.15585e-09,-0.357056,0,0,-2.38742e-12,-1.05567e-11,-0.000319397,0,False,69.0|233,705
8|152|8|152|sample|8|322|8|322|65.0,-1.3024e-09,8.39727e-09,-9.04021e-09,1.42213,0,0,0,1.75582e-13,-0.435369,0,True,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,4.11866e-09,5.42408e-09,1.19979e-08,0.800265,0,0,0,1.38278e-13,-0.215752,0,True,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,3.32763e-09,-6.51174e-09,2.07442e-08,2.60683,0,0,0,1.18128e-13,1.02384,0,True,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,5.81891e-09,-3.73934e-09,-1.55836e-09,3.60776,0,0,0,1.13409e-13,1.32577,0,True,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,-4.28104e-09,-9.17011e-09,-4.80816e-09,-4.9722,0,0,0,2.08611e-13,-5.56309,0,True,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,-6.74812e-10,-1.4115e-08,6.60913e-09,-2.27935,0,0,0,1.71835e-13,-3.07781,0,True,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,4.58835e-09,4.53406e-09,-4.26885e-09,-0.000182256,0,4.36557e-11,-2.38742e-11,7.61212e-11,-0.00019053,0,True,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,5.59667e-09,1.03673e-08,-1.72317e-08,0.990018,0,0,0,1.19404e-13,-1.07199,0,True,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,-3.2331e-09,-2.50774e-09,-6.63654e-09,0.425077,0,0,0,1.57013e-13,-0.882838,0,True,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,-5.07061e-09,-2.90575e-09,2.37079e-08,0.709068,0,0,0,1.27731e-13,-0.489961,0,True,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,-4.00217e-09,5.20583e-09,-1.66554e-08,-0.613385,0,0,0,-5.46785e-15,3.39183e-07,0,False,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,4.48821e-09,-6.18753e-09,-1.36808e-08,-0.277421,0,0,-1.36424e-12,3.16414e-15,1.06163e-07,0,False,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.01408e-08,3.19249e-09,-2.82608e-09,0.451974,0,0,0,1.83187e-15,-4.05356e-07,0,False,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,-2.75382e-09,-3.56226e-09,1.61528e-09,0.094679,0,0,1.19371e-11,-4.91163e-12,0.0956408,0,False,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,-2.23894e-09,-1.79258e-09,-4.82034e-09,-0.850815,0,0,0,4.55191e-15,2.11093e-07,0,False,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,3.65491e-09,1.57063e-09,2.74928e-10,-0.00981822,0,0,-9.09495e-13,-1.40082e-12,-0.00993988,0,False,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,3.37525e-09,3.52226e-09,9.09039e-09,0.297531,0,0,0,-3.9968e-15,1.0191e-07,0,False,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,-8.59952e-10,-2.94833e-09,-1.22188e-08,0.360893,0,0,0,-1.4988e-15,-5.20094e-07,0,False,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,7.46811e-09,6.41961e-09,-1.12119e-08,-0.765649,0,0,0,-1.66533e-15,5.00294e-07,0,False,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,-1.01691e-09,-8.04422e-10,-7.38926e-09,-0.458561,0,0,0,-1.60982e-15,4.2055e-07,0,False,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,-1.06024e-09,5.13123e-09,-1.43978e-08,-0.755911,0,0,0,4.80171e-15,-1.21485e-07,0,False,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,-9.64746e-09,8.77514e-09,-2.22514e-09,-1.69354,0,0,0,4.05231e-15,7.3923e-07,0,False,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,3.46686e-09,-7.44061e-10,-1.06439e-08,0.557534,0,0,0,1.16573e-15,-3.93741e-07,0,False,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,1.25166e-09,3.47872e-09,8.4827e-09,0.288151,0,0,0,1.88738e-15,5.2477e-07,0,False,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,-8.85484e-10,-7.46311e-09,1.31583e-08,-0.663511,0,0,0,-6.07847e-15,2.53336e-07,0,False,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,-1.43416e-09,-3.15115e-09,-5.31148e-09,-0.287064,0,0,0,-2.05391e-15,-2.74689e-07,0,False,69.0|322,152
8|1159|8|1159|sample|8|292|8|292|65.0,9.55466e-10,-8.92861e-10,-9.44617e-09,4.29935,0,0,-2.84217e-12,4.2118e-12,3.34685,0,True,65.0|292,1159
8|1159|8|1159|sample|7|292|7|292|65.0,-2.64309e-09,-7.63058e-09,2.37928e-09,5.03286,0,0,-1.13687e-12,-2.43411e-12,3.86379,0,True,65.0|292,1159
8|1159|8|1159|sample|5|292|5|292|65.0,7.35626e-09,-5.06567e-09,-1.95622e-08,7.50126,0,7.27596e-12,0,1.58207e-13,6.71575,0,True,65.0|292,1159
8|1159|8|1159|sample|6|292|6|292|65.0,-8.54733e-09,2.23325e-09,-1.1858e-08,8.39138,0,0,-1.13687e-13,-1.0536e-13,7.07682,0,True,65.0|292,1159
8|1159|8|1159|sample|11|292|11|292|28.0,-9.86858e-09,-1.25071e-08,-5.08524e-09,0.14843,0,0,1.13687e-13,-1.21289e-12,-1.02418,0,True,28.0|292,1159
8|1159|8|1159|sample|12|292|12|292|28.0,4.04252e-09,2.49346e-09,-5.40045e-09,-3.45537,0,0,-1.25056e-12,5.03445e-12,-4.83801,0,True,28.0|292,1159
8|1159|8|1159|sample|9|292|9|292|28.0,-7.51276e-10,-1.28075e-09,1.3577e-08,5.3247,0,7.27596e-12,0,1.39389e-13,3.56696,0,True,28.0|292,1159
8|1159|8|1159|sample|10|292|10|292|28.0,-1.38719e-09,6.64424e-09,-1.57267e-08,3.3709,0,0,-1.59162e-12,1.89909e-12,2.10713,0,True,28.0|292,1159
8|1159|8|1159|sample|4|292|4|292|22.0,1.00296e-09,9.74277e-09,8.84076e-10,7.54232,0,0,0,9.37833e-13,7.17906,0,True,22.0|292,1159
8|1159|8|1159|sample|3|292|3|292|22.0,3.18819e-09,6.72538e-09,-1.58057e-08,6.91277,0,0,-1.13687e-13,7.18092e-13,6.55424,0,True,22.0|292,1159
8|1159|8|1159|cc|1|1|292|1|292|69.0,1.08551e-09,-1.29792e-09,-1.08913e-08,-0.185125,0,0,0,-5.55639e-13,2.33488e-05,0,False,69.0|292,1159
8|1159|8|1159|cc|2|1|292|1|292|69.0,-7.71496e-09,-7.66013e-09,1.17814e-08,0.0106133,0,-7.27596e-12,-1.59162e-12,-2.55734e-12,0.0107875,0,False,69.0|292,1159
8|1159|8|1159|cc|3|1|292|1|292|69.0,3.04988e-09,5.03228e-09,9.32472e-09,-0.272349,0,0,-1.13687e-12,5.04208e-13,3.31141e-05,0,False,69.0|292,1159
8|1159|8|1159|cc|4|1|292|1|292|69.0,-1.08564e-09,2.13642e-09,-2.38164e-09,-0.1499,0,0,-6.70752e-12,4.73084e-11,-0.152792,0,False,69.0|292,1159
8|1159|8|1159|cc|5|1|292|1|292|69.0,3.67753e-09,-1.15156e-09,-2.6885e-09,-0.0469477,0,0,4.54747e-13,-3.53267e-12,-0.0478111,0,False,69.0|292,1159
8|1159|8|1159|cc|6|1|292|1|292|69.0,-7.76801e-09,-8.77839e-10,1.07746e-08,-0.702544,0,0,4.09273e-12,1.35716e-12,0.00044785,0,False,69.0|292,1159
8|1159|8|1159|cc|7|1|292|1|292|69.0,3.54485e-09,-5.30201e-09,-5.98503e-09,-0.0884013,0,0,3.18323e-12,5.58778e-12,-0.0896951,0,False,69.0|292,1159
8|1159|8|1159|cc|8|1|292|1|292|69.0,5.48343e-10,-5.16191e-09,2.72942e-09,0.663417,0,0,9.09495e-13,-4.63823e-12,3.80932e-05,0,False,69.0|292,1159
8|1159|8|1159|vc|1|2|292|2|292|69.0,-6.70711e-10,8.65638e-09,3.17118e-09,-0.991069,0,0,0,8.20644e-12,-0.000228144,0,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,-5.67326e-10,-3.19496e-09,3.12954e-09,0.435728,0,7.27596e-12,0,-6.4948e-15,-2.85829e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,-2.01299e-09,-9.00252e-09,-6.16665e-09,1.16087,0,0,-2.95586e-12,-2.9402e-12,0.000128578,0,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,1.40598e-08,-4.4747e-09,6.39645e-09,0.667018,0,7.27596e-12,0,3.38618e-15,3.34966e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,2.93684e-10,-3.34765e-09,-3.61009e-09,1.40267,0,0,5.68434e-12,-1.94433e-12,0.000103422,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,2.38069e-09,1.73426e-10,-1.01265e-09,-0.0240274,0,0,-2.04636e-12,-4.53199e-12,-0.0245666,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,1.67202e-09,-1.23023e-09,1.02783e-08,0.214773,0,0,-5.68434e-13,3.7581e-13,-9.77119e-07,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,1.32868e-08,-2.20463e-09,1.21997e-08,-0.649928,0,0,1.7053e-12,8.26172e-12,-0.000437191,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,2.27142e-09,-1.14177e-08,-1.43518e-08,-4.36346,0,7.27596e-12,0,2.14745e-13,-5.07325,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,-4.59093e-09,2.06427e-09,3.00662e-09,-3.22928,0,0,-2.04636e-12,4.2624e-12,-4.81724,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,-6.09368e-09,2.62931e-09,-9.00513e-09,-0.680195,0,-7.27596e-12,0,1.26205e-13,-1.99647,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,-1.0919e-08,-1.3615e-10,-1.42978e-08,1.04253,0,0,5.68434e-12,3.72377e-12,-1.04829,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,2.57668e-09,-5.49259e-10,1.3331e-08,-8.31248,0,0,-4.20641e-12,-1.07192e-11,-8.96343,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,-8.98118e-10,2.02251e-09,1.27035e-08,-3.15024,0,0,3.41061e-13,-1.89293e-13,-4.16385,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,3.75175e-10,-8.73391e-09,-1.20478e-08,-2.04628,0,7.27596e-12,1.13687e-13,1.62356e-12,-3.30766,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,1.8387e-09,-1.18895e-08,-1.49491e-09,-2.17277,0,0,-4.20641e-12,1.51812e-12,-3.06535,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,1.28908e-08,-9.27783e-09,-1.21819e-09,-1.80484,0,-7.27596e-12,0,1.6448e-13,-3.12055,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,1.26463e-08,-3.14478e-09,-1.73451e-08,-6.77605,0,0,3.75167e-12,1.06282e-12,-7.507,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,-6.12761e-09,-1.1206e-08,2.27547e-10,-1.11835,0,0,3.06954e-12,-3.20413e-12,-0.00120793,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,-4.80107e-09,-1.53909e-09,8.95171e-09,-0.399175,0,0,-3.97904e-12,6.46674e-12,6.74333e-05,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,4.80736e-09,4.07799e-09,2.91088e-09,0.556453,0,7.27596e-12,0,-2.69229e-14,-2.53764e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,-3.76471e-09,2.86294e-09,4.30024e-09,0.292782,0,-7.27596e-12,-1.13687e-13,1.16573e-15,-2.98698e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,1.17463e-08,2.17015e-09,7.06245e-09,-0.348083,0,0,7.95808e-13,-2.66506e-12,0.000366991,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,4.31848e-09,-8.67744e-09,1.46298e-09,-0.926223,0,-7.27596e-12,0,-2.498e-15,4.10384e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,6.94159e-09,1.20116e-08,-7.38585e-09,0.84421,0,0,-7.95808e-13,-1.14823e-11,-0.00075418,0,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,3.33775e-09,-1.45444e-09,7.86402e-09,-1.20668,0,0,-4.09273e-12,-4.97546e-13,0.000194926,0,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,1.64834e-10,-8.19108e-09,1.83267e-10,0.339496,0,0,1.81899e-12,-1.51829e-11,0.000122992,0,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,-1.04376e-08,-9.35134e-09,-7.27956e-09,0.498686,0,0,1.02318e-12,-1.79209e-12,-0.000823145,0,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,1.35279e-08,7.59404e-09,1.23282e-08,0.648338,0,0,7.95808e-13,1.11064e-11,0.000294054,0,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,7.62223e-09,-3.24094e-09,-7.00731e-09,-0.838126,0,0,2.6148e-12,-1.10839e-12,-0.000438111,0,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,4.82905e-09,-6.3744e-09,-1.08231e-08,-0.074809,0,0,-7.16227e-12,8.86846e-13,-0.0762494,0,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,1.32892e-09,-2.94953e-09,-1.06136e-08,-0.765933,0,0,-5.00222e-12,-7.22766e-12,0.000506626,0,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,8.31774e-10,5.32391e-09,-4.9061e-09,0.0604016,0,-7.27596e-12,0,2.31482e-14,-3.81209e-06,0,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,8.12063e-10,-7.88599e-09,1.70613e-09,0.241257,0,0,-3.06954e-12,-2.41512e-12,0.000591233,0,False,69.0|103,1197
