id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.4927,0,0.0842319,1.46185,0,-6.48705e-05,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.919707,0,-0.54039,0.897836,0,-4.85336e-05,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.61222,0,-0.255455,1.57815,0,-4.7779e-06,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.67055,0,-1.18781,1.63688,0,1.3828e-05,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.19683,0,-4.76649,1.2027,0,-0.000100857,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.11668,0,-1.37915,1.13386,0,-7.78409e-05,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.53869,0,2.50518,1.48103,0,6.73614e-06,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.65512,0,-1.56481,1.63841,0,-4.02313e-06,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.11352,0,0.675736,1.08858,0,-6.59768e-05,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.29639,0,-1.20011,1.22768,0,-6.45819e-05,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.213892,0,0.137391,-3.09052e-08,0,3.43163e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0346862,0,0.366865,-5.68201e-08,0,2.06777e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.0507622,0,-0.536196,3.80844e-08,0,4.84352e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0174888,0,-1.48307,-3.53521e-08,0,-1.93719e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0417757,0,-0.652451,1.04456e-07,0,-7.88165e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0407931,0,-0.367153,7.29013e-08,0,9.38529e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.177157,0,-0.445408,4.12802e-08,0,7.6794e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0461979,0,-0.0292165,9.18034e-08,0,-1.60009e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0618644,0,0.49323,7.30686e-08,0,3.82919e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0528855,0,-0.0276023,1.75243e-08,0,2.56141e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.104845,0,-0.490737,6.59067e-08,0,-1.55182e-08,69.0|274,411
