id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,1.84784e-09,0.951704,-0.37013,0,6.66134e-15,0.948674,-0.048332,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-1.37173e-09,1.3185,0.217474,0,7.77156e-16,1.30126,0.100046,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,1.03537e-09,0.88136,-0.89653,0,2.9976e-15,0.891458,-0.0209134,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,5.22163e-09,0.841638,-0.103759,0,-5.9952e-15,0.842304,0.0105173,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,7.95676e-09,1.12119,-1.01803,0,2.77556e-15,1.10754,-0.0843791,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-8.66006e-10,1.17322,-0.79784,0,6.21725e-15,1.15605,-0.0249539,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-6.24799e-09,0.936993,-0.255084,0,3.33067e-15,0.934615,0.0056749,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,3.95358e-10,0.841671,-1.26017,0,1.02141e-14,0.852904,-0.0215721,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,3.00029e-09,1.1628,-1.24155,0,-1.28786e-14,1.16154,0.00217856,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-8.48599e-10,1.08304,-1.65835,0,-4.55191e-15,1.0913,0.0210421,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,2.03371e-09,0.131962,0.283116,0,3.10862e-15,1.84778e-07,2.66463e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,2.6657e-09,-0.0959343,-0.264543,0,2.22045e-16,9.54243e-09,2.32977e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,1.12135e-09,0.223136,-0.132234,0,2.66454e-15,-2.59169e-07,-8.41555e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,8.23604e-10,0.26981,-0.298244,0,8.88178e-16,1.87886e-07,3.66606e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-1.42026e-10,0.0550787,-0.107433,0,-1.33227e-15,-4.4348e-07,1.90572e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-4.28354e-10,0.255675,0.157378,0,1.9984e-15,-2.10813e-07,-5.67416e-07,69.0|274,411
