id,importanceSampling
8|84|cc|1|1|162,16.120816
8|84|cc|2|1|162,16.030483
8|84|cc|3|1|162,16.147626
8|84|cc|4|1|162,16.240948
8|84|cc|5|1|162,16.35983
8|84|cc|6|1|162,16.344689
8|84|cc|7|1|162,16.349904
8|84|cc|8|1|162,15.98543
8|84|sample|10|162,154.089202
8|84|sample|11|162,154.981238
8|84|sample|12|162,157.957906
8|84|sample|3|162,165.893403
8|84|sample|4|162,165.048215
8|84|sample|5|162,182.253217
8|84|sample|6|162,172.203784
8|84|sample|7|162,160.884909
8|84|sample|8|162,160.256315
8|84|sample|9|162,153.812776
8|84|vc|1|2|162,19.902089
8|84|vc|2|2|162,20.197503
8|84|vc|3|2|162,20.223059
8|84|vc|4|2|162,20.076619
8|84|vc|5|2|162,20.229214
8|84|vc|6|2|162,20.627058
8|84|vc|7|2|162,19.957983
8|84|vc|8|2|162,23.007567
8|719|cc|1|1|274,15.999375
8|719|cc|2|1|274,16.117488
8|719|cc|3|1|274,16.269824
8|719|cc|4|1|274,16.564782
8|719|cc|5|1|274,16.407145
8|719|cc|6|1|274,16.592971
8|719|cc|7|1|274,16.676514
8|719|cc|8|1|274,16.479932
8|719|sample|10|274,155.925666
8|719|sample|11|274,153.394297
8|719|sample|12|274,156.302752
8|719|sample|3|274,167.746054
8|719|sample|4|274,168.059213
8|719|sample|5|274,160.800426
8|719|sample|6|274,162.320458
8|719|sample|7|274,161.96589
8|719|sample|8|274,160.49526
8|719|sample|9|274,157.126136
8|719|vc|1|2|274,22.802519
8|719|vc|2|2|274,20.487931
8|719|vc|3|2|274,20.151104
8|719|vc|4|2|274,20.099695
8|719|vc|5|2|274,20.166729
8|719|vc|6|2|274,20.239458
8|719|vc|7|2|274,20.884892
8|719|vc|8|2|274,20.451015
8|488|cc|1|1|322,16.302199
8|488|cc|2|1|322,16.660656
8|488|cc|3|1|322,16.216185
8|488|cc|4|1|322,16.102393
8|488|cc|5|1|322,16.085206
8|488|cc|6|1|322,16.298109
8|488|cc|7|1|322,16.430118
8|488|cc|8|1|322,16.221497
8|488|sample|10|322,189.635159
8|488|sample|11|322,156.329998
8|488|sample|12|322,154.929896
8|488|sample|3|322,171.407388
8|488|sample|4|322,171.220119
8|488|sample|5|322,174.982143
8|488|sample|6|322,172.321068
8|488|sample|7|322,186.750949
8|488|sample|8|322,190.985522
8|488|sample|9|322,186.053815
8|488|vc|1|2|322,20.679947
8|488|vc|2|2|322,20.757851
8|488|vc|3|2|322,20.29928
8|488|vc|4|2|322,20.266792
8|488|vc|5|2|322,20.262463
8|488|vc|6|2|322,20.287879
8|488|vc|7|2|322,20.321541
8|488|vc|8|2|322,20.264561
8|847|cc|1|1|69,16.219336
8|847|cc|2|1|69,16.608817
8|847|cc|3|1|69,16.911954
8|847|cc|4|1|69,16.409839
8|847|cc|5|1|69,16.580014
8|847|cc|6|1|69,16.58972
8|847|cc|7|1|69,16.362314
8|847|cc|8|1|69,17.371433
8|847|sample|10|69,151.545198
8|847|sample|11|69,162.428007
8|847|sample|12|69,161.072718
8|847|sample|3|69,191.585463
8|847|sample|4|69,191.228914
8|847|sample|5|69,196.833839
8|847|sample|6|69,198.381178
8|847|sample|7|69,160.004277
8|847|sample|8|69,158.706054
8|847|sample|9|69,152.757695
8|847|vc|1|2|69,20.952115
8|847|vc|2|2|69,21.098622
8|847|vc|3|2|69,21.033038
8|847|vc|4|2|69,21.382371
8|847|vc|5|2|69,22.32663
8|847|vc|6|2|69,21.286326
8|847|vc|7|2|69,21.235316
8|847|vc|8|2|69,21.983186
8|474|cc|1|1|276,16.300816
8|474|cc|2|1|276,16.503011
8|474|cc|3|1|276,16.544931
8|474|cc|4|1|276,16.642008
8|474|cc|5|1|276,16.566686
8|474|cc|6|1|276,17.046958
8|474|cc|7|1|276,17.1314
8|474|cc|8|1|276,16.426821
8|474|sample|10|276,149.831138
8|474|sample|11|276,154.7429
8|474|sample|12|276,153.455801
8|474|sample|3|276,173.596955
8|474|sample|4|276,173.3775
8|474|sample|5|276,171.260289
8|474|sample|6|276,170.359642
8|474|sample|7|276,155.207538
8|474|sample|8|276,156.40459
8|474|sample|9|276,150.306279
8|474|vc|1|2|276,21.100549
8|474|vc|2|2|276,20.871516
8|474|vc|3|2|276,21.351738
8|474|vc|4|2|276,20.949503
8|474|vc|5|2|276,20.862218
8|474|vc|6|2|276,20.950976
8|474|vc|7|2|276,20.899631
8|474|vc|8|2|276,21.569576
8|462|cc|1|1|292,15.599408
8|462|cc|2|1|292,15.568418
8|462|cc|3|1|292,15.697923
8|462|cc|4|1|292,16.116765
8|462|cc|5|1|292,16.35225
8|462|cc|6|1|292,16.418806
8|462|cc|7|1|292,16.18287
8|462|cc|8|1|292,16.442316
8|462|sample|10|292,149.711442
8|462|sample|11|292,162.577263
8|462|sample|12|292,169.986176
8|462|sample|3|292,181.0383
8|462|sample|4|292,185.012086
8|462|sample|5|292,186.570677
8|462|sample|6|292,182.435709
8|462|sample|7|292,161.332064
8|462|sample|8|292,160.129239
8|462|sample|9|292,153.144882
8|462|vc|1|2|292,22.000206
8|462|vc|2|2|292,21.119208
8|462|vc|3|2|292,22.317279
8|462|vc|4|2|292,21.646405
8|462|vc|5|2|292,21.078235
8|462|vc|6|2|292,21.858438
8|462|vc|7|2|292,20.924571
8|462|vc|8|2|292,25.368105
8|75|cc|1|1|65,15.168453
8|75|cc|2|1|65,15.302692
8|75|cc|3|1|65,15.413919
8|75|cc|4|1|65,15.365497
8|75|cc|5|1|65,15.48022
8|75|cc|6|1|65,15.318332
8|75|cc|7|1|65,15.706447
8|75|cc|8|1|65,15.370592
8|75|sample|10|65,156.350188
8|75|sample|11|65,131.580398
8|75|sample|12|65,128.651204
8|75|sample|3|65,140.08126
8|75|sample|4|65,138.482288
8|75|sample|5|65,131.139329
8|75|sample|6|65,137.126207
8|75|sample|7|65,162.972863
8|75|sample|8|65,154.906443
8|75|sample|9|65,152.492223
8|75|vc|1|2|65,16.798255
8|75|vc|2|2|65,16.708672
8|75|vc|3|2|65,16.7299
8|75|vc|4|2|65,18.097984
8|75|vc|5|2|65,17.474741
8|75|vc|6|2|65,16.740169
8|75|vc|7|2|65,16.67203
8|75|vc|8|2|65,18.743568
8|291|cc|1|1|103,15.402484
8|291|cc|2|1|103,16.050371
8|291|cc|3|1|103,15.690081
8|291|cc|4|1|103,15.902439
8|291|cc|5|1|103,15.906602
8|291|cc|6|1|103,15.808665
8|291|cc|7|1|103,16.001863
8|291|cc|8|1|103,15.855173
8|291|sample|10|103,148.198548
8|291|sample|11|103,147.294266
8|291|sample|12|103,149.827772
8|291|sample|3|103,167.207939
8|291|sample|4|103,169.951328
8|291|sample|5|103,159.663446
8|291|sample|6|103,158.350869
8|291|sample|7|103,155.04811
8|291|sample|8|103,157.379081
