rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.0650611,0,0,0.13158,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-0.340579,0,0,-0.587194,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.22401,0,0,0.0491792,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.293007,0,0,0.014931,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.107868,0,0,-0.523297,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.164946,0,0,-0.556071,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.0872732,0,0,1.30958,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.165507,0,0,0.197167,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.291871,0,0,-0.568754,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.10442,0,0,-0.512176,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.206322,0,0,-0.916228,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0398705,0,0,0.10088,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0445019,0,0,1.08704,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.0315975,0,0,-1.07414,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.0513384,0,0,0.746662,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0226836,0,0,0.322891,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0214792,0,0,-1.06641,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-0.127856,0,0,-0.310707,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.190739,0,0,-0.135914,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.197468,0,0,0.795129,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.122865,0,0,0.0449786,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.0687041,0,0,0.552567,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.0044003,0,0,-0.226476,69.0|274,411
