rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.639825,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.401715,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.545091,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.67061,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.429019,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.384768,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.601927,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.692549,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.371529,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.47717,1.57254,-30.9175,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.182729,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.761895,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.329213,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.69105,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0661901,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0771529,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.240158,1.57254,-30.903,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0726557,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,2.1115,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.175911,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0225161,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.77656,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.00628365,1.57254,-30.903,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0275276,1.57254,-30.903,69.0|274,411
