rep,id,eta_U,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-1.03376,-0.670066,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-0.297729,-0.359058,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0.00724772,-1.44729,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,1.53367,-0.757383,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0.55411,-0.914973,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-1.14259,1.18461,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,5.31892,0.832004,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-2.66386,-1.63877,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0.899187,-0.394444,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,2.29812,-0.591125,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,3.38747,-0.448102,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-1.11687,-1.36261,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-2.6586,-1.3756,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,1.55714,-1.23701,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-1.0431,-1.37114,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0.0942903,-0.397773,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,3.67974,-1.14278,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,1.35653,-0.40779,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0.140658,1.60513,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-0.120484,-0.869867,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,-1.13227,-0.0790507,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,2.34853,-0.315576,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,3.82106,-0.139885,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,2.88675,1.11157,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-3.26351,0.302467,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0.754695,-2.22297,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,-0.105005,-0.519847,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-2.7159,0.240104,0,0,0,False,69.0|274,719
