id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,4.48729e-07,0.181466,0,0,0,0,6.25722e-13,-2.89196e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,5.06229e-07,-0.158202,0,0,0,0,4.13891e-13,7.15669e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,4.46811e-07,0.452467,0,0,0,0,9.87432e-13,5.6639e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-3.08752e-07,0.213593,0,0,0,0,-7.10099e-13,1.88218e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,5.60093e-07,0.0602855,0,0,0,0,8.79297e-13,-2.16087e-08,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-3.84325e-07,0.175394,0,0,0,0,-1.31273e-12,3.76209e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-1.02779e-07,-0.0267319,0,0,0,0,1.79012e-12,-1.10488e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-9.75512e-07,-0.0808653,0,0,0,0,-3.24407e-13,-2.51108e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,1.4514e-06,-0.977046,0,0,0,0,-1.13643e-10,-0.933951,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-5.89348e-07,-1.25692,0,0,0,0,1.03893e-10,-1.23973,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,5.45399e-07,-0.955342,0,0,0,0,-8.23069e-10,-0.917164,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,6.46313e-07,-3.70027,0,0,0,0,2.57338e-09,-3.69698,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,6.53844e-07,-3.61019,0,0,0,0,2.39481e-09,-3.53869,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,1.2877e-06,-3.9055,0,0,0,0,-1.24858e-09,-3.90029,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-7.82528e-07,-3.99515,0,0,0,0,1.70572e-11,-4.00659,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,1.08179e-06,-1.12397,0,0,0,0,4.95648e-11,-1.12003,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-1.41677e-06,-1.02145,0,0,0,0,-3.56435e-11,-1.05535,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,9.91802e-08,-0.936994,0,0,0,0,2.55072e-10,-0.948966,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,-1.14882e-07,-0.118066,0,0,0,0,-9.48575e-13,2.89478e-07,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,1.03067e-06,0.15089,0,0,0,0,-7.53619e-13,-2.23758e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-1.53932e-07,0.08613,0,0,0,0,1.35802e-12,3.51966e-07,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,7.31265e-07,-0.0719189,0,0,0,0,2.66454e-13,-3.15275e-07,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,4.86012e-07,-0.203577,0,0,0,0,3.11084e-13,-2.16427e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,-5.58109e-07,-0.0100598,0,0,0,0,1.17817e-12,6.01687e-08,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,3.66673e-07,-0.0504018,0,0,0,0,2.33147e-14,-2.63612e-07,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,-3.15633e-08,0.255654,0,0,0,0,1.18838e-12,1.83556e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,5.07693e-07,-0.130033,0,0,0,0,-8.90399e-13,2.31663e-07,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,-5.67598e-07,-0.0836657,0,0,0,0,9.64562e-13,-1.79034e-08,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,4.88517e-07,-0.106753,0,0,0,0,6.15508e-13,1.57441e-08,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,-1.03572e-07,-0.022148,0,0,0,0,-1.94689e-12,-2.34583e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,1.3742e-07,0.0126342,0,0,0,0,-8.9706e-14,-2.65652e-07,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,7.87891e-07,-0.168183,0,0,0,0,5.12035e-13,-8.92368e-08,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,-9.90179e-07,0.0408217,0,0,0,0,1.40332e-13,1.96091e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,4.54721e-07,0.121463,0,0,0,0,-1.82521e-13,-1.92036e-07,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,-2.1857e-08,0.0580918,0,0,0,0,-3.31457e-11,0.0834574,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,-2.09193e-08,0.336296,0,0,0,0,4.39482e-10,0.307268,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,-9.5013e-08,0.42721,0,0,0,0,7.26257e-10,0.42645,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,2.55502e-07,-2.04368,0,0,0,0,4.05282e-10,-2.00235,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,2.31047e-07,-2.03004,0,0,0,0,3.04443e-10,-2.02551,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,1.12198e-06,-2.11632,0,0,0,0,-4.93048e-10,-2.11293,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,-2.37905e-07,-1.9668,0,0,0,0,1.92277e-11,-1.96927,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,1.30622e-07,0.0724531,0,0,0,0,-3.25192e-10,0.0663926,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,8.5633e-07,0.0432418,0,0,0,0,-4.89072e-10,0.0824388,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,-6.26204e-07,0.116711,0,0,0,0,-1.54066e-11,0.104894,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,7.42302e-08,-0.176828,0,0,0,0,1.02895e-12,-7.36988e-08,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,2.54387e-07,-0.0530172,0,0,0,0,-1.63691e-12,-1.13122e-06,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,6.8721e-07,-0.149437,0,0,0,0,-1.13154e-12,-3.00756e-07,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,-6.51783e-07,-0.262824,0,0,0,0,-6.53699e-13,-3.12827e-07,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,4.35607e-07,0.351803,0,0,0,0,-3.1708e-13,-2.13687e-07,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,-9.80099e-07,0.00697884,0,0,0,0,1.33982e-12,6.79612e-08,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,5.65714e-07,0.345418,0,0,0,0,9.97424e-13,-1.43565e-07,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,-6.58072e-07,-0.0942783,0,0,0,0,-2.03837e-13,3.55085e-07,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,8.48015e-08,-0.16901,0,0,0,0,1.78413e-13,-3.60047e-07,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,3.30812e-07,0.115455,0,0,0,0,-1.8795e-12,1.2089e-07,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,1.78577e-07,0.0710812,0,0,0,0,8.58202e-14,-3.11417e-07,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,1.56746e-06,-0.218112,0,0,0,0,-5.42344e-13,-2.29261e-07,0,0,0,False,69.0|322,488
