id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,s_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,1.57579,0.998807,2.38398,-175.85,0.0463271,1.48445,1.00003,2.31497,-175.85,0.0373043,70.0|274,411
411|3,0.919344,0.998807,2.43667,-175.85,-0.0639238,0.897201,1.00003,2.41055,-175.85,-0.0544463,70.0|274,411
411|5,1.40129,0.998807,2.10242,-175.85,0.0616786,1.49607,1.00003,2.18506,-175.85,0.0639288,70.0|274,411
411|6,1.08828,0.998807,1.73908,-175.85,-0.0364123,1.00316,1.00003,1.65781,-175.85,-0.0227421,70.0|274,411
411|8,1.15564,0.998807,2.30596,-175.85,0.0699338,1.1866,1.00003,2.36558,-175.85,0.0691547,70.0|274,411
411|7,1.29512,0.998807,2.62537,-175.85,0.0297749,1.2252,1.00003,2.53562,-175.85,0.0345873,70.0|274,411
411|9,1.28701,0.998807,2.04682,-175.85,0.0748675,1.10577,1.00003,1.89561,-175.85,0.0686981,70.0|274,411
411|10,1.69585,0.998807,2.24584,-175.85,0.0632052,1.62387,1.00003,2.20976,-175.85,0.0624011,70.0|274,411
411|12,0.860061,0.998807,2.04132,-175.85,0.0190462,0.855904,1.00003,2.03919,-175.85,0.0372617,70.0|274,411
411|11,1.17417,0.998807,2.28631,-175.85,-0.00521216,0.995439,1.00003,2.09308,-175.85,-0.00049399,70.0|274,411
411|1,1.21694,0.99745,5.6855,-174.692,0.0446526,1,0.998684,1,-174.692,0.0390348,69.0|274,411
411|2,1.32739,0.99745,8.82808,-174.692,0.0095931,1,0.998684,1,-174.692,0.00955418,69.0|274,411
152|8,1.02228,0.771123,2.7042,-178.809,0.0174507,0.906994,0.768501,2.5824,-178.809,0.0251975,65.0|322,152
152|7,0.917269,0.771123,2.44258,-178.809,0.0244321,0.833184,0.768501,2.35653,-178.809,0.0291801,65.0|322,152
152|6,0.422455,0.771123,1.73774,-178.809,-0.00778423,0.42313,0.768501,1.75227,-178.809,0.00295591,65.0|322,152
152|5,0.467632,0.771123,1.88359,-178.809,-0.00208341,0.451982,0.768501,1.87196,-178.809,0.00256778,65.0|322,152
152|12,0.395757,0.635208,2.95262,-173.225,0.0703164,0.333543,0.630861,2.79241,-173.225,0.07167,28.0|322,152
152|11,0.578711,0.635208,3.3009,-173.225,0.0134929,0.620821,0.630861,3.4304,-173.225,0.0150202,28.0|322,152
152|10,0.505806,0.635208,3.14177,-173.225,0.00212848,0.547484,0.630861,3.28409,-173.225,-0.00539979,28.0|322,152
152|9,0.808437,0.635208,3.51302,-173.225,0.00706069,0.683798,0.630861,3.33596,-173.225,0.015656,28.0|322,152
152|3,0.326788,0.77187,1.78137,-174.274,0.00339293,0.302201,0.769528,1.73521,-174.274,0.0115865,22.0|322,152
152|4,0.507048,0.77187,2.06434,-174.274,-0.00911011,0.486681,0.769528,2.03351,-174.274,-0.00641602,22.0|322,152
152|1,1.27692,0.772171,3.65624,-174.44,0.0499708,1,0.769488,1,-174.44,0.0390348,69.0|322,152
152|2,1.3953,0.772171,3.18844,-174.44,0.00821089,1,0.769488,0.999999,-174.44,0.00983658,69.0|322,152
1056|8,0.958936,0.941767,4.88407,-174.463,0.00964267,0.799878,0.931677,4.34088,-174.463,0.0266063,65.0|276,1056
1056|7,1.18948,0.941767,5.69657,-174.463,3.82952e-05,0.846597,0.931677,4.57738,-174.463,-0.0161288,65.0|276,1056
1056|6,1.0276,0.941767,5.06611,-174.463,-0.0161496,0.86833,0.931677,4.53988,-174.463,-0.0025458,65.0|276,1056
1056|5,1.01129,0.941767,5.23273,-174.463,-0.0123495,1.06099,0.931677,5.43209,-174.463,-0.0261394,65.0|276,1056
1056|12,0.602066,0.762167,8.201,-177.618,0.0320173,0.668319,0.762953,8.95639,-177.618,0.0526271,28.0|276,1056
1056|11,1.4263,0.762167,13.045,-177.618,0.00784983,0.838955,0.762953,9.25263,-177.618,0.0243837,28.0|276,1056
1056|10,2.4318,0.762167,14.2886,-177.618,-0.0336918,1.66475,0.762953,11.0759,-177.618,-0.0103869,28.0|276,1056
1056|9,1.8543,0.762167,11.1888,-177.618,0.000206374,1.69193,0.762953,10.6543,-177.618,0.00755904,28.0|276,1056
1056|4,1.01054,0.970633,5.84888,-176.554,-0.0207118,0.852137,0.981945,5.21922,-176.554,-0.0216694,22.0|276,1056
1056|3,1.10351,0.970633,6.82055,-176.554,-0.057861,0.959469,0.981945,6.17453,-176.554,-0.0509713,22.0|276,1056
1056|1,1.24677,0.762195,3.05922,-177.963,0.0492648,1,0.762981,0.999999,-177.963,0.0390347,69.0|276,1056
1056|2,1.32524,0.762195,4.50391,-177.963,0.0141294,1,0.762981,0.999998,-177.963,0.0106574,69.0|276,1056
462|6,0.576346,0.366648,1.19222,-178.171,0.0662079,0.668313,0.367521,1.25105,-178.171,0.0599122,55.0|292,462
462|5,1.11072,0.366648,1.28937,-178.171,0.0533627,0.858726,0.367521,1.24369,-178.171,0.0566014,55.0|292,462
462|4,1.54084,0.366648,1.44302,-178.171,0.0680305,1.00777,0.367521,1.33017,-178.171,0.0701704,55.0|292,462
462|3,0.990502,0.366648,1.25876,-178.171,0.0255415,0.971258,0.367521,1.28566,-178.171,0.0250018,55.0|292,462
462|9,0.743328,0.752497,13.9788,-174.512,0.0373533,0.646159,0.753656,12.9504,-174.512,0.0532494,32.0|292,462
462|10,0.494642,0.752497,10.8215,-174.512,0.0726368,0.521604,0.753656,11.2583,-174.512,0.0682862,32.0|292,462
462|7,0.85876,0.752497,14.2396,-174.512,0.123207,0.816723,0.753656,13.8613,-174.512,0.138208,32.0|292,462
462|8,0.930621,0.752497,14.792,-174.512,0.121134,0.959058,0.753656,15.1585,-174.512,0.107578,32.0|292,462
462|11,4.82036,0.695107,7.91576,-176.406,0.0634379,3.51837,0.701793,6.68341,-176.406,0.0600239,22.0|292,462
462|12,1.59247,0.695107,4.34992,-176.406,-0.0868248,1.55452,0.701793,4.31834,-176.406,-0.0767293,22.0|292,462
462|1,1.19528,0.366656,4.58699,-176.413,0.0333746,1,0.367533,0.999998,-176.413,0.0390348,69.0|292,462
462|2,1.14784,0.366656,2.80461,-176.413,0.00158387,1,0.367533,1,-176.413,0.0060101,69.0|292,462
1159|8,2.31238,0.762006,5.62857,-175.665,0.148529,2.41998,0.762796,5.82586,-175.665,0.137048,65.0|292,1159
1159|7,3.81864,0.762006,7.21338,-175.665,0.157169,3.45735,0.762796,6.93206,-175.665,0.128848,65.0|292,1159
1159|5,4.70138,0.762006,8.43003,-175.665,0.126006,2.26925,0.762796,5.40528,-175.665,0.141546,65.0|292,1159
1159|6,1.94584,0.762006,4.88621,-175.665,0.143952,2.38401,0.762796,5.55354,-175.665,0.138818,65.0|292,1159
1159|11,0.786048,0.761964,7.64738,-175.001,0.0427744,0.946639,0.76275,8.66574,-175.001,0.0530424,28.0|292,1159
1159|12,1.11039,0.761964,10.6374,-175.001,-0.0261237,0.695486,0.76275,7.9953,-175.001,-0.0169515,28.0|292,1159
1159|9,1.69212,0.761964,8.83853,-175.001,0.15766,1.58736,0.76275,8.55203,-175.001,0.157871,28.0|292,1159
1159|10,0.820239,0.761964,5.65477,-175.001,0.207075,0.765233,0.76275,5.47156,-175.001,0.203059,28.0|292,1159
1159|4,0.882121,1.09042,2.5286,-171.828,0.0853241,0.856071,1.09701,2.48505,-171.828,0.0872115,22.0|292,1159
1159|3,0.946445,1.09042,2.794,-171.828,0.0687321,0.881756,1.09701,2.6763,-171.828,0.0768314,22.0|292,1159
1159|1,1.37705,0.761964,3.70904,-171.835,0.0361016,1,0.76275,0.999999,-171.835,0.0390348,69.0|292,1159
1159|2,1.17758,0.761964,3.91859,-171.835,0.00313577,1,0.76275,1,-171.835,0.00678891,69.0|292,1159
1197|7,0.939002,0.762165,11.8579,-179.96,0.11333,0.707534,0.762951,9.83905,-179.96,0.104426,65.0|103,1197
1197|8,0.535643,0.762165,8.13244,-179.96,0.0990941,0.629131,0.762951,9.06304,-179.96,0.102169,65.0|103,1197
1197|6,0.598775,0.762165,9.17392,-179.96,0.079672,0.813673,0.762951,11.2981,-179.96,0.0892015,65.0|103,1197
1197|5,2.68465,0.762165,24.5928,-179.96,0.0320686,1.27044,0.762951,14.6469,-179.96,0.0457486,65.0|103,1197
1197|12,0.294449,0.762222,7.5094,-178.158,-0.0577574,0.360564,0.763015,8.56415,-178.158,-0.0453771,28.0|103,1197
1197|10,0.624515,0.762222,10.6361,-178.158,0.0763033,0.427168,0.763015,8.41416,-178.158,0.101276,28.0|103,1197
1197|9,1.43778,0.762222,19.1577,-178.158,0.107223,0.998631,0.763015,14.905,-178.158,0.110774,28.0|103,1197
1197|3,0.623142,0.762167,9.28502,-170.549,0.0130829,0.844173,0.762953,11.6094,-170.549,0.0138657,22.0|103,1197
1197|4,0.812183,0.762167,11.8902,-170.549,0.048702,1.10955,0.762953,15.0499,-170.549,0.0462979,22.0|103,1197
1197|11,0.195408,0.762222,5.97063,-178.158,0.072407,0.192073,0.763015,5.93854,-178.158,0.0705311,28.0|103,1197
1197|1,1.14302,0.762166,3.92901,-175.976,0.0454683,1,0.762952,1,-175.976,0.0390348,69.0|103,1197
1197|2,1.30273,0.762166,2.80218,-175.976,0.00317793,1,0.762952,1,-175.976,0.00646159,69.0|103,1197
