id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,1.02211e-08,-0.479309,0,0,0,-2.35367e-14,-0.507674,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-8.27135e-10,-1.0122,0,0,0,1.73583e-13,-1.07961,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-7.24199e-09,-0.409382,0,0,0,5.69544e-14,-0.413801,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,1.997e-09,-0.338823,0,0,0,2.69784e-13,-0.342128,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,4.01021e-09,-0.763341,0,0,0,1.08025e-13,-0.769095,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,5.56739e-09,-0.792908,0,0,0,2.55129e-13,-0.842271,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,5.14766e-09,-0.431093,0,0,0,2.63178e-13,-0.501326,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,6.40284e-10,-0.350011,0,0,0,6.18394e-14,-0.356682,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-7.88096e-09,-0.890978,0,0,0,-1.34059e-13,-0.92685,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-1.30271e-09,-0.690304,0,0,0,-3.32123e-13,-0.751787,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,2.45012e-09,0.211988,0,0,0,-1.11022e-14,-1.23681e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-1.83191e-09,-0.30829,0,0,0,5.32907e-15,-1.2519e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-4.66279e-09,0.209504,0,0,0,-8.21565e-15,-2.6316e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-7.75154e-09,0.350972,0,0,0,4.55191e-15,3.37433e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-3.05867e-09,0.315735,0,0,0,7.10543e-15,-1.58403e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,3.4031e-09,-0.0654087,0,0,0,5.9952e-15,-3.71658e-07,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,8.07352e-09,-0.108554,0,0,0,-1.19904e-14,-2.68845e-08,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-3.24442e-09,-0.0867676,0,0,0,5.10703e-15,-2.39868e-08,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,1.9859e-09,0.293085,0,0,0,1.66533e-15,4.12466e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,6.94186e-10,-0.132304,0,0,0,-1.03251e-14,-4.373e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-3.08538e-09,-0.180593,0,0,0,-3.21965e-15,3.73121e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-2.01941e-09,0.545891,0,0,0,8.88178e-15,4.54428e-08,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,3.26771e-09,-0.0179649,0,0,0,-2.88658e-15,3.82157e-07,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,1.1985e-09,-0.0278529,0,0,0,-1.66533e-15,-4.15197e-07,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-2.6951e-09,-0.130367,0,0,0,2.22045e-16,-4.52602e-07,0,0,False,69.0|274,411
