id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.33624,0.940634,2.19238,-1.02834,1.33791,0.940634,2.21484,-0.0722518,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.33624,0.940634,3.10688,-0.739234,1.33791,0.940634,3.12517,0.074164,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.33624,0.940634,2.07772,-0.0977335,1.33791,0.940634,2.08391,-0.0247709,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.33624,0.940634,1.97404,-0.560284,1.33791,0.940634,1.99353,0.00491803,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.33624,0.940634,2.66477,-1.34523,1.33791,0.940634,2.58628,-0.101446,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.33624,0.940634,2.70994,-0.412375,1.33791,0.940634,2.70945,-0.044683,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.33624,0.940634,2.18272,0.170597,1.33791,0.940634,2.18177,-0.00162986,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.33624,0.940634,1.98723,-0.3835,1.33791,0.940634,2.00574,-0.0246337,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.33624,0.940634,2.71563,-1.06046,1.33791,0.940634,2.73058,-0.0185023,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.33624,0.940634,2.52655,-1.30993,1.33791,0.940634,2.54289,-0.00956614,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.33624,2.25147,7.36039,0.441613,1.33791,2.25147,1,1.64594e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.33624,2.25147,7.08506,-0.623542,1.33791,2.25147,1,4.30484e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.33624,2.25147,9.67105,0.0634148,1.33791,2.25147,1,2.94536e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.33624,2.25147,10.2652,-0.418999,1.33791,2.25147,1,-1.60177e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.33624,2.25147,12.6354,0.15835,1.33791,2.25147,1,-1.41965e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.33624,2.25147,6.97462,0.175651,1.33791,2.25147,1,1.37239e-07,69.0|274,411
