id,importanceSampling
411|4,139.999122
411|3,135.798592
411|5,161.235880
411|6,160.438649
411|8,138.899787
411|7,137.941477
411|9,159.117170
411|10,160.970558
411|12,137.066454
411|11,137.958448
411|1,83.994315
411|2,147.883306
783|3,184.737667
783|4,186.599035
783|5,187.084872
783|6,188.025413
783|7,140.665137
783|8,140.308428
783|10,185.982004
783|9,185.895321
783|12,140.944394
783|11,140.526593
783|1,81.770652
783|2,157.442927
491|10,150.248543
491|9,148.983049
491|12,146.164188
491|11,147.655969
491|4,155.241511
491|3,153.363788
491|6,172.531683
491|5,173.300507
491|7,135.347307
491|8,133.722080
491|1,64.223219
491|2,151.263198
433|4,161.739972
433|3,144.436685
433|6,164.961296
433|5,172.564651
433|8,138.562393
433|7,144.760257
433|10,150.099873
433|9,145.772406
433|11,155.304261
433|12,202.951868
433|1,64.683429
433|2,160.618031
297|3,175.921765
297|4,178.883326
297|5,146.741042
297|6,145.827994
297|8,153.512716
297|7,153.123043
297|9,151.976347
297|10,147.713978
297|12,180.909010
297|11,171.584252
297|1,67.954324
297|2,149.153676
183|4,135.006297
183|3,140.632906
183|6,130.217496
183|5,130.740544
183|7,135.284111
183|8,135.611116
183|10,131.664328
183|9,132.516332
183|12,132.032178
183|11,132.841998
183|1,88.136612
183|2,121.801681
705|3,141.640938
705|4,141.816683
705|5,142.222110
705|6,141.893029
705|7,143.431338
705|8,142.317980
705|10,130.907800
705|9,135.666419
705|12,128.034491
705|11,129.971285
705|1,67.301270
705|2,125.644933
555|4,156.306982
555|3,158.026733
555|5,158.690423
555|6,160.835086
555|7,138.132927
555|8,137.143632
555|9,157.014344
555|10,157.269621
555|12,133.476609
555|11,131.338186
555|1,80.116149
555|2,135.514583
394|5,149.870507
394|6,149.636286
394|7,162.957365
394|8,165.511014
394|10,149.360595
394|9,147.257535
394|12,149.427536
394|11,151.057625
394|3,209.978256
394|4,206.437409
394|1,63.419033
394|2,140.866346
1099|3,131.438705
1099|4,131.573697
1099|5,146.934774
1099|6,146.857983
1099|8,137.243541
1099|7,137.867572
1099|9,131.715215
1099|10,133.383730
1099|11,131.105344
1099|12,132.537238
1099|1,67.594599
1099|2,120.150835
611|4,143.240435
611|3,143.068369
611|5,137.032467
611|6,138.342854
611|7,141.934085
611|8,148.614484
611|9,135.910351
611|10,134.672712
611|12,152.024607
611|11,147.319489
611|1,67.800938
611|2,125.289655
84|5,193.038421
84|6,185.203801
84|4,174.827577
84|3,173.468122
84|9,157.386816
84|10,157.306261
84|7,168.182644
84|8,166.055857
84|12,158.241614
84|11,160.821158
84|1,76.867637
84|2,156.450964
1042|8,152.244233
1042|7,154.797860
1042|6,158.298949
1042|5,157.889907
1042|12,151.207912
1042|11,152.131641
1042|9,160.495723
1042|10,159.161128
1042|4,155.046508
1042|3,153.399503
1042|1,82.956282
1042|2,157.666913
719|5,159.972281
719|6,160.771143
719|3,170.098902
719|4,170.396397
719|10,154.310203
719|9,153.942777
719|8,161.599698
719|7,161.978490
719|12,150.901398
719|11,149.718788
719|1,80.395226
719|2,166.251055
863|7,145.608687
863|8,143.789460
863|6,154.476745
863|5,152.147858
863|11,142.981514
863|12,142.803364
863|9,151.333782
863|10,149.761554
863|3,143.852230
863|4,146.349088
863|1,79.876800
863|2,157.057243
488|6,170.086494
488|5,169.932006
488|4,174.177407
488|3,174.172854
488|10,214.227112
488|9,211.814021
488|8,195.858850
488|7,194.553977
488|11,161.346647
488|12,162.825352
488|1,78.179155
488|2,155.167158
152|8,149.612024
152|7,150.731459
152|6,162.007270
152|5,160.040533
152|12,150.585786
152|11,146.996728
152|10,152.921585
152|9,155.468073
152|3,155.692342
152|4,153.587364
152|1,78.483605
152|2,152.597959
847|6,218.606350
847|3,193.707932
847|4,195.441493
847|10,158.200271
847|9,159.379996
847|7,170.057664
847|8,169.096386
847|12,169.827673
847|11,170.912192
847|5,213.556379
847|1,84.970263
847|2,162.753209
1241|8,158.223522
1241|7,160.431207
1241|5,167.642159
1241|6,166.648950
1241|11,152.311989
1241|12,150.889253
1241|9,165.247118
1241|10,162.011043
1241|3,162.416338
1241|4,167.966341
1241|1,78.991720
1241|2,162.589261
474|5,170.309590
474|6,172.269051
474|3,174.712715
474|4,174.944305
474|9,147.341659
474|10,147.749475
474|8,158.261406
474|7,160.156666
474|12,152.699793
474|11,154.669100
474|1,82.103491
474|2,161.400304
1056|8,149.749654
1056|7,150.762767
1056|6,156.973099
1056|5,158.491552
1056|12,140.993454
1056|11,143.326752
1056|10,153.328900
1056|9,154.561622
1056|4,149.339850
1056|3,146.979033
1056|1,78.135638
1056|2,161.040843
462|6,168.982273
462|5,170.035892
462|4,174.788536
462|3,173.969898
462|9,151.149043
462|10,152.817637
462|7,162.681965
462|8,162.988497
462|11,166.938754
462|12,161.722662
462|1,91.043040
462|2,161.763911
1159|8,159.254762
1159|7,161.349794
1159|5,164.882256
1159|6,164.413139
1159|11,148.890442
1159|12,144.808697
1159|9,161.703074
1159|10,161.245626
1159|4,161.075443
1159|3,160.123925
1159|1,81.210397
1159|2,159.679265
75|6,144.802178
75|5,140.338118
75|3,134.270114
75|4,133.861403
75|9,149.070922
75|10,148.736573
75|7,145.627639
75|8,142.823360
75|12,124.737223
75|11,125.730247
75|1,77.521550
75|2,125.835552
1017|7,117.012625
1017|8,116.887791
1017|5,123.566662
1017|6,123.042175
1017|12,118.728385
1017|11,120.791721
1017|10,124.607969
1017|9,124.948956
1017|4,121.367086
1017|3,120.123809
1017|1,87.605405
1017|2,135.447882
291|6,157.315021
291|5,156.213016
291|4,170.806240
291|3,169.904172
291|9,149.733841
291|10,146.781940
291|8,156.253584
291|7,154.618700
291|11,145.363191
291|12,144.592417
291|1,79.802673
291|2,157.232428
1197|7,139.328324
1197|8,138.396199
1197|6,147.708438
1197|5,147.952498
1197|12,136.513879
1197|10,148.625249
1197|9,150.661751
1197|3,140.522777
1197|4,141.284242
1197|11,135.191667
1197|1,80.974014
1197|2,158.579440
77|6,137.247221
77|5,147.727700
77|3,145.236783
77|4,138.109142
77|9,149.929714
77|10,152.604525
77|8,155.229181
77|7,151.309694
77|12,136.345337
77|11,136.430691
77|1,79.595938
77|2,141.902950
745|7,125.013975
745|8,121.118907
745|6,142.641136
745|5,139.159876
745|3,132.626780
745|11,125.786685
745|12,127.314010
745|10,137.054779
745|9,136.736755
745|4,134.571762
745|1,78.681360
745|2,141.149802
322|6,155.310193
322|5,162.261854
322|3,157.969382
322|4,159.899772
322|10,134.367805
322|9,136.122068
322|7,146.727795
322|8,145.663632
322|12,134.146432
322|11,136.483901
322|1,91.475507
322|2,176.363410
1043|6,136.459388
1043|7,121.557107
1043|8,124.872082
1043|5,138.808817
1043|11,127.916161
1043|12,126.347881
1043|10,136.826775
1043|9,136.439945
1043|4,130.314411
1043|3,131.134658
1043|1,72.702977
1043|2,152.794954
963|6,118.403703
963|5,122.653270
963|4,133.614275
963|3,133.839809
963|10,132.722028
963|9,131.439748
963|7,139.671757
963|8,142.268174
963|11,141.125769
963|12,138.949818
963|1,87.303291
963|2,143.396429
1260|8,115.539468
1260|7,116.566044
1260|6,130.731853
1260|5,128.967855
1260|11,127.398893
1260|12,126.382548
1260|10,137.677660
1260|9,137.612616
1260|4,135.458906
1260|3,135.174697
1260|1,90.332074
1260|2,144.830195
