rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.463736,1.68464,0.885703,-0.0904037,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.463736,1.68464,0.885703,-2.7487,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.463736,1.68464,0.885703,-2.7243,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.463736,1.68464,0.885703,7.19451,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.463736,1.68464,0.885703,-0.0668522,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.463736,1.68464,0.885703,1.94775,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.463736,1.68464,0.885703,-1.42648,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.463736,1.68464,0.885703,3.50416,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.463736,1.68464,0.885703,2.86663,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.463736,1.68464,0.885703,-0.866137,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.463736,1.88696,0.885703,-0.425285,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.463736,1.88696,0.885703,6.48284,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.463736,1.88696,0.885703,-1.8555,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.463736,1.88696,0.885703,0.595716,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.463736,1.88696,0.885703,2.83943,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.463736,1.88696,0.885703,0.355268,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.463736,1.88696,0.885703,3.08082,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.463736,1.88696,0.885703,-9.9804,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.463736,1.88696,0.885703,2.46623,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.463736,1.88696,0.885703,1.19646,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.463736,1.88696,0.885703,-3.43871,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.463736,1.88696,0.885703,5.64664,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.463736,1.88696,0.885703,-0.934867,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.463736,1.88696,0.885703,0.727749,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.463736,1.88696,0.885703,2.21342,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.463736,1.88696,0.885703,0.444703,69.0|274,411
