id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,0.522418,0,0,-3.95858e-08,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,0.0671271,0,0,4.39399e-07,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,-0.191662,0,0,1.00897e-07,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,0.705474,0,0,1.12363e-07,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,0.166557,0,0,4.67165e-07,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-0.50918,0,0,6.03853e-07,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-0.0255083,0,0,5.0275e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,0.217917,0,0,1.77227e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-0.547838,0,0,-5.44615e-08,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-0.462413,0,0,-5.9985e-08,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-0.0502506,0,0,3.55223e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,-0.474625,0,0,2.20796e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,-0.0342182,0,0,2.7344e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,0.424551,0,0,-9.34052e-08,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,0.115825,0,0,-2.40713e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,0.392801,0,0,-1.51453e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,0.520656,0,0,-3.18517e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,0.374413,0,0,-2.89267e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,0.233881,0,0,-2.29627e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,-0.324,0,0,3.17421e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,-0.327727,0,0,1.94111e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,0.490938,0,0,1.98129e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,0.565258,0,0,-1.47775e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,0.154952,0,0,2.13876e-07,69.0|274,411
