id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.72246,0.915986,2.56505,-0.734482,1.74395,0.915986,2.60489,-0.0366343,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.72246,0.915986,3.7197,-1.2424,1.74395,0.915986,3.70697,0.0850293,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.72246,0.915986,2.45417,-0.226625,1.74395,0.915986,2.4609,-0.0159327,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.72246,0.915986,2.32743,-0.365365,1.74395,0.915986,2.33911,0.00917493,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.72246,0.915986,3.02384,-0.781892,1.74395,0.915986,3.05372,-0.0689757,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.72246,0.915986,3.15937,-1.28422,1.74395,0.915986,3.2072,-0.0176578,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.72246,0.915986,2.5584,-0.955357,1.74395,0.915986,2.56684,0.00581251,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.72246,0.915986,2.39687,-0.20552,1.74395,0.915986,2.36792,-0.0165317,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.72246,0.915986,3.17041,-0.53883,1.74395,0.915986,3.21882,0.00233107,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.72246,0.915986,3.03778,-0.754525,1.74395,0.915986,3.0034,0.020899,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.72246,2.17103,6.01352,-0.259716,1.74395,2.17103,1,1.51833e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.72246,2.17103,8.35291,-0.0316,1.74395,2.17103,1,7.36792e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.72246,2.17103,9.41227,-0.347555,1.74395,2.17103,1,4.34609e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.72246,2.17103,7.95843,-0.0390378,1.74395,2.17103,1,1.7777e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.72246,2.17103,11.0008,-0.562294,1.74395,2.17103,1,6.08308e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.72246,2.17103,14.3962,0.0480952,1.74395,2.17103,1,2.24414e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.72246,2.17103,6.79154,-0.540375,1.74395,2.17103,1,1.05941e-06,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.72246,2.17103,6.71279,0.200025,1.74395,2.17103,1,-4.01823e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.72246,2.17103,8.13802,-0.190623,1.74395,2.17103,1,9.94584e-08,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.72246,2.17103,6.41535,-0.0974136,1.74395,2.17103,1,3.72518e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.72246,2.17103,5.03353,0.0973813,1.74395,2.17103,1,-1.41968e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.72246,2.17103,5.13752,0.0335161,1.74395,2.17103,1,-4.10041e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.72246,2.17103,4.94172,-0.0824688,1.74395,2.17103,1,2.75373e-07,69.0|274,411
