rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00327294,0.688941,0.0258915,11.5724,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00327294,0.688941,0.0258915,31.8678,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00327294,0.688941,0.0258915,-6.57448,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00327294,0.688941,0.0258915,-15.2539,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00327294,0.688941,0.0258915,30.0922,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00327294,0.688941,0.0258915,11.2266,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00327294,0.688941,0.0258915,1.95892,0.262165,0.326874,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00327294,0.688941,0.0258915,2.67183,0.262165,0.326874,False,69.0|162,84
1,8|84|sample|10|162,1,0.00327084,0.688942,0.0242858,19.0201,0.262165,0.326874,True,32.0|162,84
1,8|84|sample|11|162,1,0.00327188,0.688942,0.0181908,21.547,0.262165,0.326874,True,22.0|162,84
1,8|84|sample|12|162,1,0.00327188,0.688942,0.0181908,24.6405,0.262165,0.326874,True,22.0|162,84
1,8|84|sample|3|162,1,0.00327026,0.688942,0.00152394,50.7813,0.262165,0.326874,True,55.0|162,84
1,8|84|sample|4|162,1,0.00327026,0.688942,0.00152394,48.9325,0.262165,0.326874,True,55.0|162,84
1,8|84|sample|5|162,1,0.00327026,0.688942,0.00152394,18.8794,0.262165,0.326874,True,55.0|162,84
1,8|84|sample|6|162,1,0.00327026,0.688942,0.00152394,21.2473,0.262165,0.326874,True,55.0|162,84
1,8|84|sample|7|162,1,0.00327084,0.688942,0.0242858,18.8051,0.262165,0.326874,True,32.0|162,84
1,8|84|sample|8|162,1,0.00327084,0.688942,0.0242858,20.1122,0.262165,0.326874,True,32.0|162,84
1,8|84|sample|9|162,1,0.00327084,0.688942,0.0242858,22.1495,0.262165,0.326874,True,32.0|162,84
