id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,1.14191e-06,-7.33621e-07,0,0,0,0,4.78028e-09,3.97828e-09,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-1.06322e-06,8.83607e-07,0,0,0,0,3.20356e-08,-1.49247e-08,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,1.01632e-06,1.59472e-06,0,0,0,0,1.75215e-08,1.00649e-08,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,-8.78165e-08,9.53312e-07,0,0,0,0,2.58135e-09,3.1456e-09,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,2.30343e-06,-1.61339e-06,0,0,0,0,4.39123e-09,8.74199e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,1.66692e-07,1.0253e-06,0,0,0,0,7.69734e-09,-8.98066e-09,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,1.65555e-06,8.64905e-07,0,0,0,0,-7.89304e-09,-6.94832e-09,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-2.47538e-06,6.40959e-08,0,0,0,0,1.78572e-09,-1.34544e-08,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,8.65563e-07,4.76011e-07,0,0,0,0,4.39158e-09,-8.12992e-09,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,3.73382e-07,-2.64079e-07,0,0,0,0,-7.41375e-09,-2.6567e-09,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,5.56706e-07,-3.07854e-07,0,0,0,0,4.18488e-09,-1.32078e-09,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,4.33995e-07,-1.15313e-06,0,0,0,0,9.86289e-09,-1.02357e-08,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,5.33399e-07,-4.90804e-07,0,0,0,0,-7.30973e-09,8.18969e-10,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,-2.02297e-07,-1.57853e-07,0,0,0,0,-7.43695e-09,-1.22432e-08,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,7.81575e-08,6.31583e-08,0,0,0,0,4.53359e-09,5.21809e-09,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-1.69956e-06,-5.29756e-07,0,0,0,0,-4.91388e-09,1.76238e-08,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,3.04172e-07,-3.48392e-07,0,0,0,0,1.0601e-08,4.8474e-09,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-1.86688e-06,1.08249e-07,0,0,0,0,-5.72198e-09,2.46932e-09,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,-1.37271e-06,-1.05035e-06,0,0,0,0,8.98191e-09,-3.46734e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,1.14095e-06,-1.10961e-07,0,0,0,0,-4.73693e-09,9.76221e-09,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-3.90957e-07,8.86991e-07,0,0,0,0,4.84984e-09,8.48751e-09,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,2.16774e-06,-3.91414e-08,0,0,0,0,8.333e-09,7.33129e-10,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,6.83828e-07,-1.60179e-06,0,0,0,0,1.17822e-08,-4.89401e-09,0,0,False,69.0|162,84
