rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,3.55348e-06,0.261814,0.674214,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-8.54027e-07,-0.399449,1.93309,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,-6.00532e-06,1.3227,-0.929904,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,7.42435e-06,0.0148729,-1.2358,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,1.31862e-06,0.920408,0.0389506,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,-2.66628e-06,0.886561,-1.01302,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-5.46837e-06,-0.780202,-0.264975,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,9.59941e-07,-0.340933,0.188547,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,1.25542e-06,-1.98192,0.551841,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,9.75823e-07,-0.332553,-0.678316,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,4.06474e-07,-0.364581,-0.45632,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,5.81857e-06,-1.06369,-1.01074,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-7.64288e-06,-0.497885,-1.19034,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-1.66935e-06,0.303472,-1.45165,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,1.92819e-06,0.197205,-1.62126,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,4.2185e-06,-1.03126,-0.115177,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-7.23697e-07,-0.920762,-0.219512,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.41959e-07,-0.333992,-0.441831,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-6.07439e-06,0.626273,2.43519,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-1.22354e-06,-0.383686,2.18723,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,2.73756e-06,-0.727506,-1.05074,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,-1.36296e-06,1.22878,0.187056,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,-6.95308e-06,-0.804191,-1.0159,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-4.25288e-06,-1.36054,1.08962,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-2.82346e-06,0.570504,-0.0819576,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-2.38079e-06,-0.746182,-0.195794,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,4.62681e-08,0.822619,-0.749527,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,-7.8375e-07,0.569099,-2.30295,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,-3.01313e-06,0.0198949,0.241098,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,4.56175e-06,-1.08311,1.51273,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,3.85683e-06,-0.617473,-0.65174,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,2.0968e-06,-0.0293335,2.86863,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-5.68736e-07,1.19457,-1.438,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,4.19189e-06,-0.402717,0.97977,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-5.21102e-06,-0.318353,0.0830276,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-1.02416e-06,0.650008,-0.307649,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,2.01726e-06,0.120187,0.205344,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-1.02898e-06,0.532527,-2.74527,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,3.05075e-06,-0.0110987,-2.36857,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,3.41995e-06,-0.078263,-2.30115,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,1.84238e-06,0.0500482,-2.3748,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,4.74171e-06,-0.605185,0.299467,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-8.81099e-07,-0.160681,-0.0424204,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,-1.3909e-06,-0.553787,0.225773,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,5.85828e-07,-1.76961,1.46454,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-6.44597e-07,0.365109,-0.279639,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-5.94109e-06,-0.142225,-1.10753,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,-1.92681e-06,-0.296542,-0.437983,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-2.95601e-06,-0.247867,-2.04082,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,-6.86302e-07,0.0246746,-1.10916,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,-3.19068e-06,0.26932,1.304,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,3.85183e-06,-0.329647,-1.28807,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,5.27128e-06,-0.471991,-0.688972,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,1.3977e-06,1.77631,-0.851766,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,-6.61107e-06,-0.0751555,-0.683028,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,4.70792e-06,0.662989,-1.04427,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,-4.71696e-06,-0.0869267,-2.76192,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,3.98531e-06,-1.10641,1.66034,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,5.51649e-06,-0.264577,-1.95818,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,7.77211e-06,0.412891,-0.727381,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,2.76729e-06,0.822756,-0.741079,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,-3.16865e-06,0.680151,-0.546405,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,-8.01778e-06,-0.502419,0.0811513,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,-3.97029e-06,-0.236429,-2.19957,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,1.87937e-06,0.155344,-2.42601,0,0,True,55.0|322,488
