rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,-2.20382e-05,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,4.21129e-06,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,7.41793e-06,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,2.04043e-05,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,-9.52233e-06,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,8.72151e-06,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,1.20054e-05,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,-5.50746e-06,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,7.64692e-06,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,2.66819e-07,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,2.4713e-05,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-8.13091e-06,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-4.41123e-06,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,-5.3762e-06,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-5.81345e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-1.4032e-05,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,1.31748e-05,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,1.13758e-05,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,-7.8858e-09,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-1.27169e-05,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,1.65421e-05,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,-6.73531e-07,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,-3.63697e-05,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,2.43057e-06,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,-1.31031e-05,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,-1.4675e-06,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,8.48068e-06,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,5.14542e-06,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0,1.01977e-05,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0,1.63633e-06,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0,1.6344e-05,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0,6.03876e-06,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0,-8.17887e-06,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0,-1.87565e-05,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0,-2.22343e-05,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0,-6.65616e-06,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0,-1.0933e-05,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0,-1.82667e-05,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0,1.28811e-05,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,0,1.38735e-05,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,0,-2.98034e-05,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0,-6.89412e-06,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0,-1.24191e-05,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0,-8.97383e-06,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0,-1.61093e-05,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0,-3.5586e-05,0,0,False,69.0|274,719
