id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,710.096,1.88315,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|2|1|162,710.096,1.87279,0.0496647,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|3|1|162,710.096,1.87774,0.0496649,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|4|1|162,710.096,1.88037,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|5|1|162,710.096,1.89051,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|6|1|162,710.096,1.85117,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|7|1|162,710.096,1.87367,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|cc|8|1|162,710.096,1.84583,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|sample|10|162,710.096,0.703851,0.0588214,12.2151,48.9068,7.48235,706.479,0.698227,0.0588215,12.1563,49.4775,7.5002,True,32.0|162,84
8|84|sample|11|162,710.096,0.798889,0.0591357,12.2163,48.9068,7.48235,706.479,0.791704,0.0591358,12.1574,49.4775,7.5002,True,22.0|162,84
8|84|sample|12|162,710.096,0.719758,0.0591358,12.2163,48.9068,7.48235,706.479,0.706608,0.0591358,12.1574,49.4775,7.5002,True,22.0|162,84
8|84|sample|3|162,710.096,0.487426,0.00264167,12.2212,48.9068,7.48235,706.479,0.485123,0.00264166,12.1622,49.4775,7.5002,True,55.0|162,84
8|84|sample|4|162,710.096,0.476317,0.00264166,12.2212,48.9068,7.48235,706.479,0.470289,0.00264166,12.1622,49.4775,7.5002,True,55.0|162,84
8|84|sample|5|162,710.096,0.489035,0.00264166,12.2212,48.9068,7.48235,706.479,0.485424,0.00264166,12.1622,49.4775,7.5002,True,55.0|162,84
8|84|sample|6|162,710.096,0.515927,0.00264166,12.2212,48.9068,7.48235,706.479,0.50612,0.00264166,12.1622,49.4775,7.5002,True,55.0|162,84
8|84|sample|7|162,710.096,0.76183,0.0588213,12.2151,48.9068,7.48235,706.479,0.744597,0.0588215,12.1563,49.4775,7.5002,True,32.0|162,84
8|84|sample|8|162,710.096,0.737344,0.0588214,12.2151,48.9068,7.48235,706.479,0.728596,0.0588215,12.1563,49.4775,7.5002,True,32.0|162,84
8|84|sample|9|162,710.096,0.714685,0.0588214,12.2151,48.9068,7.48235,706.479,0.709706,0.0588215,12.1563,49.4775,7.5002,True,32.0|162,84
8|84|vc|1|2|162,710.096,1.88369,0.0496647,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|2|2|162,710.096,1.89825,0.0496649,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|3|2|162,710.096,1.86057,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|4|2|162,710.096,1.87888,0.0496647,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|5|2|162,710.096,1.88341,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|6|2|162,710.096,1.87691,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
8|84|vc|7|2|162,710.096,1.91082,0.0496648,12.2209,48.9068,7.48235,706.479,1.87182,0.0496648,12.1619,49.4775,7.5002,False,69.0|162,84
