id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0.011395,3.81105e-07,0,0,0,0,2.72814e-07,5.30807e-11,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0.00103983,-2.53887e-07,0,0,0,0,5.50868e-07,3.24452e-11,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0.00598537,2.06553e-06,0,0,0,0,-5.27517e-07,-2.32436e-12,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0.00861795,7.69698e-09,0,0,0,0,1.96864e-07,3.3693e-11,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0.0187536,4.10984e-07,0,0,0,0,-3.14584e-07,6.55382e-11,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-0.020589,5.60625e-07,0,0,0,0,-2.74376e-07,-2.97118e-11,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0.00191845,8.11955e-07,0,0,0,0,1.68003e-07,-5.11022e-11,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-0.0259278,1.3035e-06,0,0,0,0,4.18183e-07,2.41158e-11,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-0.0397227,1.29359e-06,0,0,0,0,-0.0446541,2.98726e-10,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0.0553154,2.70546e-07,0,0,0,0,0.0488224,9.20033e-11,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-0.0238153,2.14459e-06,0,0,0,0,-0.0362739,-3.0807e-10,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,-0.256148,9.52209e-07,0,0,0,0,-0.257759,8.02482e-10,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-0.267256,-2.61062e-06,0,0,0,0,-0.272592,4.75051e-10,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,-0.254539,-2.55901e-07,0,0,0,0,-0.257457,-2.02888e-10,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-0.227647,2.42582e-07,0,0,0,0,-0.236761,-4.7671e-10,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0.0182569,-5.51535e-07,0,0,0,0,0.00171546,2.42983e-11,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,-0.00622961,-1.60891e-07,0,0,0,0,-0.0142857,2.34851e-10,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,-0.0288881,9.31622e-08,0,0,0,0,-0.0331751,2.28991e-10,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0.0119317,-8.99081e-07,0,0,0,0,-1.84714e-07,-1.42815e-11,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0.026497,1.87407e-06,0,0,0,0,-2.11106e-08,2.1779e-11,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,-0.0111853,7.74531e-07,0,0,0,0,6.8663e-09,-4.61915e-11,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0.00712079,-1.16788e-06,0,0,0,0,-5.1444e-07,-2.02194e-12,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0.0116601,8.3584e-07,0,0,0,0,1.04302e-07,1.28986e-11,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0.00515828,1.34483e-06,0,0,0,0,-1.0922e-07,2.22675e-11,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0.039064,-6.2402e-08,0,0,0,0,-3.37645e-07,-5.76206e-12,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0.0324409,9.55437e-07,0,0,0,0,1.71894e-07,-3.30895e-11,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,-0.000912101,-7.63106e-07,0,0,0,0,-3.58418e-07,1.84501e-11,0,0,0,False,69.0|274,719
