rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,6.20804e-05,1.72734,0.708382,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,6.20804e-05,1.88449,0.420488,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,6.20804e-05,1.4747,0.658018,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,6.20804e-05,1.4013,0.586583,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,6.20804e-05,1.7618,0.5054,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,6.20804e-05,1.3944,0.376075,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,6.20804e-05,1.36161,0.490754,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,6.20804e-05,1.3543,0.770796,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,6.20804e-05,1.44312,0.371809,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,6.20804e-05,1.59384,0.511788,0.129497,0.868839,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,6.20815e-05,1.25945,0.0180004,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,6.20815e-05,0.704677,0.00366647,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,6.20815e-05,0.810033,0.00774015,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,6.20815e-05,1.5797,1.31634,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,6.20815e-05,2.22903,0.0621531,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,6.20815e-05,2.77007,0.357475,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,6.20815e-05,1.19035,4.41167,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,6.20815e-05,1.02023,0.75254,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,6.20815e-05,2.12112,0.951351,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,6.20815e-05,1.5476,0.070136,0.129497,0.868839,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,6.20815e-05,1.45774,2.84519,0.129497,0.868839,False,69.0|274,411
