id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-2.78918e-09,0.91751,-5.83668e-10,0,7.77156e-13,0.916283,1.59517e-12,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,6.87342e-09,1.27893,-1.98767e-08,0,3.12306e-13,1.26995,-3.73923e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,1.2515e-09,0.847665,-6.39978e-09,0,-1.3034e-13,0.858892,8.6775e-13,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,5.4756e-09,0.813295,-1.28185e-08,0,-3.11529e-13,0.808945,-2.4114e-13,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,4.38109e-09,1.0818,8.77314e-09,0,-6.42819e-14,1.0752,-2.66409e-12,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-6.80122e-10,1.12764,-1.6488e-08,0,-4.66738e-13,1.12424,-6.75016e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,5.3104e-09,0.896521,-3.71255e-09,0,-2.94653e-13,0.901827,2.15827e-12,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-3.67734e-09,0.802477,7.72619e-09,0,3.64708e-13,0.82041,1.17328e-12,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-2.5107e-09,1.11987,7.07499e-09,0,-1.62315e-13,1.12844,1.37579e-12,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,1.07684e-09,1.06243,2.74377e-09,0,-1.26121e-13,1.05867,-1.79412e-13,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,1.1025e-09,0.0332909,-7.55278e-09,0,-1.11022e-15,-6.29196e-09,2.4869e-14,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-9.88193e-10,0.0340131,7.56885e-09,0,-2.22045e-16,1.15278e-06,2.4869e-14,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,2.30835e-09,-0.0556328,-1.03608e-08,0,-2.22045e-16,2.72641e-08,2.53131e-14,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,3.41914e-09,-0.0215202,7.76308e-09,0,2.22045e-16,-2.36575e-07,-2.4869e-14,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,1.87838e-09,0.0700872,-5.10236e-09,0,2.22045e-16,3.22746e-07,5.32907e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-8.33768e-11,0.151412,1.1724e-09,0,-5.10703e-15,3.40112e-07,1.5099e-14,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,5.03856e-09,-0.0267331,-9.41855e-09,0,-2.07989e-12,-0.0268956,2.51266e-12,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,2.15348e-09,0.0307019,5.16232e-09,0,5.10703e-15,2.66636e-07,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-5.5019e-10,0.273763,-4.89419e-09,0,-4.21885e-15,1.62749e-07,-1.86517e-14,69.0|274,411
