rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,3.7868e-09,-1.27576e-08,6.45369e-09,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,7.54864e-08,1.91455e-08,-6.53401e-09,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-2.06545e-08,1.60983e-08,-3.80016e-08,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,3.7825e-08,5.4766e-10,-2.11672e-09,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,2.97121e-08,5.22963e-08,7.23021e-08,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,3.74899e-08,7.80734e-09,-6.93916e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-1.12748e-07,2.48901e-08,-2.87864e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,4.07749e-08,-2.95248e-09,1.0451e-07,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-2.40725e-08,3.02117e-08,5.44718e-08,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,7.15408e-08,4.99457e-09,-4.52484e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,-1.24686e-08,-6.12116e-09,2.75893e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,1.19839e-08,-2.41676e-08,-1.91222e-08,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-1.14358e-08,1.85829e-08,-3.98197e-08,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-8.8375e-08,5.36204e-08,-5.17465e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,1.9539e-08,1.73934e-09,7.00799e-10,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,5.18582e-08,-2.08252e-08,-4.49177e-08,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,-4.68467e-08,5.02638e-09,-6.94488e-09,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,-4.17328e-08,-1.72448e-09,2.19427e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,2.59533e-08,-4.17087e-08,-2.27216e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,-5.14511e-08,2.32599e-08,-3.56035e-08,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,4.61017e-08,9.06883e-11,-3.49948e-08,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,1.05634e-08,-1.34404e-08,-2.8769e-08,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,3.88913e-09,-1.28704e-08,-1.24365e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,3.01143e-08,7.29236e-09,-2.53802e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,1.48802e-08,1.20994e-08,8.5011e-09,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,-2.0411e-08,-1.56008e-08,1.66095e-09,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,-3.86385e-08,-1.83718e-08,-7.08252e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,-2.97694e-08,-5.66408e-09,2.60716e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,4.6667e-08,-1.80924e-08,2.73925e-08,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,6.00111e-08,-2.12945e-09,9.64926e-08,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,-2.07543e-08,-4.48134e-08,4.02706e-08,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,-1.03381e-07,1.57195e-08,1.39801e-08,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-4.49745e-08,-1.60398e-08,-3.24575e-08,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,-3.06322e-08,-2.84308e-09,3.68456e-09,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,-1.30718e-08,1.11832e-08,9.93825e-09,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,7.97523e-08,1.8395e-08,6.324e-09,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,2.19222e-08,-3.05145e-09,-2.444e-09,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,-9.31287e-08,1.91406e-08,-7.16335e-09,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,-2.68357e-09,-3.61035e-08,-6.72418e-08,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,-9.02977e-08,2.68122e-08,-1.42964e-08,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,2.97287e-08,2.20583e-08,-7.90231e-08,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,-8.6825e-10,1.10036e-08,-5.61502e-09,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,2.26249e-08,2.78311e-12,2.77232e-08,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,1.22552e-07,2.20957e-09,1.04345e-08,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-8.75738e-09,1.97943e-08,6.07988e-08,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,2.34912e-09,3.72065e-08,3.35036e-09,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,1.7016e-08,8.79972e-09,2.21294e-09,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,1.22216e-07,-4.1748e-09,4.67418e-08,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,-3.66711e-08,-1.61126e-08,-1.35199e-08,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,3.63551e-08,1.10779e-08,2.43026e-08,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-3.9254e-09,1.07177e-08,6.70033e-08,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,-2.86451e-09,2.17821e-08,-2.206e-09,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-6.13186e-08,-3.43285e-08,-4.09018e-08,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,-1.88732e-08,-2.89715e-08,-8.10159e-08,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-3.86478e-08,1.46242e-08,1.16954e-07,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,3.83506e-08,4.8443e-09,5.93686e-08,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-1.92677e-08,5.95816e-09,-8.87429e-08,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,-3.51726e-09,-3.5449e-08,-1.66764e-08,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,1.01476e-08,-9.09248e-10,4.8603e-08,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,6.40923e-08,1.58693e-08,8.89013e-11,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,-7.55702e-08,-2.66515e-08,3.80194e-08,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,3.76336e-08,-9.06246e-09,-1.41141e-08,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,-3.86219e-08,-3.08724e-08,3.37003e-08,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,5.62765e-08,6.88056e-09,-4.60238e-09,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,1.34835e-08,-5.92556e-09,9.07516e-08,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,3.94327e-08,-7.34577e-09,9.34132e-09,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,3.7651e-08,2.44674e-10,-6.18312e-08,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,-3.25335e-08,-3.54729e-08,5.18897e-08,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,4.00494e-09,-3.72191e-09,-2.85778e-08,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,-3.46157e-08,2.22544e-08,3.65612e-08,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,3.30508e-08,-3.97182e-08,-8.06989e-09,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,6.99861e-09,3.96149e-09,-7.57174e-08,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,8.64466e-09,2.7023e-08,-4.16596e-08,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,-3.56789e-08,-2.5553e-08,5.58289e-08,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,1.65222e-08,-1.83113e-08,-5.11626e-08,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,-7.29136e-08,1.24021e-09,-1.1022e-07,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,4.25148e-08,-2.55497e-08,-2.28187e-08,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,7.20583e-08,-1.80564e-08,7.65134e-08,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,-6.27195e-08,-1.71331e-09,-4.81639e-09,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,-6.58465e-08,-8.94604e-10,-3.74024e-08,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-5.35179e-08,3.12049e-09,9.83891e-08,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,-6.70629e-08,4.276e-10,-2.36523e-08,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,-2.68997e-09,1.48056e-08,-3.65682e-08,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,4.58847e-08,1.32645e-08,-4.85241e-08,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,8.47903e-08,1.39466e-08,-4.20968e-08,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,3.63167e-08,-3.45434e-08,-6.07955e-09,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,-4.5198e-08,-1.09637e-08,-7.81458e-08,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,4.16909e-09,1.90211e-08,6.43768e-08,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,-2.05839e-08,1.28669e-08,1.46954e-08,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,-4.12897e-08,3.17483e-09,-5.04576e-08,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,3.712e-08,-2.09539e-09,1.81866e-08,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,2.7769e-08,-2.13498e-08,-9.40457e-09,0,0,True,55.0|69,847
