rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0.168217,0.266805,4.87168e-08,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,-0.164142,-0.386354,-7.68229e-08,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0.0372693,-2.78916,7.37697e-08,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-0.210924,-4.82382,-1.29488e-07,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,-0.0868108,2.04538,1.15645e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.327182,-0.620653,-8.30368e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-0.0362441,6.27616,5.83865e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-0.0270447,-3.26248,4.48997e-08,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,-0.0314145,-2.51402,1.2254e-08,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0.108364,-2.16415,3.62765e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0.0289315,-2.08373,-1.74575e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0.131686,-3.26777,3.12783e-08,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,-0.113977,-3.92207,-4.33971e-09,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,-0.319835,-5.90529,3.11466e-08,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,-0.27948,-5.47418,2.34342e-08,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0.276026,-2.06438,-7.41162e-08,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0.00980869,-2.48433,7.31837e-08,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0.184294,-1.96596,-3.37766e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0.165977,5.02192,-3.26306e-09,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0.0135576,0.941818,-7.34832e-08,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0.0112647,1.94449,-4.79106e-08,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,-0.214831,1.0075,7.21699e-08,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,-0.12639,0.581593,-7.38166e-08,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,-0.0535389,-5.63161,3.26439e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-0.0810101,-1.52376,-1.61228e-08,0,0,False,69.0|162,84
