rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0.372233,-0.772969,-0.109926,-1.49286e-05,0,0,True,70.0|274,411
1,9|411|sample|3|274,-0.277351,0.78937,0.585851,2.84071e-06,0,0,True,70.0|274,411
1,9|411|sample|5|274,0.169393,0.7177,-0.203833,9.36002e-07,0,0,True,70.0|274,411
1,9|411|sample|6|274,-0.391017,1.66801,0.0220287,-2.61723e-06,0,0,True,70.0|274,411
1,9|411|sample|8|274,-0.150129,-0.22523,-0.112781,-3.44294e-06,0,0,True,70.0|274,411
1,9|411|sample|7|274,0.36462,0.665823,-0.0712745,1.62157e-06,0,0,True,70.0|274,411
1,9|411|sample|9|274,0.143371,-0.765783,-0.0592328,-5.84749e-06,0,0,True,70.0|274,411
1,9|411|sample|10|274,-0.141909,-0.293272,-0.311439,-4.11596e-07,0,0,True,70.0|274,411
1,9|411|sample|12|274,0.231013,0.220288,0.0647135,-2.98123e-06,0,0,True,70.0|274,411
1,9|411|sample|11|274,0.0733311,-0.822832,-0.138603,-7.79593e-07,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0.090106,0.445635,-0.0427891,-2.68776e-07,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0.22026,-0.253551,-0.0229545,-3.51802e-06,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,-0.237193,-0.666049,-0.0806621,-6.28475e-06,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0.29269,0.113099,-0.0914773,-1.00277e-05,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0.412412,0.733959,0.165879,2.79145e-06,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,-0.0471066,0.881121,-0.07124,8.43737e-06,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,-0.0443204,-0.307737,0.0548359,3.62916e-07,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0.0473906,-1.00968,0.125805,4.6889e-06,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,-0.249063,0.236112,0.205114,3.4143e-06,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0.011604,-0.850459,0.235154,2.31856e-07,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0.194974,-0.690821,-0.273672,9.94941e-07,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0.433141,0.200972,0.0731178,4.70355e-07,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,-0.0501392,1.98546,0.18424,1.81989e-06,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0.0945454,-0.364397,-0.359847,-1.42586e-06,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0.146133,-1.5528,-0.201171,-2.60623e-06,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0.562444,1.2251,0.165808,-2.22395e-06,0,0,False,69.0|274,411
1,14|783|sample|3|71,-0.180677,0.351604,-0.634949,-5.29814e-06,0,0,True,6.0|71,783
1,14|783|sample|4|71,-0.0895648,-0.441869,-0.630665,3.34634e-06,0,0,True,6.0|71,783
1,14|783|sample|5|71,0.105704,-0.178984,-0.537016,3.82654e-06,0,0,True,6.0|71,783
1,14|783|sample|6|71,0.0308051,-1.2646,-0.582301,-3.27333e-06,0,0,True,6.0|71,783
1,14|783|sample|7|71,0.239285,-0.396629,0.294479,4.85371e-06,0,0,True,6.0|71,783
1,14|783|sample|8|71,0.14146,-0.472225,0.33063,3.20159e-06,0,0,True,6.0|71,783
1,14|783|sample|10|71,-0.374281,0.189175,-0.62527,2.06008e-06,0,0,True,6.0|71,783
1,14|783|sample|9|71,0.080813,0.118168,-0.689408,3.31234e-06,0,0,True,6.0|71,783
1,14|783|sample|12|71,0.232398,-1.31066,0.620096,5.06379e-06,0,0,True,6.0|71,783
1,14|783|sample|11|71,0.147232,1.02138,0.875849,-9.15996e-06,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,-0.277215,0.0950019,-0.19953,8.50859e-07,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0.393873,0.467562,0.0255825,-4.64227e-08,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0.497209,0.381619,0.062858,3.29501e-06,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,-0.108381,0.58823,-0.300919,-9.58891e-07,0,0,False,69.0|71,783
