id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0.0172765,0,1.40801e-09,0,0,0,0,-3.5448e-07,0,-3.90799e-14,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0.0683275,0,3.21842e-10,0,0,0,0,6.56019e-08,0,-1.42109e-14,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,-0.0300962,0,2.21762e-11,0,0,0,0,1.77388e-07,0,-2.13163e-14,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,-0.0424102,0,-8.32786e-10,0,0,0,0,-4.94375e-07,0,3.37508e-14,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0.0222352,0,-7.12883e-10,0,0,0,0,-2.90745e-09,0,7.28306e-14,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-0.0281872,0,-2.41186e-09,0,0,0,0,-9.27506e-08,0,-6.39488e-14,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0.0364432,0,1.69534e-09,0,0,0,0,1.46435e-07,0,6.39488e-14,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0.0224716,0,-5.93521e-09,0,0,0,0,-9.60868e-08,0,-6.57252e-14,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0.135107,0,-2.21213e-09,0,0,0,0,0.115961,0,8.70415e-14,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0.271594,0,3.75008e-09,0,0,0,0,0.24389,0,-8.88178e-15,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0.0331736,0,-2.30055e-09,0,0,0,0,0.00588439,0,-8.34888e-14,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0.852028,0,1.73726e-09,0,0,0,0,0.822849,0,-3.90799e-14,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0.838566,0,8.61458e-09,0,0,0,0,0.773174,0,-1.72307e-13,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,1.17415,0,-1.68812e-08,0,0,0,0,1.17972,0,9.41469e-14,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,1.31871,0,8.126e-09,0,0,0,0,1.29981,0,-4.44089e-14,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0.22097,0,7.64455e-09,0,0,0,0,0.209074,0,-2.62901e-13,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0.206086,0,1.46588e-09,0,0,0,0,0.176671,0,1.63425e-13,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0.165507,0,9.04268e-10,0,0,0,0,0.142501,0,-2.04281e-13,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0.0867594,0,-1.53244e-09,0,0,0,0,2.13851e-07,0,-3.73035e-14,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0.0453091,0,-4.18833e-09,0,0,0,0,6.4317e-07,0,9.59233e-14,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-0.00023353,0,3.17792e-10,0,0,0,0,-2.0884e-07,0,9.23706e-14,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0.0282611,0,1.75729e-09,0,0,0,0,1.40486e-07,0,2.4869e-14,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0.00627166,0,-3.14132e-09,0,0,0,0,-4.13899e-07,0,-9.23706e-14,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0.0396929,0,-6.28514e-09,0,0,0,0,3.50995e-08,0,-6.75016e-14,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0.0408685,0,2.14736e-09,0,0,0,0,2.87328e-08,0,-6.75016e-14,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0.074975,0,8.47514e-09,0,0,0,0,-4.12623e-07,0,-5.86198e-14,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,-0.0067158,0,3.51315e-10,0,0,0,0,-1.02052e-07,0,-5.32907e-14,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,-0.0197342,0,3.37238e-09,0,0,0,0,2.59462e-07,0,-3.01981e-14,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0.00400561,0,-2.66829e-09,0,0,0,0,4.09131e-07,0,-1.06581e-14,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,-0.0359183,0,3.7673e-10,0,0,0,0,-2.89351e-08,0,5.86198e-14,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,-0.00277024,0,3.09612e-09,0,0,0,0,7.3675e-07,0,-8.88178e-15,0,0,False,69.0|274,719
