rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0.193156,0,3.1277e-09,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0.22719,0,-1.00546e-07,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,-0.790301,0,2.82207e-08,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,-0.130301,0,-3.25002e-09,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0.148231,0,-1.3997e-07,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,-0.0988321,0,2.41083e-08,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,-0.267608,0,-1.07175e-08,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,-0.0828363,0,3.90976e-08,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0.22532,0,2.8845e-08,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0.233541,0,3.05061e-08,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0.102519,0,-4.93556e-08,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,1.00752,0,1.11639e-07,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0.82325,0,-9.55326e-08,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,1.10745,0,-9.75735e-09,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,1.00647,0,1.01977e-07,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0.259144,0,-1.50753e-08,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0.214905,0,3.63767e-08,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0.13378,0,-4.04577e-08,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,-0.147128,0,4.14135e-08,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0.157242,0,6.71387e-09,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0.110981,0,4.22239e-08,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0.196701,0,-2.93795e-08,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0.182177,0,5.44206e-09,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0.474164,0,-3.22199e-08,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,-0.20724,0,-2.87517e-08,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0.0757985,0,-2.84415e-08,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0.135797,0,3.55881e-08,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0.00585259,0,-6.04985e-08,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0.521533,0,-1.14163e-08,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,-0.625432,0,2.20946e-08,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0.660301,0,3.3536e-08,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0.125924,0,-4.07316e-08,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,-0.187412,0,3.04063e-08,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,-0.184407,0,-5.80882e-09,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0.0272356,0,-6.89841e-08,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,-0.197718,0,-4.03961e-08,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,-0.176795,0,-3.66576e-08,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0.78386,0,-3.38795e-08,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0.679082,0,-4.48706e-08,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,1.11341,0,-5.83852e-09,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,1.07563,0,-6.23494e-09,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0.0137859,0,3.21843e-08,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0.0583853,0,1.17783e-08,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0.0595218,0,-3.60513e-08,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,-0.108846,0,-2.09464e-08,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0.126898,0,-3.56727e-08,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,-0.154871,0,1.00761e-08,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0.138216,0,-1.05195e-07,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0.230764,0,1.7614e-08,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,-0.494982,0,2.56089e-08,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,-0.629474,0,-5.50256e-08,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,-0.253225,0,-1.91085e-08,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,-0.116311,0,4.81833e-10,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,0.893975,0,1.94947e-08,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,-0.629168,0,-1.21303e-08,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,-3.15208e-05,0,-1.01312e-08,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,-0.519042,0,9.16496e-08,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,0.449106,0,-4.28989e-08,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,-0.0530773,0,3.72491e-08,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,0.425352,0,-4.40188e-08,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,-0.193586,0,-2.66705e-08,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,-0.198895,0,1.43405e-08,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,-0.222971,0,5.06324e-08,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,0.317696,0,5.3356e-08,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,-0.00496351,0,4.24112e-08,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,0.382456,0,-3.4056e-08,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,0.675913,0,5.92845e-08,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,-0.101172,0,3.36005e-08,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,-0.147665,0,7.71714e-08,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,-0.216315,0,1.0033e-07,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,-0.0105003,0,-1.93008e-08,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,0.502967,0,-3.85309e-08,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,0.0293024,0,-2.16684e-08,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,-0.080636,0,-7.88116e-08,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,-0.142921,0,5.23615e-08,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,0.118894,0,-1.50179e-08,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,0.431802,0,5.64681e-08,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,0.561071,0,-4.22497e-08,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,-0.159996,0,-6.03983e-08,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,0.939668,0,-6.01869e-08,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,-0.136326,0,8.8623e-08,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,0.475658,0,-3.42399e-08,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,0.257499,0,-1.25944e-07,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,-0.360561,0,-7.52673e-09,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,-0.454658,0,4.68619e-08,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,-0.205659,0,4.86843e-08,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,-0.328657,0,-1.667e-08,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,0.0389832,0,7.57004e-08,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,0.0152977,0,1.31608e-08,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,0.30658,0,7.28885e-09,0,0,True,55.0|69,847
1,8|847|sample|4|69,0,0,0.0938406,0,-4.85085e-08,0,0,True,55.0|69,847
1,8|847|sample|5|69,0,0,0.178511,0,5.02233e-09,0,0,True,55.0|69,847
1,8|847|sample|6|69,0,0,-0.0367079,0,6.00039e-08,0,0,True,55.0|69,847
1,8|847|sample|7|69,0,0,-0.305749,0,3.26733e-08,0,0,True,32.0|69,847
1,8|847|sample|8|69,0,0,-0.309613,0,-1.49197e-08,0,0,True,32.0|69,847
1,8|847|sample|9|69,0,0,-0.295947,0,-8.07523e-08,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,0,0,0.236889,0,-1.42625e-07,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,0,0,0.59667,0,-2.9573e-08,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,0,0,-0.445743,0,8.13346e-09,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,0,0,0.289203,0,4.45231e-08,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,0,0,0.100703,0,-5.18383e-08,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,0,0,0.0887151,0,5.37417e-08,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0,0,0.352158,0,2.2366e-08,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,0,0,0.11748,0,2.12854e-08,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,0,0,-0.0800327,0,-5.89096e-08,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,0,0,0.0987366,0,2.47464e-08,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,0,0,-0.12573,0,-3.68369e-09,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,0,0,0.177644,0,-2.76095e-08,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0,0,0.615673,0,-3.74628e-08,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,0,0,-0.457945,0,1.33109e-07,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,0,0,0.385242,0,3.02541e-08,0,0,False,69.0|276,474
