id,U_SAEM,L_SAEM,L_gap_SAEM,h_SAEM,f_SAEM,alpha_SAEM,U_mode,L_mode,L_gap_mode,h_mode,f_mode,alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,125886,724.748,1.33433,0.0949407,8.83508e-06,0.194461,125886,728.344,1.33433,0.0949408,5.323e-08,0.205939,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,125886,724.748,1.33433,0.0949408,1.35178e-05,0.194461,125886,728.344,1.33433,0.0949408,3.52084e-08,0.205939,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,125886,724.748,1.33433,0.0949408,2.96184e-05,0.194461,125886,728.344,1.33433,0.0949408,5.24602e-07,0.205939,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,125886,724.748,1.33433,0.0949408,0.00335729,0.194461,125886,728.344,1.33433,0.0949408,1.89854e-06,0.205939,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,125886,724.748,1.33433,0.0949407,1.55515e-05,0.194461,125886,728.344,1.33433,0.0949408,2.29281e-08,0.205939,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,125886,724.748,1.33433,0.0949408,2.63316e-06,0.194461,125886,728.344,1.33433,0.0949408,2.96041e-08,0.205939,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,125886,724.748,1.33433,0.0949408,9.22206e-05,0.194461,125886,728.344,1.33433,0.0949408,8.95676e-07,0.205939,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,125886,724.748,1.33433,0.0949408,0.000374454,0.194461,125886,728.344,1.33433,0.0949408,1.02111e-06,0.205939,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,125886,724.748,1.33433,0.0949408,1.56365e-06,0.194461,125886,728.344,1.33433,0.0949408,1.84969e-08,0.205939,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,125886,724.748,1.33433,0.0949408,1.81957e-05,0.194461,125886,728.344,1.33433,0.0949408,4.26492e-08,0.205939,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,3.52583e+24,0.194461,125886,728.344,35.6488,0.0949408,1,0.205939,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,1.51971e+17,0.194461,125886,728.344,35.6488,0.0949408,1,0.205939,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,4.0218e+16,0.194461,125886,728.344,35.6488,0.0949408,1,0.205939,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,1.277e+17,0.194461,125886,728.344,35.6488,0.0949408,0.999585,0.205939,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,2.61776e+19,0.194461,125886,728.344,35.6488,0.0949408,1.11919,0.205939,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,125886,724.748,35.6488,0.0949409,1.57955e+17,0.194461,125886,728.344,35.6488,0.0949408,0.99722,0.205939,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,3.39562e+16,0.194461,125886,728.344,35.6488,0.0949408,0.999999,0.205939,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,125886,724.748,35.6488,0.0949408,2.17369e+19,0.194461,125886,728.344,35.6488,0.0949408,0.999999,0.205939,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,5.10756e+17,0.194461,125886,728.344,35.6488,0.0949408,1.00002,0.205939,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,2.45613e+20,0.194461,125886,728.344,35.6488,0.0949408,1.0004,0.205939,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,3.77603e+23,0.194461,125886,728.344,35.6488,0.0949408,1.00012,0.205939,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,1.27987e+13,0.194461,125886,728.344,35.6488,0.0949408,0.999484,0.205939,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,6.39247e+20,0.194461,125886,728.344,35.6488,0.0949408,1.00015,0.205939,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,125886,724.748,35.6488,0.0949407,7.45212e+15,0.194461,125886,728.344,35.6488,0.0949408,1,0.205939,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,8.24491e+16,0.194461,125886,728.344,35.6488,0.0949408,1.00171,0.205939,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,125886,724.748,35.6488,0.0949408,2.86646e+15,0.194461,125886,728.344,35.6488,0.0949408,0.998968,0.205939,False,69.0|274,411
14|705|14|705|sample|3|233|3|233|6.0,125886,544.859,8.26254,0.0949408,8.12384e-13,0.917716,125886,541.227,8.26254,0.0949408,3.70731e-15,0.908111,False,6.0|233,705
