rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-1.3785,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0.670807,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0.335627,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,2.87278,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,1.06229,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,-1.54859,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,3.23227,0,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0.21831,0,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,-0.26152,0,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,-0.604746,0,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,1.40891,0,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,-1.47404,0,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,-3.0944,0,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0.27583,0,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,-0.475147,0,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,-0.403964,0,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,-6.78623,0,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,4.0901,0,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0.0683709,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0.290984,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0.482067,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,-0.396778,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,2.71505,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,1.64487,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0.149415,0,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,-1.36175,0,0,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,3.13607,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0.389973,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,1.16959,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,-1.93669,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0.86826,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,-7.3242,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,-1.83273,0,0,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,-2.38974,0,0,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,-2.51792,0,0,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0.0855028,0,0,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,-0.227982,0,0,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0.903231,0,0,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,2.09976,0,0,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,-1.62352,0,0,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,-3.64974,0,0,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,-3.18631,0,0,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0.165871,0,0,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,1.09431,0,0,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,1.36966,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,-1.90746,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,-0.467067,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0.787467,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,-2.97201,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-1.82634,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,-1.02652,0,0,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0.364249,0,0,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,-2.88152,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0.0573384,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-0.171567,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,1.54973,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,-4.78939,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,-1.05114,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,-1.07478,0,0,0,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,1.32217,0,0,0,0,0,False,69.0|322,488
1,8|488|sample|10|322,0.849949,0,0,0,0,0,True,32.0|322,488
1,8|488|sample|11|322,-2.51906,0,0,0,0,0,True,22.0|322,488
1,8|488|sample|12|322,-0.0354248,0,0,0,0,0,True,22.0|322,488
1,8|488|sample|3|322,0.0463172,0,0,0,0,0,True,55.0|322,488
1,8|488|sample|4|322,2.18751,0,0,0,0,0,True,55.0|322,488
1,8|488|sample|5|322,-2.66962,0,0,0,0,0,True,55.0|322,488
1,8|488|sample|6|322,1.72625,0,0,0,0,0,True,55.0|322,488
1,8|488|sample|7|322,-0.533627,0,0,0,0,0,True,32.0|322,488
1,8|488|sample|8|322,0.630754,0,0,0,0,0,True,32.0|322,488
1,8|488|sample|9|322,2.0056,0,0,0,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,-1.18198,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,3.41997,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,-4.12715,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0.284331,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0.921914,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,-1.45862,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0.294233,0,0,0,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,2.80786,0,0,0,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,-3.70949,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0.519975,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,-0.125965,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,-1.10788,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,2.86103,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,1.93235,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-2.97891,0,0,0,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,1.43363,0,0,0,0,0,False,69.0|69,847
1,8|847|sample|10|69,1.64372,0,0,0,0,0,True,32.0|69,847
1,8|847|sample|11|69,1.23618,0,0,0,0,0,True,22.0|69,847
1,8|847|sample|12|69,-1.4359,0,0,0,0,0,True,22.0|69,847
1,8|847|sample|3|69,1.15808,0,0,0,0,0,True,55.0|69,847
1,8|847|sample|4|69,-0.78748,0,0,0,0,0,True,55.0|69,847
1,8|847|sample|5|69,3.48729,0,0,0,0,0,True,55.0|69,847
1,8|847|sample|6|69,1.76211,0,0,0,0,0,True,55.0|69,847
1,8|847|sample|7|69,1.94813,0,0,0,0,0,True,32.0|69,847
1,8|847|sample|8|69,-3.66347,0,0,0,0,0,True,32.0|69,847
1,8|847|sample|9|69,0.292519,0,0,0,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,4.33453,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,-2.17259,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,-0.371507,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,2.52575,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,-1.57096,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,-0.569,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,0.340485,0,0,0,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,3.47046,0,0,0,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,-1.62774,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,-4.51233,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,2.23525,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,2.08275,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,0.347101,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,-0.526622,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,-1.6742,0,0,0,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,2.62904,0,0,0,0,0,False,69.0|276,474
1,8|474|sample|10|276,2.67079,0,0,0,0,0,True,32.0|276,474
1,8|474|sample|11|276,-3.1396,0,0,0,0,0,True,22.0|276,474
1,8|474|sample|12|276,-0.745399,0,0,0,0,0,True,22.0|276,474
1,8|474|sample|3|276,0.815867,0,0,0,0,0,True,55.0|276,474
1,8|474|sample|4|276,-1.36687,0,0,0,0,0,True,55.0|276,474
1,8|474|sample|5|276,-1.29687,0,0,0,0,0,True,55.0|276,474
1,8|474|sample|6|276,4.01454,0,0,0,0,0,True,55.0|276,474
1,8|474|sample|7|276,2.3073,0,0,0,0,0,True,32.0|276,474
1,8|474|sample|8|276,1.45307,0,0,0,0,0,True,32.0|276,474
