id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-1.7274,1.59007,0.622634,0.0478031,0.00287187,-0.101014,1.59007,0.629907,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.71936,1.59007,0.366023,0.0478031,0.00287187,-0.046766,1.59007,0.353885,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-1.77641,1.59007,0.700186,0.0478031,0.00287187,-0.00921852,1.59007,0.685799,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.792733,1.59007,0.714602,0.0478031,0.00287187,0.0207994,1.59007,0.742919,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.558224,1.59007,0.507325,0.0478031,0.00287187,-0.173638,1.59007,0.486279,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-1.00383,1.59007,0.483147,0.0478031,0.00287187,-0.115899,1.59007,0.451536,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.743201,1.59007,0.655633,0.0478031,0.00287187,0.0117671,1.59007,0.630131,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.67712,1.59007,0.724987,0.0478031,0.00287187,-0.00721135,1.59007,0.721764,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-1.5016,1.59007,0.410846,0.0478031,0.00287187,-0.175594,1.59007,0.410398,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-1.77419,1.59007,0.4987,0.0478031,0.00287187,-0.120607,1.59007,0.490481,0.0472782,0.00192967,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.409523,1.53194,20.5493,0.0478031,0.00287187,-7.21781e-08,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.129545,1.53194,38.1597,0.0478031,0.00287187,-2.90591e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.674726,1.53194,50.351,0.0478031,0.00287187,-7.95723e-08,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.186787,1.53194,100.621,0.0478031,0.00287187,-3.64939e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.56326,1.53194,27.6836,0.0478031,0.00287187,-1.70449e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.334335,1.53194,27.3997,0.0478031,0.00287187,-1.46083e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.264071,1.53194,51.8278,0.0478031,0.00287187,2.42044e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0751963,1.53194,129.533,0.0478031,0.00287187,3.22475e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.125397,1.53194,203.891,0.0478031,0.00287187,-5.84107e-08,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.314319,1.53194,25.1332,0.0478031,0.00287187,2.55108e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.029202,1.53194,53.5377,0.0478031,0.00287187,1.04519e-07,1.53194,0.999999,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.211093,1.53194,28.0939,0.0478031,0.00287187,6.90126e-08,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.180789,1.53194,48.6295,0.0478031,0.00287187,-1.49633e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.126406,1.53194,91.1267,0.0478031,0.00287187,-1.74719e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.621616,1.53194,28.8428,0.0478031,0.00287187,-3.63838e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,-0.051412,1.53194,193.163,0.0478031,0.00287187,3.22873e-07,1.53194,1,0.0472782,0.00192967,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,9.15196,1.44549,11.1009,0.0477924,0.00287182,8.98902,1.44549,12.349,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,9.13414,1.44549,11.6771,0.0477924,0.00287182,9.1207,1.44549,10.3296,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,8.48256,1.44549,6.82918,0.0477924,0.00287182,8.51133,1.44549,6.7694,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,8.2004,1.44549,8.80933,0.0477924,0.00287182,8.49302,1.44549,6.95666,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0.140271,1.44549,0.0584239,0.0477924,0.00287182,4.14363,1.44549,0.0592955,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-0.88484,1.44549,0.0704538,0.0477924,0.00287182,0.00454473,1.44549,0.0709553,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0.572097,1.44549,28.3118,0.0477924,0.00287182,0.00541236,1.44549,29.8881,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,-0.51233,1.44549,29.973,0.0477924,0.00287182,0.00486493,1.44549,30.919,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-1.47104,1.44549,0.0177968,0.0477924,0.00287182,-0.492188,1.44549,0.017477,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-0.791385,1.44549,0.0184434,0.0477924,0.00287182,-0.399839,1.44549,0.0177867,0.0472675,0.00192962,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0.379326,1.73753,75.9201,0.0477924,0.00287182,9.05831e-08,1.73753,1,0.0472675,0.00192962,False,69.0|71,783
