id,importanceSampling
411|4,161.550866
411|3,161.000438
411|5,169.137130
411|6,168.637839
411|8,160.907224
411|7,160.810910
411|9,168.322417
411|10,169.189853
411|12,160.541327
411|11,160.723432
411|1,84.003734
411|2,143.638236
783|3,274.306481
783|4,266.724811
783|5,219.464888
783|6,215.520210
783|7,171.251000
783|8,170.503178
783|10,272.091710
783|9,273.468132
783|12,176.502887
783|11,176.777511
783|1,81.754536
783|2,147.278022
491|10,183.937490
491|9,184.391252
491|12,173.782868
491|11,175.161144
491|4,166.950907
491|3,166.679105
491|6,167.892274
491|5,167.513018
491|7,157.267854
491|8,188.931230
491|1,64.207966
491|2,155.833500
433|4,193.734115
433|3,186.675610
433|6,172.219023
433|5,174.949408
433|8,188.271172
433|7,188.270878
433|10,175.973876
433|9,175.873822
433|11,167.714990
433|12,171.833147
433|1,64.690239
433|2,148.302264
297|3,170.412327
297|4,170.859239
297|5,182.684158
297|6,182.261298
297|8,175.624284
297|7,142.809464
297|9,180.073359
297|10,179.868236
297|12,180.514158
297|11,158.813148
297|1,67.949278
297|2,146.264730
183|4,158.040106
183|3,124.724788
183|6,125.623335
183|5,158.857828
183|7,157.893256
183|8,157.840788
183|10,159.221099
183|9,158.921131
183|12,156.806421
183|11,157.380128
183|1,88.099562
183|2,120.922133
705|3,164.551029
705|4,165.247068
705|5,165.159093
705|6,165.511067
705|7,165.596234
705|8,165.382223
705|10,158.550973
705|9,158.475855
705|12,156.929646
705|11,157.685328
705|1,67.316232
705|2,125.771570
555|4,164.146161
555|3,164.206505
555|5,164.604811
555|6,164.428653
555|7,162.979563
555|8,163.321154
555|9,163.996535
555|10,164.716329
555|12,164.308486
555|11,165.249943
555|1,80.157940
555|2,132.266834
394|5,171.428640
394|6,169.454677
394|7,212.929812
394|8,218.936698
394|10,167.350510
394|9,132.170825
394|12,170.833051
394|11,172.998763
394|3,170.459799
394|4,170.268887
394|1,63.419889
394|2,137.489918
1099|3,155.558320
1099|4,155.626147
1099|5,156.629024
1099|6,156.568676
1099|8,158.045304
1099|7,157.162246
1099|9,155.732931
1099|10,155.691848
1099|11,157.472464
1099|12,157.331227
1099|1,67.585614
1099|2,120.347228
611|4,162.109506
611|3,163.190398
611|5,160.180744
611|6,160.891602
611|7,162.352446
611|8,164.662763
611|9,123.402749
611|10,156.968303
611|12,162.065106
611|11,163.184429
611|1,67.814245
611|2,125.042015
84|5,172.785548
84|6,174.100776
84|4,175.960917
84|3,175.625411
84|9,169.329942
84|10,169.581935
84|7,173.681269
84|8,173.192971
84|12,168.774097
84|11,171.356176
84|1,76.879303
84|2,148.839638
1042|8,169.142263
1042|7,169.210096
1042|6,172.231458
1042|5,171.505567
1042|12,166.866240
1042|11,166.938557
1042|9,170.432126
1042|10,169.621132
1042|4,171.820849
1042|3,170.812845
1042|1,82.954693
1042|2,149.187993
719|5,189.683643
719|6,189.090687
719|3,202.706649
719|4,203.183140
719|10,169.677168
719|9,169.801906
719|8,172.570454
719|7,172.492068
719|12,171.299070
719|11,170.779414
719|1,80.399800
719|2,145.185144
863|7,133.169394
863|8,166.472612
863|6,169.717413
863|5,169.352059
863|11,163.904996
863|12,163.653804
863|9,166.509040
863|10,166.357404
863|3,168.907082
863|4,168.292034
863|1,79.853144
863|2,143.924017
488|6,174.095045
488|5,173.882025
488|4,177.647815
488|3,177.577646
488|10,177.735046
488|9,176.850066
488|8,178.236796
488|7,178.693425
488|11,172.018675
488|12,172.479638
488|1,78.181449
488|2,144.647790
152|8,167.342366
152|7,167.501833
152|6,169.995250
152|5,169.652168
152|12,173.605074
152|11,171.603391
152|10,173.851343
152|9,140.015096
152|3,168.791187
152|4,168.474373
152|1,78.475685
152|2,144.769586
847|6,187.754807
847|3,185.987020
847|4,186.888128
847|10,186.998691
847|9,153.615021
847|7,188.042383
847|8,188.577068
847|12,172.870018
847|11,174.777324
847|5,187.839083
847|1,84.974535
847|2,161.040505
1241|8,172.584540
1241|7,173.187794
1241|5,174.205834
1241|6,174.923183
1241|11,176.360214
1241|12,174.003252
1241|9,176.973385
1241|10,178.273689
1241|3,174.917555
1241|4,142.098587
1241|1,78.986195
1241|2,155.864366
474|5,173.241041
474|6,173.545434
474|3,145.386875
474|4,178.266376
474|9,192.319998
474|10,192.176125
474|8,194.755906
474|7,195.380520
474|12,176.398519
474|11,177.188027
474|1,82.141465
474|2,152.256394
1056|8,167.383321
1056|7,167.088600
1056|6,169.877740
1056|5,169.742639
1056|12,183.518214
1056|11,182.912249
1056|10,181.719434
1056|9,181.443043
1056|4,174.181961
1056|3,174.456219
1056|1,78.109907
1056|2,148.566590
462|6,236.073779
462|5,250.025391
462|4,213.287674
462|3,217.515970
462|9,167.376144
462|10,167.845683
462|7,172.351186
462|8,171.880101
462|11,174.550299
462|12,172.684428
462|1,91.049171
462|2,154.587688
1159|8,170.433139
1159|7,170.516593
1159|5,173.508638
1159|6,173.432280
1159|11,165.997995
1159|12,165.422553
1159|9,172.463813
1159|10,171.910618
1159|4,171.254778
1159|3,170.934969
1159|1,81.152814
1159|2,155.971165
75|6,158.782301
75|5,158.670454
75|3,159.517406
75|4,159.576874
75|9,158.715882
75|10,158.734061
75|7,159.346825
75|8,159.350578
75|12,124.043386
75|11,157.696645
75|1,77.531849
75|2,123.533812
1017|7,155.101249
1017|8,155.096797
1017|5,156.033131
1017|6,156.012167
1017|12,155.346927
1017|11,155.487744
1017|10,156.275387
1017|9,156.414464
1017|4,157.467874
1017|3,157.714138
1017|1,87.545501
1017|2,136.160095
291|6,170.878725
291|5,170.862401
291|4,177.236413
291|3,176.859421
291|9,188.877608
291|10,188.922451
291|8,190.439343
291|7,191.930424
291|11,190.115892
291|12,183.786424
291|1,79.791239
291|2,150.334046
1197|7,163.176456
1197|8,162.844583
1197|6,165.722866
1197|5,165.769835
1197|12,160.628438
1197|10,165.743942
1197|9,166.332935
1197|3,182.442029
1197|4,183.364773
1197|11,161.967406
1197|1,80.988360
1197|2,158.446505
77|6,179.298505
77|5,178.666713
77|3,180.436292
77|4,180.017221
77|9,168.732300
77|10,168.720357
77|8,169.167834
77|7,169.178572
77|12,169.583110
77|11,169.418860
77|1,79.587199
77|2,135.458384
745|7,157.659966
745|8,157.065561
745|6,129.115573
745|5,162.310737
745|3,167.712470
745|11,158.705914
745|12,158.482733
745|10,161.171131
745|9,161.433618
745|4,167.441639
745|1,78.686152
745|2,136.738281
322|6,181.252422
322|5,148.418287
322|3,151.064398
322|4,182.685474
322|10,160.787695
322|9,160.901467
322|7,163.814634
322|8,163.990012
322|12,161.925017
322|11,161.866791
322|1,91.484939
322|2,150.788129
1043|6,161.571669
1043|7,158.373819
1043|8,157.683736
1043|5,161.471322
1043|11,159.018819
1043|12,157.661229
1043|10,127.526469
1043|9,161.394917
1043|4,159.695640
1043|3,159.621721
1043|1,72.701435
1043|2,147.456344
963|6,187.698681
963|5,186.959799
963|4,189.316497
963|3,188.075284
963|10,126.691949
963|9,159.408522
963|7,161.930290
963|8,162.120852
963|11,167.628324
963|12,165.629732
963|1,87.297528
963|2,142.027547
1260|8,182.060026
1260|7,183.917131
1260|6,179.894307
1260|5,178.376730
1260|11,172.064600
1260|12,168.784321
1260|10,170.116950
1260|9,169.353325
1260|4,166.964284
1260|3,166.043346
1260|1,57.075035
1260|2,139.404953
