id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.52133e-08,-5.79471e-09,-2.53045e-09,-0.543304,0,0,0,5.52891e-14,-0.594129,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.95592e-09,-5.62333e-09,-2.69218e-09,-1.06759,0,0,0,8.39329e-14,-1.16012,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,4.48779e-09,3.86218e-09,7.31447e-09,-0.396655,0,0,0,2.03393e-13,-0.475572,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.54392e-08,-1.1935e-09,3.62336e-09,-0.255221,0,0,1.13687e-13,1.17684e-13,-0.3902,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.07726e-08,7.98909e-09,-6.11202e-09,-0.851238,0,0,0,-4.55191e-14,-0.854868,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,8.4818e-09,8.9304e-10,-7.56903e-10,-0.92968,0,0,0,3.10862e-15,-0.928034,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.58296e-09,-4.03029e-09,-3.61507e-10,-0.425447,0,0,0,1.30784e-13,-0.556057,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.04057e-08,1.56646e-09,6.10461e-09,-0.316632,0,0,0,3.44169e-14,-0.413714,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,7.96854e-10,1.8147e-08,-5.75357e-09,-0.867631,0,0,0,-7.41629e-14,-0.941694,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,5.46791e-09,-1.02535e-09,-1.78352e-09,-0.756523,0,0,0,-8.61533e-14,-0.817859,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,9.79076e-09,5.26903e-10,5.3532e-09,-0.132512,0,0,0,-4.10783e-15,4.24759e-07,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.21924e-09,-6.24837e-10,-3.12144e-09,-0.204961,0,0,0,3.44169e-15,4.99959e-07,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-1.39277e-09,-4.55968e-09,-4.52769e-10,-0.108983,0,0,0,-3.9968e-15,2.27774e-07,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,8.60095e-10,3.62369e-10,4.99664e-09,-0.0363358,0,0,0,2.83107e-15,-9.60511e-08,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-3.76326e-09,-2.51881e-09,-1.49663e-09,0.141636,0,0,0,-1.05471e-15,1.40361e-07,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-7.59326e-11,2.73899e-10,4.59163e-09,-0.124856,0,0,0,4.44089e-16,-3.00795e-07,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,3.30274e-09,2.66949e-09,7.69433e-10,0.121639,0,7.27596e-12,2.27374e-13,-1.80878e-12,0.000362773,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,8.23168e-10,1.68241e-09,-2.23646e-09,-0.0997168,0,0,0,-1.38778e-15,-2.29379e-07,0,False,69.0|274,411
