id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00357663,0.655937,0.0824261,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|2|1|162,1,0.00357663,0.655937,0.0385736,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|3|1|162,1,0.00357663,0.655937,0.101848,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|4|1|162,1,0.00357663,0.655937,0.205493,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|5|1|162,1,0.00357663,0.655937,0.0506942,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|6|1|162,1,0.00357663,0.655937,0.0457973,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|7|1|162,1,0.00357663,0.655937,0.031315,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|cc|8|1|162,1,0.00357663,0.655937,0.0218135,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00501582,41.6492,0.265428,0.37443,False,69.0|162,84
8|84|sample|10|162,1,0.00357663,0.655937,0.00653478,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00698652,41.6492,0.265428,0.37443,True,32.0|162,84
8|84|sample|11|162,1,0.00357663,0.655937,0.00558879,41.1398,0.267205,0.381919,1,0.00357416,0.657068,0.00543212,41.6492,0.265428,0.37443,True,22.0|162,84
