id,eta_U_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,0,0.0359985,0,0,0,0,0,0,3.38161e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,0,-0.0750072,0,0,0,0,0,0,-2.57194e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0,0.177362,0,0,0,0,0,0,-4.04714e-07,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0,0.537584,0,0,0,0,0,0,1.1296e-09,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,0,-0.000825826,0,0,0,0,0,0,-7.8072e-08,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,0,0.0121742,0,0,0,0,0,0,7.04975e-08,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,0,-0.263845,0,0,0,0,0,0,-2.21226e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,0,-0.482902,0,0,0,0,0,0,6.38056e-08,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,0,-1.03469,0,0,0,0,0,0,-0.947578,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,0,-1.19537,0,0,0,0,0,0,-1.19923,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,0,-1.01319,0,0,0,0,0,0,-0.982103,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,0,-2.41027,0,0,0,0,0,0,-2.36728,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,0,-2.42733,0,0,0,0,0,0,-2.28727,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,0,-3.74368,0,0,0,0,0,0,-3.7349,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,0,-3.66353,0,0,0,0,0,0,-3.63901,0,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,0,-1.10203,0,0,0,0,0,0,-1.06723,0,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,0,-1.02216,0,0,0,0,0,0,-1.06771,0,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,0,-0.850522,0,0,0,0,0,0,-0.880193,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0,0.149294,0,0,0,0,0,0,4.6049e-07,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0,-0.0619841,0,0,0,0,0,0,-1.40945e-07,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,0,0.196214,0,0,0,0,0,0,-9.7892e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0,0.0464143,0,0,0,0,0,0,1.58571e-08,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,0,-0.129043,0,0,0,0,0,0,-1.32262e-07,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0,-0.0142487,0,0,0,0,0,0,2.86023e-08,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,0,-0.434079,0,0,0,0,0,0,-1.48879e-07,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0,0.270524,0,0,0,0,0,0,-3.86312e-07,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0,0.128396,0,0,0,0,0,0,-3.44617e-07,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,0,0.0480645,0,0,0,0,0,0,1.87396e-07,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0,0.0575776,0,0,0,0,0,0,4.4014e-07,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0,-0.11737,0,0,0,0,0,0,-1.12927e-07,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0,-0.231352,0,0,0,0,0,0,-5.91648e-08,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,0,0.251618,0,0,0,0,0,0,3.94713e-07,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,0,-0.0719085,0,0,0,0,0,0,1.89773e-07,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,0,0.0347521,0,0,0,0,0,0,3.37098e-07,0,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,0,0.0660109,0,0,0,0,0,0,0.076727,0,0,0,True,32.0|274,719
8|719|sample|11|274,0,0,0,0.240766,0,0,0,0,0,0,0.326953,0,0,0,True,22.0|274,719
8|719|sample|12|274,0,0,0,0.309557,0,0,0,0,0,0,0.393561,0,0,0,True,22.0|274,719
8|719|sample|3|274,0,0,0,-2.11329,0,0,0,0,0,0,-2.05842,0,0,0,True,55.0|274,719
8|719|sample|4|274,0,0,0,-2.13727,0,0,0,0,0,0,-2.0835,0,0,0,True,55.0|274,719
8|719|sample|5|274,0,0,0,-2.09357,0,0,0,0,0,0,-2.09929,0,0,0,True,55.0|274,719
8|719|sample|6|274,0,0,0,-1.92317,0,0,0,0,0,0,-1.93307,0,0,0,True,55.0|274,719
8|719|sample|7|274,0,0,0,0.0103187,0,0,0,0,0,0,0.0419403,0,0,0,True,32.0|274,719
8|719|sample|8|274,0,0,0,0.051707,0,0,0,0,0,0,0.0567304,0,0,0,True,32.0|274,719
8|719|sample|9|274,0,0,0,0.10845,0,0,0,0,0,0,0.111558,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,0,0,0,0.21241,0,0,0,0,0,0,4.06641e-07,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,0,0,0,0.110676,0,0,0,0,0,0,1.28817e-07,0,0,0,False,69.0|274,719
8|719|vc|3|2|274,0,0,0,-0.0675479,0,0,0,0,0,0,1.24397e-07,0,0,0,False,69.0|274,719
8|719|vc|4|2|274,0,0,0,-0.129157,0,0,0,0,0,0,1.68693e-08,0,0,0,False,69.0|274,719
8|719|vc|5|2|274,0,0,0,0.12574,0,0,0,0,0,0,2.22923e-07,0,0,0,False,69.0|274,719
8|719|vc|6|2|274,0,0,0,-0.0748561,0,0,0,0,0,0,1.19651e-07,0,0,0,False,69.0|274,719
8|719|vc|7|2|274,0,0,0,0.104475,0,0,0,0,0,0,4.59459e-07,0,0,0,False,69.0|274,719
8|719|vc|8|2|274,0,0,0,0.0348501,0,0,0,0,0,0,1.58872e-07,0,0,0,False,69.0|274,719
8|488|cc|1|1|322,0,0,0,0.017226,0,0,0,0,0,0,-4.91112e-07,0,0,0,False,69.0|322,488
8|488|cc|2|1|322,0,0,0,-0.0202489,0,0,0,0,0,0,-2.34623e-07,0,0,0,False,69.0|322,488
8|488|cc|3|1|322,0,0,0,-0.0491016,0,0,0,0,0,0,1.65938e-07,0,0,0,False,69.0|322,488
8|488|cc|4|1|322,0,0,0,0.211968,0,0,0,0,0,0,-1.20279e-07,0,0,0,False,69.0|322,488
8|488|cc|5|1|322,0,0,0,-0.0635917,0,0,0,0,0,0,-2.32786e-07,0,0,0,False,69.0|322,488
8|488|cc|6|1|322,0,0,0,0.0288854,0,0,0,0,0,0,-3.12912e-07,0,0,0,False,69.0|322,488
8|488|cc|7|1|322,0,0,0,-0.0510073,0,0,0,0,0,0,-1.10514e-07,0,0,0,False,69.0|322,488
8|488|cc|8|1|322,0,0,0,-0.0746515,0,0,0,0,0,0,6.95446e-08,0,0,0,False,69.0|322,488
8|488|sample|10|322,0,0,0,-3.15377,0,0,0,0,0,0,-3.16763,0,0,0,True,32.0|322,488
8|488|sample|11|322,0,0,0,-0.447909,0,0,0,0,0,0,-0.322451,0,0,0,True,22.0|322,488
8|488|sample|12|322,0,0,0,-0.231927,0,0,0,0,0,0,-0.145321,0,0,0,True,22.0|322,488
8|488|sample|3|322,0,0,0,-3.39551,0,0,0,0,0,0,-3.25898,0,0,0,True,55.0|322,488
8|488|sample|4|322,0,0,0,-3.50934,0,0,0,0,0,0,-3.38155,0,0,0,True,55.0|322,488
8|488|sample|5|322,0,0,0,-3.70871,0,0,0,0,0,0,-3.6457,0,0,0,True,55.0|322,488
8|488|sample|6|322,0,0,0,-3.66555,0,0,0,0,0,0,-3.67909,0,0,0,True,55.0|322,488
8|488|sample|7|322,0,0,0,-2.09146,0,0,0,0,0,0,-2.05301,0,0,0,True,32.0|322,488
8|488|sample|8|322,0,0,0,-2.15898,0,0,0,0,0,0,-2.05575,0,0,0,True,32.0|322,488
8|488|sample|9|322,0,0,0,-3.32167,0,0,0,0,0,0,-3.20186,0,0,0,True,32.0|322,488
8|488|vc|1|2|322,0,0,0,-0.00601203,0,0,0,0,0,0,2.22738e-07,0,0,0,False,69.0|322,488
8|488|vc|2|2|322,0,0,0,-0.041796,0,0,0,0,0,0,2.03618e-07,0,0,0,False,69.0|322,488
8|488|vc|3|2|322,0,0,0,0.0558938,0,0,0,0,0,0,-3.7822e-07,0,0,0,False,69.0|322,488
8|488|vc|4|2|322,0,0,0,0.164581,0,0,0,0,0,0,7.17231e-08,0,0,0,False,69.0|322,488
8|488|vc|5|2|322,0,0,0,0.00345743,0,0,0,0,0,0,-1.44204e-07,0,0,0,False,69.0|322,488
8|488|vc|6|2|322,0,0,0,0.187662,0,0,0,0,0,0,-1.19992e-07,0,0,0,False,69.0|322,488
8|488|vc|7|2|322,0,0,0,0.0815995,0,0,0,0,0,0,2.47179e-07,0,0,0,False,69.0|322,488
8|488|vc|8|2|322,0,0,0,0.294962,0,0,0,0,0,0,-2.11928e-07,0,0,0,False,69.0|322,488
8|847|cc|1|1|69,0,0,0,-0.11101,0,0,0,0,0,0,1.13445e-07,0,0,0,False,69.0|69,847
8|847|cc|2|1|69,0,0,0,-0.0617867,0,0,0,0,0,0,1.94704e-07,0,0,0,False,69.0|69,847
8|847|cc|3|1|69,0,0,0,0.131984,0,0,0,0,0,0,4.05916e-07,0,0,0,False,69.0|69,847
8|847|cc|4|1|69,0,0,0,-0.0925532,0,0,0,0,0,0,-1.10329e-07,0,0,0,False,69.0|69,847
8|847|cc|5|1|69,0,0,0,0.102047,0,0,0,0,0,0,4.19218e-07,0,0,0,False,69.0|69,847
8|847|cc|6|1|69,0,0,0,-0.0704953,0,0,0,0,0,0,7.7847e-08,0,0,0,False,69.0|69,847
8|847|cc|7|1|69,0,0,0,-0.228345,0,0,0,0,0,0,2.6967e-08,0,0,0,False,69.0|69,847
