id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-5.20689e-09,0.851929,-0.537288,0,6.79456e-14,0.852365,-0.0451875,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-6.59339e-09,1.19149,0.273306,0,-1.90958e-14,1.20133,0.0684087,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,4.54315e-09,0.788376,-0.47024,0,3.44169e-14,0.793312,-0.0164145,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,1.16199e-10,0.734271,-0.487789,0,2.66454e-15,0.745422,0.0064838,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,3.72224e-09,1.00671,-0.764632,0,1.59872e-14,1.00926,-0.0715941,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,3.70906e-09,1.04586,-0.154348,0,3.81917e-14,1.0573,-0.0249229,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,9.13054e-09,0.829692,-0.747914,0,1.87628e-14,0.837298,0.00267632,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-5.31323e-09,0.75515,-0.169458,0,6.00631e-14,0.754997,-0.0166373,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,5.88148e-09,1.06435,-0.504584,0,-7.07212e-14,1.06231,-0.00606049,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-2.30073e-09,0.998443,0.412167,0,-1.5099e-14,0.992268,0.0057662,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,1.0701e-08,0.0411275,0.343785,0,8.88178e-16,-1.07923e-07,3.45041e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-7.72252e-09,-0.0289495,-0.169921,0,2.26485e-14,3.28219e-07,-1.67579e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-6.42919e-09,0.106337,0.0480657,0,3.55271e-15,-1.47753e-07,-6.09427e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,4.24809e-09,0.10054,-0.136276,0,-8.88178e-16,-4.09138e-07,-3.89871e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,-3.0832e-09,0.159638,-0.458918,0,1.37668e-14,2.60557e-08,3.05854e-10,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,5.22641e-09,0.316012,0.0221708,0,7.99361e-15,1.27134e-07,4.04454e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,1.76228e-09,-0.0969613,-0.260527,0,-7.32747e-15,-4.2224e-07,-1.67705e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,4.40718e-09,0.108873,0.506297,0,-9.32587e-15,1.04995e-08,-9.05964e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-4.83117e-09,0.109395,-0.274315,0,2.22045e-15,3.10723e-08,1.45065e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,-3.72492e-09,0.0954764,0.126181,0,4.44089e-16,4.11891e-07,-3.39831e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,3.31159e-09,-0.0825963,0.146365,0,1.77636e-15,2.93939e-07,3.09656e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,4.46673e-09,0.0436816,0.152056,0,-1.11022e-14,-1.73299e-08,-2.88285e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-1.37723e-09,-0.0399545,0.308443,0,1.28786e-14,-1.27324e-08,5.77059e-08,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,1.6197e-09,0.365488,0.00598119,0,0,3.38003e-07,-7.12282e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.245e-09,-0.023205,0.344006,0,-8.88178e-16,9.73445e-08,-5.24967e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-1.71482e-09,-0.316013,-0.324347,0,-5.77316e-15,-4.2246e-08,-3.20157e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,5.2116e-09,1.19415,-0.768951,0,9.01501e-14,1.19811,-0.0212098,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0,1.08742e-08,1.17002,0.138557,0,7.41629e-14,1.14815,0.0386253,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0,-6.42146e-09,1.11774,0.400444,0,-2.24265e-13,1.12031,0.131643,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0,-2.51316e-09,1.17205,1.47561,0,-1.32672e-13,1.16725,0.173321,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0,1.49794e-09,1.66033,-0.0644176,0,-2.28817e-13,1.65388,0.0224968,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0,-6.64643e-09,1.58127,-0.939354,0,2.11831e-13,1.58152,-0.0361901,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0,-8.34302e-09,1.57774,0.240422,0,2.49467e-13,1.5901,0.099446,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0,8.84382e-09,1.50744,0.226808,0,2.36811e-13,1.51455,-0.0095461,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0,-1.36802e-08,1.31287,3.85018,0,8.74856e-14,1.33004,5.69097,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0,2.14805e-09,1.27048,1.00458,0,1.04694e-13,1.24215,0.157844,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0,-2.08189e-09,-0.266786,-0.176731,0,2.88658e-15,-1.39354e-07,3.07312e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0,4.57111e-09,-0.100568,0.299305,0,-1.04361e-14,-9.42732e-08,-3.77256e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0,-4.7406e-09,-0.0866674,0.101223,0,-6.21725e-15,-2.26572e-07,3.88839e-07,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0,-9.9863e-10,0.247591,0.20463,0,1.77636e-15,3.5472e-07,1.88317e-07,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0,-2.97172e-09,0.109825,0.32362,0,3.77476e-15,-8.12432e-08,3.35841e-07,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0,-1.0215e-09,-0.0574164,0.0550251,0,-7.54952e-15,2.12866e-07,-3.83884e-07,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0,-5.0384e-09,0.0772749,-0.351551,0,2.88658e-15,1.10791e-07,-6.02711e-07,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0,6.1584e-11,-0.0188599,-0.25624,0,0,9.70856e-08,4.01318e-07,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0,8.46331e-09,-0.133842,0.283736,0,4.44089e-15,-2.07085e-07,-3.25253e-07,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0,-3.48336e-09,0.0972964,-0.0769399,0,5.77316e-15,-1.25107e-07,1.67869e-07,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0,2.02346e-09,-0.102896,-0.095152,0,1.75415e-14,-1.35999e-07,-1.71448e-09,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0,4.61578e-09,0.123174,0.466087,0,-1.33227e-15,-3.57211e-07,4.27118e-08,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0,-3.04574e-09,-0.0140002,-0.59736,0,-5.32907e-15,1.29724e-07,-1.5064e-07,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0,-9.03952e-09,-0.0571723,0.0392869,0,5.77316e-15,-1.67087e-07,1.29522e-07,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0,2.84333e-09,0.10113,-0.50826,0,7.77156e-15,-4.05068e-07,8.16709e-08,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0,2.68909e-09,0.177344,0.154417,0,1.4877e-14,6.04056e-08,3.25357e-07,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0,-6.60727e-09,1.86999,-0.685154,0,-7.06102e-14,1.87584,0.0202705,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0,-1.07292e-08,1.87273,-0.259243,0,-3.9746e-14,1.89066,0.126548,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0,6.6793e-09,1.85547,-0.317498,0,2.22045e-16,1.85891,0.0323216,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0,7.819e-09,1.91532,-0.370356,0,9.81437e-14,1.90276,0.0367664,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0,5.16727e-09,2.91115,-1.35975,0,-1.56097e-13,2.91744,0.00943345,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0,-4.63553e-09,2.79909,-0.502974,0,-7.52731e-14,2.79728,0.1338,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0,1.00402e-08,2.4542,-1.15059,0,1.9984e-15,2.46637,0.0182848,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0,9.1534e-09,2.42816,-0.392658,0,-1.26565e-14,2.41126,0.00820724,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0,3.13044e-09,2.08584,-0.518983,0,-1.4766e-14,2.06878,0.0779895,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0,9.50421e-09,2.14823,-1.68357,0,4.18554e-14,2.14576,0.0577983,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0,5.36552e-09,0.0106412,0.0596086,0,1.00198e-14,-2.56162e-07,7.4773e-07,69.0|276,1056
