rep,id,U,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,1.23653e-05,1.57249,6.77431,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|2|1|162,1,3.546e-07,1.57249,7.53643,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|3|1|162,1,1.14289e-06,1.57249,86.7968,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|4|1|162,1,1.78506e-11,1.57249,7.50404,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|5|1|162,1,5.29982e-09,1.57249,287.76,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|6|1|162,1,4.49965e-08,1.57249,50.9703,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|7|1|162,1,4.3397e-09,1.57249,204.822,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|cc|8|1|162,1,7.66162e-07,1.57249,45.6629,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|sample|10|162,1,0.000317828,1.57265,2.56742,0.144004,1.81549e-09,True,32.0|162,84
1,8|84|sample|11|162,1,0.00260468,1.57261,1.85288,0.144004,1.81549e-09,True,22.0|162,84
1,8|84|sample|12|162,1,0.000956477,1.57261,2.63403,0.144004,1.81549e-09,True,22.0|162,84
1,8|84|sample|3|162,1,7.50617e-05,1.02106,0.825456,0.144004,1.81549e-09,True,55.0|162,84
1,8|84|sample|4|162,1,0.000125752,1.02106,0.78128,0.144004,1.81549e-09,True,55.0|162,84
1,8|84|sample|5|162,1,0.0294797,1.02106,0.743052,0.144004,1.81549e-09,True,55.0|162,84
1,8|84|sample|6|162,1,0.00130085,1.02106,0.50805,0.144004,1.81549e-09,True,55.0|162,84
1,8|84|sample|7|162,1,0.00364065,1.57265,2.21652,0.144004,1.81549e-09,True,32.0|162,84
1,8|84|sample|8|162,1,2.68667e-05,1.57265,1.89802,0.144004,1.81549e-09,True,32.0|162,84
1,8|84|sample|9|162,1,8.42897e-05,1.57265,2.46059,0.144004,1.81549e-09,True,32.0|162,84
1,8|84|vc|1|2|162,1,5.19179e-09,1.57249,84.4181,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|2|2|162,1,7.08205e-05,1.57249,89.5013,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|3|2|162,1,1.30472e-06,1.57249,11.1859,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|4|2|162,1,3.12512e-06,1.57249,3.61216,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.000484687,1.57249,235.5,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|6|2|162,1,1.2412e-06,1.57249,21.9191,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|7|2|162,1,5.50755e-07,1.57249,9.24295,0.144004,1.81549e-09,False,69.0|162,84
1,8|84|vc|8|2|162,1,2.58396e-05,1.57249,70.0856,0.144004,1.81549e-09,False,69.0|162,84
1,8|719|cc|1|1|274,1,2.61647e-08,1.57234,1.78099,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|2|1|274,1,9.0678e-05,1.57234,42.6585,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|3|1|274,1,3.13796e-05,1.57234,0.858348,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|4|1|274,1,6.27375e-08,1.57234,489.827,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|5|1|274,1,7.11015e-06,1.57234,99.1936,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|6|1|274,1,1.28357e-07,1.57234,59.6749,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|7|1|274,1,2.45063e-07,1.57234,12.1853,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|cc|8|1|274,1,4.20535e-06,1.57234,16.5196,0.144004,1.81539e-09,False,69.0|274,719
1,8|719|sample|10|274,1,1.32639e-05,1.57319,6.99985,0.144004,1.81539e-09,True,32.0|274,719
1,8|719|sample|11|274,1,0.000138236,1.57261,9.94585,0.144004,1.81539e-09,True,22.0|274,719
