id,eta_U_SAEM,eta_L_SAEM,eta_L_gap_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_L_gap_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,0,1.48244e-09,-6.11948,-1.66635e-09,0,0,0,0,4.30211e-15,-1.3955,-1.42109e-14,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0,6.50198e-09,-6.48935,6.41844e-09,0,0,0,0,-3.83027e-15,-2.00207,-1.77636e-15,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,0,3.2664e-09,-6.40294,1.46754e-08,0,0,0,0,-2.80331e-15,-1.25273,-2.04281e-14,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,0,-1.41295e-09,-6.09145,-3.37202e-09,0,0,0,0,-6.10623e-16,-1.31485,-3.37508e-14,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,0,1.99852e-09,-6.24475,-2.82919e-10,0,0,0,0,1.80411e-15,-1.57464,1.55431e-14,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,0,-3.52844e-10,-5.57099,3.05797e-09,0,0,0,0,7.29972e-15,-1.60162,-5.32907e-15,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,0,-3.62272e-09,-5.14131,-8.3628e-09,0,0,0,0,2.09555e-15,-1.25791,-9.76996e-15,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,0,-2.65828e-10,-6.19899,4.09937e-09,0,0,0,0,3.91354e-15,-1.26371,8.88178e-15,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,0,-9.38468e-10,-5.97155,-7.78513e-10,0,0,0,0,-7.16094e-15,-1.82104,8.88178e-16,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,0,-6.63083e-09,-6.33631,7.75489e-09,0,0,0,0,5.63438e-15,-1.73231,7.99361e-15,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,0,-9.03789e-11,0.171799,-6.06851e-09,0,0,0,0,-1.33227e-15,-4.84423e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,0,6.61387e-10,-0.395345,6.28113e-09,0,0,0,0,-4.44089e-16,-2.18977e-07,-7.27196e-15,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,0,3.57567e-09,-0.435556,1.47466e-08,0,0,0,0,-2.22045e-15,2.72233e-07,8.04912e-16,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,0,1.64245e-09,-0.139111,-1.2121e-08,0,0,0,0,4.44089e-16,6.83445e-07,-1.08247e-15,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0,1.19175e-09,-0.324895,-1.44536e-08,0,0,0,0,1.33227e-15,-3.09856e-07,-4.02456e-15,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0,-3.48165e-09,1.03802,6.17752e-09,0,0,0,0,-1.33227e-15,1.76196e-07,-1.29063e-15,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,0,-2.67646e-09,-0.519473,4.20987e-09,0,0,0,0,-4.44089e-16,2.43927e-07,2.38698e-15,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,0,-4.92592e-09,0.321931,7.04831e-10,0,0,0,0,-1.33227e-15,-1.79898e-07,-5.96745e-16,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0,9.63164e-09,0.488623,-1.28488e-09,0,0,0,0,1.33227e-15,1.11756e-07,2.31759e-15,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0,3.14351e-09,-1.17578,-2.25782e-09,0,0,0,0,-8.88178e-16,2.34131e-07,-1.33227e-15,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,0,1.44905e-09,-0.787065,-4.78051e-09,0,0,0,0,1.33227e-15,-7.18424e-08,7.77156e-16,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,0,-2.76256e-10,0.218592,7.2306e-09,0,0,0,0,-2.22045e-15,4.63209e-07,-1.83187e-15,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0,1.35313e-09,-0.290728,7.70613e-09,0,0,0,0,2.22045e-15,-3.41154e-07,-3.42781e-15,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,0,7.89315e-09,0.672999,3.83166e-09,0,0,0,0,-8.88178e-16,-5.76905e-07,-2.1233e-15,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,0,2.31503e-09,0.410298,-4.51944e-09,0,0,0,0,1.33227e-15,1.81645e-07,6.38378e-16,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,0,-3.81066e-09,-0.527435,-1.23753e-08,0,0,0,0,2.22045e-15,8.72839e-08,-1.30451e-15,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,0,1.90295e-09,-5.09149,-1.84389e-08,0,0,0,0,5.52336e-15,-0.422178,1.05249e-13,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,0,5.31947e-09,-4.10164,5.75344e-09,0,0,0,0,3.27516e-14,-0.454628,-4.17444e-14,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,0,4.77393e-09,-6.48236,9.37117e-09,0,0,0,0,-1.77636e-15,-0.702302,-3.59712e-14,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,0,-7.00106e-10,-6.0292,7.487e-09,0,0,0,0,2.60902e-15,-0.778414,-4.44089e-14,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,0,-3.06781e-09,-7.58619,3.87686e-09,0,0,0,0,-4.82947e-15,-2.31363,-1.15463e-14,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,0,-6.06401e-09,-7.26303,1.03423e-08,0,0,0,0,3.80251e-15,-2.33305,2.22045e-15,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,0,7.43763e-09,-3.9668,-7.47618e-09,0,0,0,0,-3.14193e-14,-0.458608,1.88738e-14,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,0,-1.70963e-09,-6.42746,2.0224e-09,0,0,0,0,-3.71925e-14,-0.432951,1.44329e-14,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,0,-1.72843e-09,-6.18691,3.70518e-09,0,0,0,0,-2.77556e-15,-2.19621,-4.88498e-15,0,0,True,6.0|71,783
