id,importanceSampling
411|4,143.461705
411|3,138.828891
411|5,165.632498
411|6,165.480215
411|8,142.260867
411|7,141.157725
411|9,164.161182
411|10,165.385150
411|12,140.657542
411|11,141.580029
411|1,84.008133
411|2,143.950122
783|3,176.538686
783|4,177.762671
783|5,180.280161
783|6,180.549553
783|7,141.767399
783|8,142.205660
783|10,177.022620
783|9,177.099813
783|12,136.799777
783|11,135.643814
783|1,48.566441
783|2,147.252615
491|10,144.551891
491|9,145.210501
491|12,162.347415
491|11,166.481651
491|4,160.172796
491|3,158.077057
491|6,175.327541
491|5,175.904025
491|7,141.624305
491|8,140.346706
491|1,64.195684
491|2,155.807145
433|4,182.295498
433|3,160.912173
433|6,175.336538
433|5,183.363124
433|8,136.950674
433|7,137.405873
433|10,158.682522
433|9,160.949821
433|11,171.035180
433|12,155.045857
433|1,31.359901
433|2,149.158497
297|3,177.324711
297|4,179.086154
297|5,142.362175
297|6,107.794382
297|8,151.997490
297|7,151.677759
297|9,146.132578
297|10,142.835926
297|12,178.756760
297|11,139.843150
297|1,67.942250
297|2,146.342636
183|4,137.501514
183|3,146.024010
183|6,131.331059
183|5,131.970116
183|7,135.358891
183|8,137.790495
183|10,132.412980
183|9,133.005871
183|12,135.426901
183|11,136.253723
183|1,88.171372
183|2,121.738446
705|3,147.859613
705|4,148.347834
705|5,148.657098
705|6,148.456357
705|7,149.067630
705|8,148.722390
705|10,130.589457
705|9,134.048145
705|12,130.935306
705|11,130.299991
705|1,34.044608
705|2,92.551103
555|4,162.862140
555|3,164.006156
555|5,162.952195
555|6,165.320542
555|7,104.824070
555|8,138.974153
555|9,162.388614
555|10,162.996334
555|12,100.296512
555|11,132.863635
555|1,80.101976
555|2,132.477407
394|5,183.999225
394|6,185.977803
394|7,170.881180
394|8,169.681388
394|10,202.786169
394|9,198.948906
394|12,183.850829
394|11,183.100232
394|3,198.777696
394|4,196.843627
394|1,63.440804
394|2,137.668332
1099|3,158.563424
1099|4,126.601988
1099|5,169.180579
1099|6,136.476003
1099|8,147.160628
