id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_s_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_s_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,9.15043e-07,0.113816,0,0,0,0,-1.9682e-12,3.93845e-07,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,8.36483e-07,-0.175945,0,0,0,0,2.32014e-12,-5.43202e-08,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,-1.65472e-07,0.475191,0,0,0,0,-2.79998e-13,3.12358e-07,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,-9.24657e-07,0.215003,0,0,0,0,1.85563e-12,-3.47557e-07,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,3.42757e-07,0.0698861,0,0,0,0,-1.1291e-12,4.78083e-07,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,-6.10174e-07,0.0492949,0,0,0,0,-2.2693e-13,4.19072e-07,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,-6.67441e-08,-0.0470769,0,0,0,0,1.40843e-12,-1.28964e-07,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,-9.34916e-07,-0.155322,0,0,0,0,3.7057e-12,5.23409e-07,0,0,0,False,69.0|162,84
8|84|sample|10|162,0,-2.46964e-07,-0.615139,0,0,0,0,-3.14231e-10,-0.602675,0,0,0,True,32.0|162,84
8|84|sample|11|162,0,-3.44047e-07,-1.02972,0,0,0,0,2.69214e-11,-1.06371,0,0,0,True,22.0|162,84
8|84|sample|12|162,0,-1.39217e-06,-0.725713,0,0,0,0,-1.04441e-09,-0.727449,0,0,0,True,22.0|162,84
8|84|sample|3|162,0,9.24936e-07,-0.345909,0,0,0,0,-3.48161e-11,-0.307139,0,0,0,True,55.0|162,84
8|84|sample|4|162,0,-4.01629e-07,-0.298653,0,0,0,0,-2.11123e-10,-0.293638,0,0,0,True,55.0|162,84
8|84|sample|5|162,0,2.62795e-07,-0.911545,0,0,0,0,-3.13749e-12,-0.891998,0,0,0,True,55.0|162,84
8|84|sample|6|162,0,-9.76783e-08,-0.941768,0,0,0,0,-2.74558e-10,-0.948395,0,0,0,True,55.0|162,84
