id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,3.15093,0.844923,3.77504,-0.723037,3.15093,0.845958,3.73498,-0.00869671,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,3.15093,0.844923,5.34257,-0.38971,3.15093,0.845958,5.34701,0.202231,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.15093,0.844923,3.5632,-0.79168,3.15093,0.845958,3.54547,-0.0205777,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,3.15093,0.844923,3.37486,-0.670614,3.15093,0.845958,3.34541,0.0234955,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,3.15093,0.844923,4.39094,-1.68178,3.15093,0.845958,4.39882,-0.0898176,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,3.15093,0.844923,4.63198,-1.53169,3.15093,0.845958,4.62818,0.00301664,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,3.15093,0.844923,3.68844,-1.16872,3.15093,0.845958,3.67849,0.0203636,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,3.15093,0.844923,3.45202,0.324886,3.15093,0.845958,3.40963,-0.023122,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,3.15093,0.844923,4.59294,-1.43548,3.15093,0.845958,4.6292,0.0344022,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,3.15093,0.844923,4.28251,-0.518307,3.15093,0.845958,4.33122,0.10751,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.61044,0.77398,7.68749,0.218732,1.61044,0.775169,1,-2.66455e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.61044,0.77398,7.73568,-0.181962,1.61044,0.775169,1,-1.50262e-07,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.61044,0.77398,10.1223,0.0638204,1.61044,0.775169,1,-9.71197e-08,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.61044,0.77398,7.04802,-0.154209,1.61044,0.775169,1,1.78442e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.61044,0.77398,11.644,-0.549985,1.61044,0.775169,1,4.62066e-07,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.61044,0.77398,13.2788,-0.145981,1.61044,0.775169,1,1.22043e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.61044,0.77398,8.66561,-0.404593,1.61044,0.775169,1,2.39722e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.61044,0.77398,6.48423,0.640678,1.61044,0.775169,1,-7.08367e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.61044,0.77398,6.7029,-0.360013,1.61044,0.775169,1,6.33589e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.61044,0.77398,7.07032,0.233624,1.61044,0.775169,1,1.22712e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.61044,0.77398,5.02361,0.228919,1.61044,0.775169,1,2.06304e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.61044,0.77398,5.91716,-0.0583267,1.61044,0.775169,1,-5.68647e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.61044,0.77398,6.45406,0.39289,1.61044,0.775169,1,-4.76977e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.61044,0.77398,6.98011,-0.27361,1.61044,0.775169,1,-4.24903e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.61044,0.77398,6.75162,0.317856,1.61044,0.775169,1,2.72636e-07,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.61044,0.77398,4.90714,-0.303205,1.61044,0.775169,1,3.02749e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.435145,0.829841,1.79115,-2.034,0.435145,0.835728,1.78415,-0.133471,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.435145,0.829841,1.70185,-0.339428,0.435145,0.835728,1.69862,-0.0745247,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.435145,0.829841,1.67403,0.213101,0.435145,0.835728,1.6816,0.107087,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.435145,0.829841,1.76688,-0.641355,0.435145,0.835728,1.76224,0.199102,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.535175,0.629977,3.44367,0.0380062,0.535175,0.628478,3.44669,0.0310257,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.535175,0.629977,3.2156,-1.16536,0.535175,0.628478,3.22956,-0.0742938,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.535175,0.629977,3.25092,-0.146838,0.535175,0.628478,3.26297,0.205133,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.535175,0.629977,3.00682,-0.821888,0.535175,0.628478,3.01709,-0.0323182,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.404731,0.773791,1.98265,2.72092,0.404731,0.774978,2.03398,5.53194,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.404731,0.773791,1.87799,-0.363689,0.404731,0.774978,1.87815,0.190735,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,1.61919,0.773924,5.50729,-0.413582,1.61919,0.775114,1,1.54911e-07,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,1.61919,0.773924,4.80395,0.399003,1.61919,0.775114,1,-2.59356e-07,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,1.61919,0.773924,6.74188,-0.205246,1.61919,0.775114,1,-6.83465e-08,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,1.61919,0.773924,15.2687,0.425923,1.61919,0.775114,1,2.01281e-07,69.0|322,152
