id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,-4.81414e-07,0,-1.27557e-06,0,0,-8.06426e-09,0,1.03314e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,-1.02532e-06,0,1.10041e-06,0,0,-1.76493e-08,0,-2.80148e-09,0,0,False,69.0|162,84
8|84|cc|3|1|162,2.81892e-06,0,2.47914e-06,0,0,-1.92699e-09,0,-9.07895e-09,0,0,False,69.0|162,84
8|84|cc|4|1|162,-9.3329e-07,0,4.77733e-07,0,0,-4.13149e-09,0,-1.14429e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,6.40055e-07,0,6.68968e-07,0,0,1.495e-08,0,-3.03645e-09,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.64528e-06,0,-2.58488e-06,0,0,-2.36452e-09,0,-9.10172e-09,0,0,False,69.0|162,84
8|84|cc|7|1|162,-9.19021e-08,0,5.99606e-07,0,0,4.70609e-08,0,2.27768e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,-3.81526e-06,0,-2.66487e-07,0,0,-9.61177e-09,0,-6.95495e-09,0,0,False,69.0|162,84
8|84|sample|10|162,2.56539e-06,0,5.02917e-07,0,0,2.32112e-08,0,1.0516e-08,0,0,True,32.0|162,84
8|84|sample|11|162,-6.42644e-07,0,2.57995e-08,0,0,1.60065e-08,0,-5.16341e-10,0,0,True,22.0|162,84
8|84|sample|12|162,1.65532e-06,0,9.28603e-07,0,0,1.93696e-08,0,1.06008e-08,0,0,True,22.0|162,84
8|84|sample|3|162,-1.68288e-06,0,-1.24794e-06,0,0,1.59175e-08,0,-6.34091e-09,0,0,True,55.0|162,84
8|84|sample|4|162,1.14435e-06,0,-1.24194e-07,0,0,-1.33011e-08,0,-1.01879e-09,0,0,True,55.0|162,84
8|84|sample|5|162,1.29995e-06,0,-9.77461e-07,0,0,-1.34058e-08,0,-2.69277e-09,0,0,True,55.0|162,84
8|84|sample|6|162,1.54053e-06,0,2.6739e-07,0,0,-7.18802e-09,0,1.2437e-08,0,0,True,55.0|162,84
8|84|sample|7|162,-2.62471e-06,0,3.71823e-07,0,0,-1.45118e-08,0,-1.17371e-08,0,0,True,32.0|162,84
8|84|sample|8|162,6.39435e-08,0,-1.15668e-06,0,0,8.04675e-09,0,-1.31979e-08,0,0,True,32.0|162,84
8|84|sample|9|162,-2.11421e-06,0,1.66953e-06,0,0,1.30274e-09,0,-2.0775e-08,0,0,True,32.0|162,84
8|84|vc|1|2|162,-4.75071e-08,0,6.53387e-08,0,0,-7.91232e-09,0,-2.58456e-09,0,0,False,69.0|162,84
8|84|vc|2|2|162,-3.04761e-07,0,-1.20023e-06,0,0,-1.19576e-09,0,6.44411e-09,0,0,False,69.0|162,84
8|84|vc|3|2|162,-2.27078e-06,0,-3.05735e-06,0,0,1.37545e-08,0,6.22879e-09,0,0,False,69.0|162,84
8|84|vc|4|2|162,3.05658e-06,0,7.22469e-08,0,0,2.94615e-08,0,1.57706e-08,0,0,False,69.0|162,84
8|84|vc|5|2|162,7.09762e-07,0,3.74034e-07,0,0,1.99122e-08,0,-1.15902e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,1.52079e-06,0,7.76153e-07,0,0,-3.51853e-08,0,-2.19785e-08,0,0,False,69.0|162,84
8|84|vc|7|2|162,-1.94641e-06,0,-9.27687e-07,0,0,2.13845e-09,0,9.6505e-09,0,0,False,69.0|162,84
8|84|vc|8|2|162,-9.79042e-07,0,2.40584e-06,0,0,1.03913e-08,0,5.49833e-09,0,0,False,69.0|162,84
8|719|cc|1|1|274,1.05787e-06,0,6.71384e-07,0,0,-1.34906e-08,0,1.00505e-08,0,0,False,69.0|274,719
8|719|cc|2|1|274,1.09973e-06,0,-8.08234e-08,0,0,-1.40692e-08,0,1.12112e-09,0,0,False,69.0|274,719
8|719|cc|3|1|274,1.02494e-06,0,-7.38102e-08,0,0,-1.22668e-09,0,1.05531e-08,0,0,False,69.0|274,719
8|719|cc|4|1|274,1.70937e-06,0,1.42528e-06,0,0,1.26669e-08,0,7.05341e-09,0,0,False,69.0|274,719
8|719|cc|5|1|274,5.65719e-07,0,1.79833e-06,0,0,4.35989e-10,0,9.11992e-09,0,0,False,69.0|274,719
8|719|cc|6|1|274,1.36342e-06,0,1.05396e-06,0,0,-2.50296e-08,0,1.31745e-08,0,0,False,69.0|274,719
8|719|cc|7|1|274,4.53759e-07,0,7.34473e-07,0,0,3.80282e-10,0,1.35167e-08,0,0,False,69.0|274,719
8|719|cc|8|1|274,-1.7175e-06,0,5.43914e-07,0,0,3.06787e-08,0,-2.25045e-09,0,0,False,69.0|274,719
8|719|sample|10|274,-1.46062e-06,0,-5.82169e-08,0,0,2.33683e-09,0,8.83626e-09,0,0,True,32.0|274,719
8|719|sample|11|274,-1.51802e-06,0,-1.91373e-06,0,0,-1.78012e-08,0,-6.69963e-10,0,0,True,22.0|274,719
8|719|sample|12|274,-2.50603e-06,0,-1.06895e-06,0,0,-3.55635e-09,0,1.09106e-08,0,0,True,22.0|274,719
8|719|sample|3|274,-2.57212e-06,0,-2.11963e-06,0,0,-7.64948e-09,0,-1.3171e-08,0,0,True,55.0|274,719
8|719|sample|4|274,6.55556e-08,0,-1.22609e-06,0,0,-2.1921e-08,0,3.24324e-09,0,0,True,55.0|274,719
8|719|sample|5|274,-2.37935e-06,0,2.99132e-07,0,0,1.29434e-08,0,-6.3395e-09,0,0,True,55.0|274,719
8|719|sample|6|274,2.43427e-06,0,6.76936e-07,0,0,3.44733e-09,0,-8.91253e-09,0,0,True,55.0|274,719
8|719|sample|7|274,-7.58947e-08,0,-9.74901e-07,0,0,1.3974e-08,0,3.05796e-09,0,0,True,32.0|274,719
