id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,eta_U_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,eta_U_mode,mab_virus,run_id
411|4,0.509932,1.50948,-27.77,0.0246677,33.9285,0.50973,1.50948,-27.77,0.0246129,-31.1874,70.0|274,411
411|3,0.509932,1.50948,-27.77,0.0246677,-1308.79,0.50973,1.50948,-27.77,0.0246129,-1427.45,70.0|274,411
411|5,0.509932,1.50948,-27.77,0.0246677,265.109,0.50973,1.50948,-27.77,0.0246129,114.247,70.0|274,411
411|6,0.509932,1.50948,-27.77,0.0246677,684.665,0.50973,1.50948,-27.77,0.0246129,930.415,70.0|274,411
411|8,0.509932,1.50948,-27.77,0.0246677,-1238.1,0.50973,1.50948,-27.77,0.0246129,-1122.65,70.0|274,411
411|7,0.509932,1.50948,-27.77,0.0246677,-969.702,0.50973,1.50948,-27.77,0.0246129,-1217.97,70.0|274,411
411|9,0.509932,1.50948,-27.77,0.0246677,-312.704,0.50973,1.50948,-27.77,0.0246129,-209.925,70.0|274,411
411|10,0.509932,1.50948,-27.77,0.0246677,854.828,0.50973,1.50948,-27.77,0.0246129,689.423,70.0|274,411
411|12,0.509932,1.50948,-27.77,0.0246677,-1363.13,0.50973,1.50948,-27.77,0.0246129,-1339.2,70.0|274,411
411|11,0.509932,1.50948,-27.77,0.0246677,-626.175,0.50973,1.50948,-27.77,0.0246129,-887.013,70.0|274,411
411|1,0.229057,4.3609,-26.6124,0.0246677,137.334,0.229353,4.3609,-26.6124,0.0246129,7.2349e-06,69.0|274,411
411|2,0.229057,4.3609,-26.6124,0.0246677,32.6027,0.229353,4.3609,-26.6124,0.0246129,-2.40984e-05,69.0|274,411
152|8,0.189211,1.15194,-30.7295,0.0549135,-304.185,0.189268,1.15194,-30.7295,0.0548463,-159.797,65.0|322,152
152|7,0.189211,1.15194,-30.7295,0.0549135,42.1092,0.189268,1.15194,-30.7295,0.0548463,137.814,65.0|322,152
152|6,0.189211,1.15194,-30.7295,0.0549135,206.25,0.189268,1.15194,-30.7295,0.0548463,41.9957,65.0|322,152
152|5,0.189211,1.15194,-30.7295,0.0549135,-47.7101,0.189268,1.15194,-30.7295,0.0548463,-169.255,65.0|322,152
152|12,0.0716427,1.14567,-25.1449,0.0549135,-509.127,0.0716432,1.14567,-25.1449,0.0548463,-699.669,28.0|322,152
152|11,0.0716427,1.14567,-25.1449,0.0549135,-30.6883,0.0716432,1.14567,-25.1449,0.0548463,-239.284,28.0|322,152
152|10,0.0716427,1.14567,-25.1449,0.0549135,-286.462,0.0716432,1.14567,-25.1449,0.0548463,-290.163,28.0|322,152
152|9,0.0716427,1.14567,-25.1449,0.0549135,96.1775,0.0716432,1.14567,-25.1449,0.0548463,135.472,28.0|322,152
152|3,0.189211,1.16632,-26.194,0.0549135,-668.868,0.189268,1.16632,-26.194,0.0548463,-632.647,22.0|322,152
152|4,0.189211,1.16632,-26.194,0.0549135,-659.831,0.189268,1.16632,-26.194,0.0548463,-439.296,22.0|322,152
152|1,0.189211,3.40155,-26.3602,0.0549135,60.1895,0.189268,3.40155,-26.3602,0.0548463,-9.74748e-05,69.0|322,152
152|2,0.189211,3.40155,-26.3602,0.0549135,13.6049,0.189268,3.40155,-26.3602,0.0548463,4.16772e-05,69.0|322,152
1056|8,0.160378,1.95338,-26.3826,0.0246649,-180.054,0.160442,1.95338,-26.3826,0.02461,-330.225,65.0|276,1056
1056|7,0.160378,1.95338,-26.3826,0.0246649,-336.013,0.160442,1.95338,-26.3826,0.02461,-331.628,65.0|276,1056
1056|6,0.160378,1.95338,-26.3826,0.0246649,-82.8473,0.160442,1.95338,-26.3826,0.02461,-195.428,65.0|276,1056
