rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.94566,0.985176,2.74564,0.165032,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.720388,0.985176,2.13427,0.132997,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.62996,0.985176,2.25053,0.153871,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.36711,0.985176,2.0119,0.151164,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.10885,0.985176,2.25039,0.153119,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.12085,0.985176,2.26735,0.141043,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.83015,0.985176,2.60239,0.163702,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.87501,0.985176,2.45519,0.120553,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.899716,0.985176,2.16371,0.131424,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.1412,0.985176,2.22528,0.128497,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,2.19928,0.869018,4.37107,0.110686,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.49138,0.869018,0.838832,0.10811,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.19685,0.869018,2.5238,0.156817,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.25425,0.869018,2.38785,0.135961,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,2.40979,0.869018,4.27202,0.174801,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,2.74111,0.869018,1.91342,0.119438,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.93483,0.869018,5.83799,0.144504,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.57331,0.869018,3.64426,0.147778,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.761051,0.869018,1.76646,0.163141,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.27085,0.869018,3.95348,0.103293,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.4781,0.869018,2.50452,0.12401,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.86759,0.869018,1.31994,0.126844,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.35202,0.869018,0.739546,0.17663,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.012,0.869018,1.4228,0.114235,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.90406,0.869018,3.09811,0.126294,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.920208,0.869018,1.7075,0.117571,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,1.23093,0.708329,2.9825,-3.85873,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.2888,0.708329,2.94913,-3.90853,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.628591,0.708329,2.08356,-3.90895,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.89638,0.708329,2.5421,-3.92066,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.942582,0.601381,4.36798,-3.88749,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.77484,0.601381,3.61898,-3.95291,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,1.02663,0.601381,4.36095,-3.94791,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.02892,0.601381,3.79001,-3.91315,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.400714,0.708329,2.03738,-3.95081,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.845697,0.708329,2.7026,-3.86368,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.606016,0.708329,2.31489,-3.9229,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.591337,0.708329,1.48476,-3.86436,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.3517,0.708329,1.06297,-3.95572,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,0.802905,0.708329,3.31972,-3.91815,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.03298,0.708329,2.79334,-3.92561,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.96575,0.708329,3.96528,-3.88806,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,1.26841,0.708329,4.84538,-3.91206,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.779742,0.708329,2.24068,-3.90128,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,0.60664,0.708329,4.78621,-3.86983,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.08179,0.708329,12.2359,-3.94016,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,2.91485,0.708329,2.54501,-3.91173,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.35713,0.708329,1.02915,-3.88045,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,4.47325,0.708329,4.50747,-3.90077,69.0|322,152
