rep,id,eta_f,eta_h,eta_L_gap,eta_eta_alpha,mab_virus,run_id
1,411|4,-0.743061,0,7.97157e-08,0,70.0|274,411
1,411|3,-1.19351,0,-2.90472e-08,0,70.0|274,411
1,411|5,-0.501071,0,2.81618e-08,0,70.0|274,411
1,411|6,-0.147513,0,2.58606e-08,0,70.0|274,411
1,411|8,-1.18564,0,2.70788e-08,0,70.0|274,411
1,411|7,-0.99751,0,-2.99508e-08,0,70.0|274,411
1,411|9,-0.640158,0,-9.64856e-09,0,70.0|274,411
1,411|10,-0.528213,0,3.06317e-08,0,70.0|274,411
1,411|12,-1.05239,0,4.19189e-08,0,70.0|274,411
1,411|11,-0.826281,0,-5.74309e-08,0,70.0|274,411
1,411|1,-4.6878,0,-4.51159e-08,0,69.0|274,411
1,411|2,-1.85922,0,-4.07725e-08,0,69.0|274,411
1,152|8,-1.75677,0,4.24781e-08,0,65.0|322,152
1,152|7,-1.65306,0,-5.66058e-08,0,65.0|322,152
1,152|6,-1.73492,0,2.2787e-08,0,65.0|322,152
1,152|5,-1.52103,0,-5.02213e-08,0,65.0|322,152
1,152|12,-2.66769,0,-8.6592e-08,0,28.0|322,152
1,152|11,-2.74035,0,3.97255e-08,0,28.0|322,152
1,152|10,-2.562,0,4.073e-08,0,28.0|322,152
1,152|9,-2.58668,0,-2.22835e-08,0,28.0|322,152
1,152|3,-2.12642,0,2.31222e-09,0,22.0|322,152
1,152|4,-1.89024,0,-7.45018e-08,0,22.0|322,152
1,152|1,3.16981,0,-9.62782e-09,0,69.0|322,152
1,152|2,4.17381,0,-4.10658e-08,0,69.0|322,152
1,1056|8,-1.8671,0,3.59074e-08,0,65.0|276,1056
1,1056|7,-2.03803,0,2.00065e-08,0,65.0|276,1056
1,1056|6,-1.77588,0,2.64141e-08,0,65.0|276,1056
1,1056|5,-2.20006,0,-5.07398e-08,0,65.0|276,1056
1,1056|12,-3.18315,0,1.42213e-08,0,28.0|276,1056
1,1056|11,-3.11539,0,4.20416e-08,0,28.0|276,1056
1,1056|10,-2.81656,0,2.78424e-08,0,28.0|276,1056
1,1056|9,-2.47613,0,-7.5111e-09,0,28.0|276,1056
1,1056|4,-2.16122,0,-8.55552e-08,0,22.0|276,1056
1,1056|3,-2.3665,0,5.01097e-08,0,22.0|276,1056
1,1056|1,-1.89982,0,-2.55831e-08,0,69.0|276,1056
1,1056|2,-2.80375,0,3.61183e-08,0,69.0|276,1056
1,462|6,2.69184,0,-5.76744e-09,0,55.0|292,462
1,462|5,2.71018,0,4.03903e-08,0,55.0|292,462
1,462|4,0.844106,0,5.47212e-09,0,55.0|292,462
1,462|3,1.19066,0,-3.91456e-08,0,55.0|292,462
1,462|9,-3.95751,0,-5.57051e-08,0,32.0|292,462
1,462|10,-4.10006,0,8.56608e-09,0,32.0|292,462
1,462|7,-3.96043,0,-2.81222e-08,0,32.0|292,462
1,462|8,-3.88641,0,-2.81506e-09,0,32.0|292,462
1,462|11,-1.23251,0,3.91625e-08,0,22.0|292,462
1,462|12,-1.16083,0,-6.39523e-09,0,22.0|292,462
1,462|1,-1.65677,0,-1.47692e-08,0,69.0|292,462
1,462|2,2.6019,0,-4.18297e-08,0,69.0|292,462
1,1159|8,-1.32486,0,-2.1778e-08,0,65.0|292,1159
1,1159|7,-1.18343,0,-3.27369e-08,0,65.0|292,1159
1,1159|5,-1.03836,0,-4.40903e-09,0,65.0|292,1159
1,1159|6,-1.24451,0,9.20358e-08,0,65.0|292,1159
1,1159|11,-2.78997,0,6.54913e-08,0,28.0|292,1159
1,1159|12,-3.06539,0,3.22132e-08,0,28.0|292,1159
1,1159|9,-2.1277,0,2.61943e-08,0,28.0|292,1159
1,1159|10,-2.38397,0,4.01159e-08,0,28.0|292,1159
1,1159|4,-0.992627,0,-7.28729e-09,0,22.0|292,1159
1,1159|3,-1.10482,0,-3.12629e-08,0,22.0|292,1159
1,1159|1,2.57101,0,7.30954e-08,0,69.0|292,1159
1,1159|2,-1.62948,0,9.83832e-09,0,69.0|292,1159
1,1197|7,-3.35292,0,7.5214e-08,0,65.0|103,1197
1,1197|8,-3.3902,0,8.46114e-10,0,65.0|103,1197
1,1197|6,-3.51057,0,-3.37545e-08,0,65.0|103,1197
1,1197|5,-3.46615,0,1.04027e-08,0,65.0|103,1197
1,1197|12,-3.80231,0,-4.09688e-09,0,28.0|103,1197
1,1197|10,-3.79377,0,-4.49248e-08,0,28.0|103,1197
1,1197|9,-3.69439,0,-2.77955e-08,0,28.0|103,1197
1,1197|3,-3.61924,0,-6.05247e-08,0,22.0|103,1197
1,1197|4,-3.32089,0,-2.64666e-08,0,22.0|103,1197
1,1197|11,-3.91484,0,-2.51969e-08,0,28.0|103,1197
1,1197|1,0.52096,0,1.28741e-08,0,69.0|103,1197
1,1197|2,1.92752,0,-1.72378e-08,0,69.0|103,1197
