id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.57618,0.958706,2.43612,-3.39114,1.55995,0.958706,2.41436,-3.39114,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.57618,0.958706,3.44039,-3.39114,1.55995,0.958706,3.45782,-3.39114,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.57618,0.958706,2.27924,-3.39114,1.55995,0.958706,2.2803,-3.39114,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.57618,0.958706,2.15218,-3.39114,1.55995,0.958706,2.16434,-3.39114,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.57618,0.958706,2.85218,-3.39114,1.55995,0.958706,2.8339,-3.39114,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.57618,0.958706,3.01888,-3.39114,1.55995,0.958706,2.98109,-3.39114,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.57618,0.958706,2.37388,-3.39114,1.55995,0.958706,2.3789,-3.39114,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.57618,0.958706,2.20162,-3.39114,1.55995,0.958706,2.19425,-3.39114,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.57618,0.958706,2.9904,-3.39114,1.55995,0.958706,2.98666,-3.39114,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.57618,0.958706,2.79211,-3.39114,1.55995,0.958706,2.78752,-3.39114,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.66066,1.70776,5.93474,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.66066,1.70776,6.06596,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.66066,1.70776,7.4201,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.66066,1.70776,6.29034,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.66066,1.70776,6.01281,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.66066,1.70776,6.48444,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.66066,1.70776,6.31082,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.66066,1.70776,5.66839,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.66066,1.70776,8.26915,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.66066,1.70776,5.68348,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.66066,1.70776,8.56469,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.66066,1.70776,4.66003,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.66066,1.70776,3.37818,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.66066,1.70776,6.83727,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.66066,1.70776,6.3776,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.66066,1.70776,12.4585,-3.15386,1.66413,1.70776,1,-3.15386,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.22014,0.671099,3.03955,-2.76721,1.20116,0.671099,3.01944,-2.76721,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.22014,0.671099,2.91057,-2.76721,1.20116,0.671099,2.87505,-2.76721,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.22014,0.671099,2.79533,-2.76721,1.20116,0.671099,2.82399,-2.76721,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.22014,0.671099,2.95349,-2.76721,1.20116,0.671099,2.9528,-2.76721,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.903456,0.580174,4.33548,-2.70544,0.911652,0.580174,4.32218,-2.70544,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.903456,0.580174,4.03248,-2.70544,0.911652,0.580174,4.03023,-2.70544,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.903456,0.580174,4.02655,-2.70544,0.911652,0.580174,4.06835,-2.70544,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.903456,0.580174,3.7853,-2.70544,0.911652,0.580174,3.76717,-2.70544,28.0|322,152
