id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.512259,1.43408,-11.0451,0.503846,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.284127,1.43408,-11.4271,0.287249,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.560782,1.43408,-12.3587,0.567101,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.600787,1.43408,-10.0154,0.596512,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.397025,1.43408,-12.1315,0.388506,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.368988,1.43408,-12.0994,0.363304,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.525237,1.43408,-10.2395,0.512618,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.616894,1.43408,-11.4821,0.602547,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.358831,1.43408,-11.4619,0.345511,1.43255,-11.541,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.407225,1.43408,-11.5411,0.397664,1.43255,-11.541,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.167012,1.67436,-11.6937,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.238689,1.67436,-11.1959,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.205117,1.67436,-11.6112,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.235871,1.67436,-12.0148,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.203084,1.67436,-11.3348,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.247165,1.67436,-11.4875,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.278164,1.67436,-11.5536,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.230875,1.67436,-11.7853,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.251255,1.67436,-11.6644,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.248804,1.67436,-12.0404,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.281103,1.67436,-11.3198,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.367661,1.67436,-11.3279,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0.181209,1.67436,-11.4392,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.173731,1.67436,-11.172,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.241981,1.67436,-11.6284,0.111521,1.67981,-11.541,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.202677,1.67436,-11.6168,0.111521,1.67981,-11.541,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0.188888,1.14387,-0.0365118,0.190322,1.14646,0.140456,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,0.222978,1.14387,-1.47221,0.211919,1.14646,0.980727,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,0.200168,1.14387,1.0693,0.203912,1.14646,1.27685,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,0.178184,1.14387,0.261951,0.182447,1.14646,1.29325,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,0.0498759,1.06201,-1.28028,0.0508851,1.06157,0.922663,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,0.0610263,1.06201,-0.141699,0.0613977,1.06157,0.855366,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,0.0583847,1.06201,0.314521,0.0604698,1.06157,1.00191,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,0.0752364,1.06201,-0.707288,0.071239,1.06157,0.967735,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,0.265713,1.67436,5.71656,0.258762,1.67981,6.16963,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,0.327523,1.67436,3.13198,0.321655,1.67981,5.68118,22.0|322,152
8|152|8|152|cc|1|1|322|1|322|69.0,0.19497,1.67436,1.12709,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|2|1|322|1|322|69.0,0.213354,1.67436,0.611769,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|3|1|322|1|322|69.0,0.173599,1.67436,1.28803,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|4|1|322|1|322|69.0,0.181419,1.67436,1.07668,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|5|1|322|1|322|69.0,0.210347,1.67436,0.904289,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|6|1|322|1|322|69.0,0.230043,1.67436,1.05229,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|7|1|322|1|322|69.0,0.224477,1.67436,1.29044,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|cc|8|1|322|1|322|69.0,0.185324,1.67436,1.34761,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|1|2|322|2|322|69.0,0.185833,1.67436,0.752708,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|2|2|322|2|322|69.0,0.167382,1.67436,0.957083,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|3|2|322|2|322|69.0,0.188313,1.67436,0.767256,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|4|2|322|2|322|69.0,0.200236,1.67436,0.90312,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|5|2|322|2|322|69.0,0.222558,1.67436,0.974191,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|6|2|322|2|322|69.0,0.221154,1.67436,0.972492,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|7|2|322|2|322|69.0,0.273217,1.67436,0.634262,0.111521,1.67981,1.23525,69.0|322,152
8|152|8|152|vc|8|2|322|2|322|69.0,0.263514,1.67436,1.02799,0.111521,1.67981,1.23525,69.0|322,152
8|1056|8|1056|sample|8|276|8|276|65.0,0.154855,1.90482,-3.88187,0.14787,1.86909,-3.9126,65.0|276,1056
8|1056|8|1056|sample|7|276|7|276|65.0,0.149926,1.90482,-5.02242,0.144252,1.86909,-3.91049,65.0|276,1056
8|1056|8|1056|sample|6|276|6|276|65.0,0.15028,1.90482,-3.99108,0.146534,1.86909,-3.91231,65.0|276,1056
8|1056|8|1056|sample|5|276|5|276|65.0,0.143229,1.90482,-3.6259,0.139437,1.86909,-3.91226,65.0|276,1056
8|1056|8|1056|sample|12|276|12|276|28.0,0.0327724,1.67437,-3.9837,0.0315498,1.67982,-3.91407,28.0|276,1056
8|1056|8|1056|sample|11|276|11|276|28.0,0.0377532,1.67437,-4.34998,0.0383022,1.67982,-3.91296,28.0|276,1056
8|1056|8|1056|sample|10|276|10|276|28.0,0.0602254,1.67437,-3.97735,0.0580349,1.67982,-3.91368,28.0|276,1056
8|1056|8|1056|sample|9|276|9|276|28.0,0.0617809,1.67437,-3.84116,0.0628355,1.67982,-3.91377,28.0|276,1056
8|1056|8|1056|sample|4|276|4|276|22.0,0.110287,1.67403,-3.09138,0.110008,1.67946,-3.91222,22.0|276,1056
8|1056|8|1056|sample|3|276|3|276|22.0,0.103719,1.67403,-4.08166,0.0999337,1.67946,-3.913,22.0|276,1056
8|1056|8|1056|cc|1|1|276|1|276|69.0,0.172034,1.67436,-3.55972,0.111521,1.67981,-3.91177,69.0|276,1056
