id,eta_f_SAEM,eta_h_SAEM,eta_s_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_s_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-3.77103e-10,0.939143,-1.00237,0,9.10383e-15,0.939855,-0.0411461,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,3.75029e-09,1.3036,0.718219,0,-1.33227e-15,1.29355,0.0870315,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,2.92265e-09,0.882304,-0.524477,0,2.22045e-16,0.882618,-0.0176138,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,3.06499e-09,0.836917,-0.78932,0,1.33227e-15,0.833242,0.00969899,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,1.40235e-09,1.10645,-1.17602,0,-4.88498e-15,1.09897,-0.0724521,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,8.74586e-10,1.1719,-0.166243,0,5.32907e-15,1.14774,-0.0205005,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,1.21225e-09,0.920584,-0.774202,0,2.88658e-15,0.925817,0.00576946,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,9.38521e-10,0.833433,-0.239548,0,1.42109e-14,0.844069,-0.0182467,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,2.70002e-09,1.16711,-0.520472,0,-2.0095e-14,1.15302,0.0032986,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-8.91146e-10,1.08218,-0.992757,0,-3.33067e-16,1.08279,0.019285,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,3.06259e-09,0.0814926,0.268228,0,-2.66454e-15,8.58869e-08,-2.40091e-07,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,2.96747e-09,-0.13594,-0.373839,0,-8.88178e-16,-2.97152e-07,5.43664e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-1.93207e-10,0.190574,0.254746,0,2.66454e-15,7.43144e-08,2.15897e-07,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,4.45035e-09,0.202554,-0.143799,0,1.77636e-15,6.29757e-09,-3.99189e-07,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,1.21863e-09,0.0517142,-0.061649,0,-3.55271e-15,1.58288e-08,7.53577e-08,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,-1.29899e-10,0.318409,-0.0190628,0,0,-3.43151e-07,-2.36592e-07,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-3.31665e-10,-0.124735,0.0204849,0,-8.88178e-16,-6.22398e-08,-2.49004e-07,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-1.83636e-09,0.101647,0.206962,0,-2.22045e-15,2.81165e-07,-7.10014e-07,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,-2.8566e-09,0.0865626,-0.276791,0,-6.21725e-15,-1.07963e-07,4.41142e-07,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,3.83913e-09,-0.0288534,0.270577,0,2.66454e-15,-3.2666e-07,-4.23452e-07,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-1.92308e-09,-0.0650937,-0.0435701,0,1.77636e-15,5.51478e-09,1.11907e-07,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,1.7479e-09,0.131761,0.312181,0,1.77636e-15,-6.17453e-08,-6.45425e-07,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,8.42103e-10,0.0139495,0.463825,0,-2.22045e-15,-2.54402e-07,9.88067e-07,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,-1.04474e-09,0.237497,-0.198255,0,1.77636e-15,-2.17079e-07,-3.35649e-07,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.67868e-09,0.0721124,0.321783,0,3.9968e-15,-8.59221e-08,-5.17515e-08,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-6.56264e-10,-0.397738,0.0995643,0,8.88178e-16,2.55142e-07,4.45472e-07,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,0,-2.15224e-09,1.26676,-0.766108,0,1.66533e-14,1.26332,-0.0214242,65.0|322,152
